ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1032,3,14872,Advance,
27007,179,0,2136,Ararat,
27009,235,1,2937,Belews Creek,
27011,472,5,5411,Boonville,
27012,2382,38,28954,Clemmons,
27013,479,5,6495,Cleveland,
27014,62,1,957,Cooleemee,
27016,122,2,1682,Danbury,
27017,907,6,9499,Dobson,
27018,607,4,8221,East Bend,
27019,272,1,4234,Germanton,
27020,583,5,6104,Hamptonville,
27021,1439,34,17979,King,
27022,78,1,1512,Lawsonville,
27023,828,3,12775,Lewisville,
27024,247,3,2683,Lowgap,
27025,894,4,11117,Madison,
27027,324,6,4017,Mayodan,
27028,2166,17,28039,Mocksville,
27030,3522,68,37641,Mount Airy,
27040,859,4,13150,Pfafftown,
27041,589,6,8020,Pilot Mountain,
27042,61,2,720,Pine Hall,
27043,444,5,6442,Pinnacle,
27045,830,6,9583,Rural Hall,
27046,130,1,1953,Sandy Ridge,
27047,98,0,1279,Siloam,
27048,591,3,8902,Stoneville,
27050,258,3,4084,Tobaccoville,
27051,591,5,8287,Walkertown,
27052,776,16,10061,Walnut Cove,
27053,148,1,3156,Westfield,
27054,241,2,2608,Woodleaf,
27055,1444,20,14521,Yadkinville,
27101,1492,32,24321,Winston Salem,
27103,2567,30,36071,Winston Salem,
27104,2105,26,29383,Winston Salem,
27105,3308,29,40186,Winston Salem,
27106,3560,35,51378,Winston Salem,
27107,4099,32,52432,Winston Salem,
27127,3233,22,38510,Winston Salem,
27157,33,0,5,Winston Salem,
27203,2293,46,21876,Asheboro,
27205,3080,40,34549,Asheboro,
27207,240,2,3806,Bear Creek,
27208,126,0,1691,Bennett,
27209,650,36,4151,Biscoe,
27212,327,1,1600,Blanch,
27214,822,5,11747,Browns Summit,
27215,3641,41,44892,Burlington,
27217,4353,73,39111,Burlington,
27229,480,12,4014,Candor,
27231,97,0,2048,Cedar Grove,
27233,227,2,3647,Climax,
27235,347,3,4575,Colfax,
27239,692,10,9629,Denton,
27242,144,1,2668,Eagle Springs,
27243,233,3,4665,Efland,
27244,1498,13,16259,Elon,
27248,311,5,4835,Franklinville,
27249,902,7,13355,Gibsonville,
27252,82,2,2264,Goldston,
27253,2847,32,31464,Graham,
27258,556,7,7740,Haw River,
27260,1766,31,25696,High Point,
27262,1685,31,24764,High Point,
27263,1742,31,22320,High Point,
27265,3478,42,50038,High Point,
27268,239,0,1695,High Point,
27278,1419,16,27181,Hillsborough,
27281,224,0,3710,Jackson Springs,
27282,1138,14,16597,Jamestown,
27283,194,2,2982,Julian,
27284,4190,54,56201,Kernersville,
27288,1595,19,23585,Eden,
27291,108,0,1538,Leasburg,
27292,3143,28,41465,Lexington,
27295,3247,38,39191,Lexington,
27298,651,8,10440,Liberty,
27299,480,1,5254,Linwood,
27301,822,13,10019,Mc Leansville,
27302,2049,7,32302,Mebane,
27305,136,1,1585,Milton,
27306,557,13,5945,Mount Gilead,
27310,517,2,8562,Oak Ridge,
27311,221,0,3220,Pelham,
27312,800,23,22205,Pittsboro,
27313,412,19,7288,Pleasant Garden,
