ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1218,7,14872,Advance,
27007,212,0,2136,Ararat,
27009,269,1,2937,Belews Creek,
27011,524,7,5411,Boonville,
27012,2663,49,28954,Clemmons,
27013,589,7,6495,Cleveland,
27014,72,1,957,Cooleemee,
27016,145,2,1682,Danbury,
27017,1039,11,9499,Dobson,
27018,681,5,8221,East Bend,
27019,306,1,4234,Germanton,
27020,653,5,6104,Hamptonville,
27021,1655,44,17979,King,
27022,85,2,1512,Lawsonville,
27023,939,3,12775,Lewisville,
27024,268,3,2683,Lowgap,
27025,968,8,11117,Madison,
27027,345,16,4017,Mayodan,
27028,2583,28,28039,Mocksville,
27030,4082,95,37641,Mount Airy,
27040,968,8,13150,Pfafftown,
27041,678,8,8020,Pilot Mountain,
27042,64,2,720,Pine Hall,
27043,486,6,6442,Pinnacle,
27045,953,8,9583,Rural Hall,
27046,146,1,1953,Sandy Ridge,
27047,103,0,1279,Siloam,
27048,652,6,8902,Stoneville,
27050,294,3,4084,Tobaccoville,
27051,665,5,8287,Walkertown,
27052,887,22,10061,Walnut Cove,
27053,184,2,3156,Westfield,
27054,286,4,2608,Woodleaf,
27055,1619,24,14521,Yadkinville,
27101,1710,32,24321,Winston Salem,
27103,2885,38,36071,Winston Salem,
27104,2426,31,29383,Winston Salem,
27105,3768,35,40186,Winston Salem,
27106,4120,50,51378,Winston Salem,
27107,4611,41,52432,Winston Salem,
27127,3694,24,38510,Winston Salem,
27157,45,0,5,Winston Salem,
27203,2729,51,21876,Asheboro,
27205,3635,46,34549,Asheboro,
27207,275,2,3806,Bear Creek,
27208,143,2,1691,Bennett,
27209,694,40,4151,Biscoe,
27212,373,1,1600,Blanch,
27214,973,6,11747,Browns Summit,
27215,4283,67,44892,Burlington,
27217,4947,99,39111,Burlington,
27229,537,17,4014,Candor,
27231,117,0,2048,Cedar Grove,
27233,281,2,3647,Climax,
27235,409,11,4575,Colfax,
27239,806,12,9629,Denton,
27242,177,3,2668,Eagle Springs,
27243,267,2,4665,Efland,
27244,1913,20,16259,Elon,
27248,379,5,4835,Franklinville,
27249,1055,7,13355,Gibsonville,
27252,111,2,2264,Goldston,
27253,3352,44,31464,Graham,
27258,649,8,7740,Haw River,
27260,2079,40,25696,High Point,
27262,1997,59,24764,High Point,
27263,2051,35,22320,High Point,
27265,4145,51,50038,High Point,
27268,302,0,1695,High Point,
27278,1656,19,27181,Hillsborough,
27281,248,0,3710,Jackson Springs,
27282,1358,22,16597,Jamestown,
27283,237,3,2982,Julian,
27284,4867,66,56201,Kernersville,
27288,1757,27,23585,Eden,
27291,124,0,1538,Leasburg,
27292,3566,34,41465,Lexington,
27295,3732,48,39191,Lexington,
27298,782,9,10440,Liberty,
27299,541,4,5254,Linwood,
27301,987,16,10019,Mc Leansville,
27302,2420,14,32302,Mebane,
27305,155,1,1585,Milton,
27306,654,16,5945,Mount Gilead,
27310,611,3,8562,Oak Ridge,
27311,256,1,3220,Pelham,
27312,933,25,22205,Pittsboro,
27313,500,21,7288,Pleasant Garden,
27314,62,1,1138,Prospect Hill,
27315,118,0,2140,Providence,
27316,697,15,7156,Ramseur,
27317,1762,22,17851,Randleman,
27320,2941,30,38894,Reidsville,
27325,728,5,7676,Robbins,
27326,275,2,3692,Ruffin,
27330,3749,50,39529,Sanford,
27332,2708,26,33549,Sanford,
27341,486,3,5820,Seagrove,
27343,128,0,1840,Semora,
27344,1842,33,19290,Siler City,
27349,483,5,5850,Snow Camp,
27350,595,8,7508,Sophia,
27355,220,2,3196,Staley,
27356,337,8,3513,Star,
27357,858,16,8325,Stokesdale,
27358,989,6,15960,Summerfield,
27360,4679,58,48331,Thomasville,
27370,1483,29,14622,Trinity,
27371,847,12,7778,Troy,
27376,779,14,9884,West End,
27377,846,6,9597,Whitsett,
27379,558,20,6057,Yanceyville,
27401,1801,22,20221,Greensboro,
27403,1367,17,21278,Greensboro,
27405,4327,42,52510,Greensboro,
27406,4997,101,60755,Greensboro,
27407,4144,55,49837,Greensboro,
27408,1196,6,17406,Greensboro,
27409,1375,14,17953,Greensboro,
27410,3838,40,56968,Greensboro,
27455,2287,59,29197,Greensboro,
27501,1747,17,21338,Angier,
27502,2359,9,43747,Apex,
27503,179,0,7222,Bahama,
27504,1803,19,16320,Benson,
27505,562,7,7308,Broadway,
27507,156,2,2053,Bullock,
27508,292,1,2340,Bunn,
27509,1646,37,6935,Butner,
27510,810,8,14543,Carrboro,
27511,1993,24,34041,Cary,
27513,2278,24,49003,Cary,
27514,1626,24,32847,Chapel Hill,
27516,2160,17,44117,Chapel Hill,
27517,1169,16,28831,Chapel Hill,
27518,1128,16,22765,Cary,
27519,2500,8,59960,Cary,
27520,4407,58,43958,Clayton,
27521,679,9,7149,Coats,
27522,1065,5,13652,Creedmoor,
27523,709,1,12782,Apex,
27524,1378,15,13532,Four Oaks,
27525,1452,3,15534,Franklinton,
27526,3789,48,54027,Fuquay Varina,
27527,2455,8,30234,Clayton,
27529,4687,64,53854,Garner,
27530,3072,74,40212,Goldsboro,
27531,11,0,666,Goldsboro,
27534,2658,71,31819,Goldsboro,
27536,1822,46,16459,Henderson,
27537,2468,36,25321,Henderson,
27539,1418,6,26567,Apex,
27540,2555,7,39075,Holly Springs,
27541,296,1,4044,Hurdle Mills,
27542,844,13,10043,Kenly,
27544,397,4,4291,Kittrell,
