ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1935,16,14872,Advance,
27007,315,3,2136,Ararat,
27009,420,5,2937,Belews Creek,
27011,828,9,5411,Boonville,
27012,3958,62,28954,Clemmons,
27013,1014,12,6495,Cleveland,
27014,168,5,957,Cooleemee,
27016,276,4,1682,Danbury,
27017,1640,21,9499,Dobson,
27018,1060,10,8221,East Bend,
27019,516,2,4234,Germanton,
27020,1027,11,6104,Hamptonville,
27021,2527,56,17979,King,
27022,162,3,1512,Lawsonville,
27023,1464,8,12775,Lewisville,
27024,434,4,2683,Lowgap,
27025,1437,32,11117,Madison,
27027,488,19,4017,Mayodan,
27028,4224,51,28039,Mocksville,
27030,6246,136,37641,Mount Airy,
27040,1489,13,13150,Pfafftown,
27041,1186,11,8020,Pilot Mountain,
27042,91,2,720,Pine Hall,
27043,852,9,6442,Pinnacle,
27045,1425,12,9583,Rural Hall,
27046,236,5,1953,Sandy Ridge,
27047,172,2,1279,Siloam,
27048,1062,12,8902,Stoneville,
27050,525,6,4084,Tobaccoville,
27051,1113,12,8287,Walkertown,
27052,1408,28,10061,Walnut Cove,
27053,347,4,3156,Westfield,
27054,467,7,2608,Woodleaf,
27055,2372,32,14521,Yadkinville,
27101,2623,48,24321,Winston Salem,
27103,4356,49,36071,Winston Salem,
27104,3405,44,29383,Winston Salem,
27105,5812,57,40186,Winston Salem,
27106,5882,66,51378,Winston Salem,
27107,7243,67,52432,Winston Salem,
27127,5523,35,38510,Winston Salem,
27157,51,0,5,Winston Salem,
27203,3685,61,21876,Asheboro,
27205,5229,56,34549,Asheboro,
27207,470,2,3806,Bear Creek,
27208,241,3,1691,Bennett,
27209,883,43,4151,Biscoe,
27212,421,1,1600,Blanch,
27214,1538,17,11747,Browns Summit,
27215,6523,86,44892,Burlington,
27217,6984,113,39111,Burlington,
27229,711,18,4014,Candor,
27231,162,1,2048,Cedar Grove,
27233,468,4,3647,Climax,
27235,588,14,4575,Colfax,
27239,1361,21,9629,Denton,
27242,295,5,2668,Eagle Springs,
27243,436,4,4665,Efland,
27244,2917,29,16259,Elon,
27248,647,7,4835,Franklinville,
27249,1762,19,13355,Gibsonville,
27252,191,2,2264,Goldston,
27253,5076,62,31464,Graham,
27258,997,10,7740,Haw River,
27260,3215,52,25696,High Point,
27262,2976,68,24764,High Point,
27263,3043,50,22320,High Point,
27265,6235,68,50038,High Point,
27268,337,0,1695,High Point,
27278,2375,24,27181,Hillsborough,
27281,385,4,3710,Jackson Springs,
27282,1957,28,16597,Jamestown,
27283,418,5,2982,Julian,
