ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1287,7,14872,Advance,
27007,218,0,2136,Ararat,
27009,294,1,2937,Belews Creek,
27011,544,7,5411,Boonville,
27012,2781,49,28954,Clemmons,
27013,628,7,6495,Cleveland,
27014,82,1,957,Cooleemee,
27016,157,2,1682,Danbury,
27017,1085,14,9499,Dobson,
27018,710,5,8221,East Bend,
27019,338,1,4234,Germanton,
27020,688,5,6104,Hamptonville,
27021,1755,45,17979,King,
27022,96,2,1512,Lawsonville,
27023,1002,3,12775,Lewisville,
27024,283,3,2683,Lowgap,
27025,1000,16,11117,Madison,
27027,357,18,4017,Mayodan,
27028,2739,28,28039,Mocksville,
27030,4344,98,37641,Mount Airy,
27040,1011,9,13150,Pfafftown,
27041,716,8,8020,Pilot Mountain,
27042,69,2,720,Pine Hall,
27043,515,6,6442,Pinnacle,
27045,1021,8,9583,Rural Hall,
27046,150,1,1953,Sandy Ridge,
27047,115,2,1279,Siloam,
27048,693,8,8902,Stoneville,
27050,315,4,4084,Tobaccoville,
27051,697,5,8287,Walkertown,
27052,967,23,10061,Walnut Cove,
27053,198,2,3156,Westfield,
27054,301,5,2608,Woodleaf,
27055,1724,27,14521,Yadkinville,
27101,1809,33,24321,Winston Salem,
27103,3038,39,36071,Winston Salem,
27104,2525,32,29383,Winston Salem,
27105,4054,36,40186,Winston Salem,
27106,4375,52,51378,Winston Salem,
27107,4945,41,52432,Winston Salem,
27127,3914,24,38510,Winston Salem,
27157,46,0,5,Winston Salem,
27203,2810,53,21876,Asheboro,
27205,3739,47,34549,Asheboro,
27207,282,2,3806,Bear Creek,
27208,147,2,1691,Bennett,
27209,707,40,4151,Biscoe,
27212,378,1,1600,Blanch,
27214,1060,11,11747,Browns Summit,
27215,4572,76,44892,Burlington,
27217,5224,103,39111,Burlington,
27229,549,17,4014,Candor,
27231,123,0,2048,Cedar Grove,
27233,295,4,3647,Climax,
27235,429,12,4575,Colfax,
27239,864,13,9629,Denton,
27242,184,3,2668,Eagle Springs,
27243,295,2,4665,Efland,
27244,2046,26,16259,Elon,
27248,386,5,4835,Franklinville,
27249,1122,8,13355,Gibsonville,
27252,112,2,2264,Goldston,
27253,3577,49,31464,Graham,
27258,692,8,7740,Haw River,
27260,2210,41,25696,High Point,
27262,2143,60,24764,High Point,
27263,2137,36,22320,High Point,
27265,4441,56,50038,High Point,
27268,314,0,1695,High Point,
27278,1709,19,27181,Hillsborough,
27281,256,0,3710,Jackson Springs,
27282,1438,22,16597,Jamestown,
27283,249,4,2982,Julian,
27284,5170,68,56201,Kernersville,
27288,1889,29,23585,Eden,
27291,131,0,1538,Leasburg,
27292,3805,35,41465,Lexington,
27295,3971,50,39191,Lexington,
27298,854,9,10440,Liberty,
27299,580,4,5254,Linwood,
27301,1059,16,10019,Mc Leansville,
27302,2662,21,32302,Mebane,
27305,157,1,1585,Milton,
27306,695,17,5945,Mount Gilead,
27310,653,4,8562,Oak Ridge,
27311,258,1,3220,Pelham,
27312,978,25,22205,Pittsboro,
27313,532,21,7288,Pleasant Garden,
27314,67,1,1138,Prospect Hill,
27315,122,0,2140,Providence,
27316,718,15,7156,Ramseur,
27317,1833,23,17851,Randleman,
27320,3212,36,38894,Reidsville,
27325,741,6,7676,Robbins,
27326,314,2,3692,Ruffin,
27330,3956,52,39529,Sanford,
27332,2870,27,33549,Sanford,
27341,496,3,5820,Seagrove,
27343,135,0,1840,Semora,
27344,1916,36,19290,Siler City,
27349,521,5,5850,Snow Camp,
27350,624,8,7508,Sophia,
27355,226,2,3196,Staley,
27356,335,8,3513,Star,
27357,890,17,8325,Stokesdale,
27358,1061,7,15960,Summerfield,
27360,5048,62,48331,Thomasville,
27370,1575,30,14622,Trinity,
27371,871,12,7778,Troy,
27376,818,15,9884,West End,
27377,916,8,9597,Whitsett,
27379,586,22,6057,Yanceyville,
27401,1951,25,20221,Greensboro,
27403,1491,18,21278,Greensboro,
27405,4747,49,52510,Greensboro,
27406,5408,109,60755,Greensboro,
27407,4490,69,49837,Greensboro,
27408,1258,8,17406,Greensboro,
27409,1482,14,17953,Greensboro,
27410,4065,50,56968,Greensboro,
27455,2481,67,29197,Greensboro,
27501,1933,17,21338,Angier,
27502,2492,9,43747,Apex,
27503,190,0,7222,Bahama,
27504,1978,22,16320,Benson,
27505,599,9,7308,Broadway,
27507,164,2,2053,Bullock,
27508,309,1,2340,Bunn,
27509,1693,38,6935,Butner,
27510,840,8,14543,Carrboro,
27511,2116,27,34041,Cary,
27513,2441,24,49003,Cary,
27514,1699,24,32847,Chapel Hill,
27516,2230,17,44117,Chapel Hill,
27517,1214,16,28831,Chapel Hill,
27518,1183,19,22765,Cary,
27519,2691,9,59960,Cary,
27520,4718,59,43958,Clayton,
27521,719,9,7149,Coats,
27522,1155,7,13652,Creedmoor,
27523,765,1,12782,Apex,
27524,1474,17,13532,Four Oaks,
27525,1596,3,15534,Franklinton,
27526,4070,49,54027,Fuquay Varina,
27527,2722,9,30234,Clayton,
27529,5042,64,53854,Garner,
27530,3287,76,40212,Goldsboro,
27531,15,0,666,Goldsboro,
27534,2793,75,31819,Goldsboro,
27536,1888,47,16459,Henderson,
27537,2586,37,25321,Henderson,
27539,1530,6,26567,Apex,
27540,2720,7,39075,Holly Springs,
27541,313,1,4044,Hurdle Mills,
27542,891,13,10043,Kenly,
27544,413,4,4291,Kittrell,
27545,3288,38,30327,Knightdale,
27546,2221,74,22436,Lillington,
27549,2401,33,25224,Louisburg,
27551,124,3,2205,Macon,
27553,486,0,2030,Manson,
27556,23,0,298,Middleburg,
27557,820,5,9214,Middlesex,
27559,134,1,2874,Moncure,
27560,1887,12,33691,Morrisville,
27562,252,0,2791,New Hill,
27563,386,6,5312,Norlina,
27565,2510,39,26057,Oxford,
27569,990,6,8984,Princeton,
27571,763,1,7385,Rolesville,
27572,430,3,7316,Rougemont,
27573,1170,51,11561,Roxboro,
27574,1139,10,15232,Roxboro,
27576,2052,22,20197,Selma,
27577,3070,46,25214,Smithfield,
27581,314,2,3956,Stem,
27583,600,6,7012,Timberlake,
27587,6701,49,74087,Wake Forest,
27589,701,7,8312,Warrenton,
27591,2487,26,23448,Wendell,
27592,1437,7,17368,Willow Spring,
27596,1793,6,18655,Youngsville,
27597,2842,21,25494,Zebulon,
27601,933,7,12139,Raleigh,
27603,4862,36,55479,Raleigh,
27604,4488,46,47645,Raleigh,
27605,630,18,5253,Raleigh,
27606,3517,11,47938,Raleigh,
27607,2164,12,30296,Raleigh,
27608,951,3,11603,Raleigh,
27609,3214,27,38631,Raleigh,
27610,8866,78,74203,Raleigh,
27612,2948,38,39208,Raleigh,
27613,2998,12,46521,Raleigh,
27614,2628,22,37689,Raleigh,
27615,3353,49,46038,Raleigh,
27616,5789,28,55260,Raleigh,
27617,1496,4,19511,Raleigh,
27701,2162,15,26489,Durham,
27703,5526,30,61351,Durham,
27704,4204,36,39369,Durham,
27705,3497,75,48078,Durham,
27707,3540,17,47036,Durham,
27708,287,0,4635,Durham,
27709,155,0,4,Durham,
27710,7,0,0,Durham,
27712,1418,28,22055,Durham,
27713,3350,27,53996,Durham,
