ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,2868,18,14872,Advance,
27007,519,4,2136,Ararat,
27009,597,8,2937,Belews Creek,
27011,1290,14,5411,Boonville,
27012,6099,72,28954,Clemmons,
27013,1381,13,6495,Cleveland,
27014,236,6,957,Cooleemee,
27016,437,6,1682,Danbury,
27017,2362,26,9499,Dobson,
27018,1763,11,8221,East Bend,
27019,737,5,4234,Germanton,
27020,1467,11,6104,Hamptonville,
27021,3935,67,17979,King,
27022,258,3,1512,Lawsonville,
27023,2388,9,12775,Lewisville,
27024,606,6,2683,Lowgap,
27025,2151,37,11117,Madison,
27027,752,19,4017,Mayodan,
27028,6176,57,28039,Mocksville,
27030,9092,169,37641,Mount Airy,
27040,2336,16,13150,Pfafftown,
27041,1716,15,8020,Pilot Mountain,
27042,131,2,720,Pine Hall,
27043,1307,13,6442,Pinnacle,
27045,2232,18,9583,Rural Hall,
27046,362,5,1953,Sandy Ridge,
27047,264,2,1279,Siloam,
27048,1685,20,8902,Stoneville,
27050,774,9,4084,Tobaccoville,
27051,1708,15,8287,Walkertown,
27052,2047,30,10061,Walnut Cove,
27053,541,5,3156,Westfield,
27054,619,11,2608,Woodleaf,
27055,3633,46,14521,Yadkinville,
27101,4011,55,24321,Winston Salem,
27103,6934,53,36071,Winston Salem,
27104,5536,50,29383,Winston Salem,
27105,8951,65,40186,Winston Salem,
27106,9034,76,51378,Winston Salem,
27107,10899,87,52432,Winston Salem,
27127,8540,38,38510,Winston Salem,
27157,220,1,5,Winston Salem,
27203,5154,63,21876,Asheboro,
27205,7175,63,34549,Asheboro,
27207,686,2,3806,Bear Creek,
27208,320,4,1691,Bennett,
27209,1210,44,4151,Biscoe,
27212,508,1,1600,Blanch,
27214,2279,19,11747,Browns Summit,
27215,9943,100,44892,Burlington,
27217,10491,122,39111,Burlington,
27229,1008,18,4014,Candor,
27231,311,1,2048,Cedar Grove,
27233,671,8,3647,Climax,
27235,825,15,4575,Colfax,
27239,1939,26,9629,Denton,
27242,445,6,2668,Eagle Springs,
27243,721,4,4665,Efland,
27244,4254,30,16259,Elon,
27248,888,9,4835,Franklinville,
27249,2661,23,13355,Gibsonville,
27252,296,3,2264,Goldston,
27253,7877,74,31464,Graham,
27258,1546,11,7740,Haw River,
27260,4588,59,25696,High Point,
27262,4189,74,24764,High Point,
27263,4226,64,22320,High Point,
27265,9208,86,50038,High Point,
27268,356,0,1695,High Point,
27278,4003,26,27181,Hillsborough,
27281,596,5,3710,Jackson Springs,
27282,2853,32,16597,Jamestown,
27283,579,5,2982,Julian,
27284,11362,125,56201,Kernersville,
27288,5014,76,23585,Eden,
27291,278,1,1538,Leasburg,
27292,8945,77,41465,Lexington,
27295,9111,85,39191,Lexington,
27298,2008,18,10440,Liberty,
27299,1387,11,5254,Linwood,
27301,2253,25,10019,Mc Leansville,
27302,6582,30,32302,Mebane,
27305,278,1,1585,Milton,
27306,1413,23,5945,Mount Gilead,
27310,1463,5,8562,Oak Ridge,
27311,647,6,3220,Pelham,
27312,2695,28,22205,Pittsboro,
27313,1205,28,7288,Pleasant Garden,
27314,170,1,1138,Prospect Hill,
27315,297,1,2140,Providence,
27316,1405,20,7156,Ramseur,
27317,3879,42,17851,Randleman,
27320,7657,72,38894,Reidsville,
27325,1441,16,7676,Robbins,
27326,741,4,3692,Ruffin,
27330,8949,81,39529,Sanford,
27332,6615,51,33549,Sanford,
27341,1037,6,5820,Seagrove,
27343,249,0,1840,Semora,
27344,3942,41,19290,Siler City,
27349,1284,7,5850,Snow Camp,
27350,1363,15,7508,Sophia,
27355,504,2,3196,Staley,
27356,628,8,3513,Star,
27357,1957,26,8325,Stokesdale,
27358,2369,10,15960,Summerfield,
27360,10188,118,48331,Thomasville,
27370,3224,51,14622,Trinity,
27371,1666,18,7778,Troy,
27376,1912,24,9884,West End,
27377,2287,13,9597,Whitsett,
27379,1140,25,6057,Yanceyville,
27401,4030,40,20221,Greensboro,
27403,3090,26,21278,Greensboro,
27405,10520,75,52510,Greensboro,
27406,11949,148,60755,Greensboro,
27407,9287,93,49837,Greensboro,
27408,2709,9,17406,Greensboro,
27409,3320,23,17953,Greensboro,
27410,8452,65,56968,Greensboro,
27455,5024,78,29197,Greensboro,
27501,4851,32,21338,Angier,
27502,7319,16,43747,Apex,
27503,572,1,7222,Bahama,
27504,4489,36,16320,Benson,
27505,1386,18,7308,Broadway,
27507,283,3,2053,Bullock,
27508,548,1,2340,Bunn,
27509,2608,41,6935,Butner,
27510,1886,8,14543,Carrboro,
27511,5320,29,34041,Cary,
27513,6644,29,49003,Cary,
27514,4031,24,32847,Chapel Hill,
27516,5116,19,44117,Chapel Hill,
27517,3094,18,28831,Chapel Hill,
27518,3276,19,22765,Cary,
27519,8053,11,59960,Cary,
27520,11319,86,43958,Clayton,
27521,1524,15,7149,Coats,
27522,2758,10,13652,Creedmoor,
27523,2496,2,12782,Apex,
27524,3267,36,13532,Four Oaks,
27525,4329,7,15534,Franklinton,
27526,11941,70,54027,Fuquay Varina,
27527,7403,21,30234,Clayton,
27529,12792,92,53854,Garner,
27530,7365,105,40212,Goldsboro,
27531,67,0,666,Goldsboro,
27534,6069,97,31819,Goldsboro,
27536,4133,55,16459,Henderson,
27537,5263,47,25321,Henderson,
27539,4681,12,26567,Apex,
27540,8680,14,39075,Holly Springs,
27541,725,3,4044,Hurdle Mills,
27542,1978,24,10043,Kenly,
27544,820,6,4291,Kittrell,
27545,8426,45,30327,Knightdale,
27546,4888,92,22436,Lillington,
27549,5444,40,25224,Louisburg,
27551,282,3,2205,Macon,
27553,678,1,2030,Manson,
27556,46,0,298,Middleburg,
27557,2028,14,9214,Middlesex,
27559,347,1,2874,Moncure,
27560,5432,17,33691,Morrisville,
27562,748,1,2791,New Hill,
27563,891,11,5312,Norlina,
27565,5068,59,26057,Oxford,
27569,2015,12,8984,Princeton,
27571,2213,3,7385,Rolesville,
27572,1070,3,7316,Rougemont,
27573,2572,60,11561,Roxboro,
27574,2557,21,15232,Roxboro,
27576,4376,35,20197,Selma,
27577,6844,67,25214,Smithfield,
27581,724,2,3956,Stem,
27583,1430,10,7012,Timberlake,
27587,19277,66,74087,Wake Forest,
27589,1521,15,8312,Warrenton,
27591,6719,37,23448,Wendell,
27592,3902,17,17368,Willow Spring,
27596,4882,8,18655,Youngsville,
27597,7843,32,25494,Zebulon,
27601,2482,8,12139,Raleigh,
27603,12628,53,55479,Raleigh,
27604,10786,56,47645,Raleigh,
27605,1316,19,5253,Raleigh,
27606,9136,16,47938,Raleigh,
27607,4879,13,30296,Raleigh,
27608,2303,3,11603,Raleigh,
27609,7827,32,38631,Raleigh,
27610,21770,106,74203,Raleigh,
27612,7736,42,39208,Raleigh,
27613,8464,16,46521,Raleigh,
27614,7155,25,37689,Raleigh,
27615,8568,54,46038,Raleigh,
27616,15000,41,55260,Raleigh,
27617,4033,3,19511,Raleigh,
27701,4926,19,26489,Durham,
27703,12911,40,61351,Durham,
27704,9263,45,39369,Durham,
27705,8063,87,48078,Durham,
27707,8502,18,47036,Durham,
27708,530,0,4635,Durham,
27709,372,0,4,Durham,
27710,17,0,0,Durham,
27712,3562,36,22055,Durham,
27713,8506,31,53996,Durham,
27801,4621,32,21556,Rocky Mount,
27803,4557,42,22337,Rocky Mount,
27804,6821,106,29160,Rocky Mount,
27805,533,5,3769,Aulander,
27806,344,4,2441,Aurora,
27807,1805,17,6940,Bailey,
27808,433,7,2481,Bath,
27809,1003,11,5254,Battleboro,
27812,551,2,2951,Bethel,
27813,161,0,687,Black Creek,
27814,295,3,1801,Blounts Creek,
27816,486,4,2634,Castalia,
27817,1685,14,7777,Chocowinity,
27818,199,1,1269,Como,
27820,431,7,3292,Conway,
27822,1916,21,9119,Elm City,
27823,1714,13,7812,Enfield,
27827,54,0,99,Falkland,
27828,2065,11,9031,Farmville,
27829,388,1,1872,Fountain,
27830,753,12,4858,Fremont,
27831,766,10,3588,Garysburg,
27832,656,8,2912,Gaston,
27834,14643,58,57505,Greenville,
27837,1484,4,6506,Grimesland,
27839,635,5,3702,Halifax,
27840,96,4,535,Hamilton,
27842,148,0,1436,Henrico,
27843,245,3,946,Hobgood,
27844,755,7,3039,Hollister,
27845,336,11,2841,Jackson,
27846,698,7,3069,Jamesville,
27847,129,0,1071,Kelford,
27849,259,3,1483,Lewiston Woodville,
27850,1039,7,7413,Littleton,
27851,1091,12,5595,Lucama,
27852,609,5,3454,Macclesfield,
27853,80,1,436,Margarettsville,
27855,1045,7,6105,Murfreesboro,
27856,4434,47,17301,Nashville,
27857,270,10,1601,Oak City,
27858,13486,27,58170,Greenville,
27860,424,6,2062,Pantego,
27862,98,0,945,Pendleton,
27863,2453,33,12670,Pikeville,
27864,1139,9,4823,Pinetops,
27865,451,9,2003,Pinetown,
27866,171,2,672,Pleasant Hill,
27869,497,17,2167,Rich Square,
27870,6737,85,26633,Roanoke Rapids,
27871,917,12,4466,Robersonville,
27874,894,14,4766,Scotland Neck,
27876,233,4,1290,Seaboard,
27880,716,2,3280,Sims,
27882,1907,15,7927,Spring Hope,
27883,733,11,4361,Stantonsburg,
27884,327,1,1545,Stokes,
27885,397,5,859,Swanquarter,
27886,4946,79,21595,Tarboro,
27888,580,2,2803,Walstonburg,
27889,6753,91,27543,Washington,
27890,550,19,2398,Weldon,
27891,1077,11,5011,Whitakers,
27892,3317,43,14363,Williamston,
27893,9115,147,40647,Wilson,
27896,4662,48,21212,Wilson,
27897,271,1,2467,Woodland,
27909,6902,110,40958,Elizabeth City,
27910,2408,58,11609,Ahoskie,
27915,144,1,758,Avon,
27916,160,1,554,Aydlett,
27917,194,7,1084,Barco,
27922,155,4,1107,Cofield,
27924,585,6,3509,Colerain,
27925,790,7,4164,Columbia,
27926,178,1,1965,Corapeake,
27927,135,0,613,Corolla,
27928,368,5,1888,Creswell,
27929,221,2,1949,Currituck,
27932,3115,42,12644,Edenton,
27935,240,3,1674,Eure,
27937,519,6,4253,Gates,
27938,299,10,1430,Gatesville,
27942,120,1,936,Harrellsville,
27944,2087,13,12230,Hertford,
27946,173,0,1089,Hobbsville,
27948,2143,5,12518,Kill Devil Hills,
27949,1254,4,7235,Kitty Hawk,
27950,176,0,2183,Knotts Island,
27957,272,8,1419,Merry Hill,
27958,1819,12,12061,Moyock,
27959,521,1,2451,Nags Head,
27962,1543,27,7439,Plymouth,
27966,179,0,1473,Powells Point,
27968,61,0,413,Rodanthe,
27970,623,9,3214,Roper,
27976,533,2,3561,South Mills,
27979,182,0,1813,Sunbury,
27982,12,0,0,Waves,
27983,2010,35,10633,Windsor,
27986,278,4,2650,Winton,
28001,7198,145,28360,Albemarle,
28006,282,3,1136,Alexis,
28012,5828,44,24276,Belmont,
28016,3333,41,14526,Bessemer City,
28018,1169,34,5943,Bostic,
28020,540,5,2464,Casar,
28021,3264,54,13436,Cherryville,
28023,3564,47,14843,China Grove,
28025,12532,121,55325,Concord,
28027,15764,120,74072,Concord,
28031,5805,32,31049,Cornelius,
28032,755,3,3249,Cramerton,
28033,820,7,3362,Crouse,
28034,4983,51,17859,Dallas,
28036,3428,20,18554,Davidson,
28037,5511,15,23834,Denver,
28039,99,4,428,East Spencer,
28040,1572,27,8270,Ellenboro,
28043,4692,124,21472,Forest City,
28052,9137,141,36823,Gastonia,
28054,9748,127,40184,Gastonia,
28056,8261,79,35595,Gastonia,
28071,732,8,3198,Gold Hill,
28073,1312,16,5606,Grover,
28075,4110,25,19174,Harrisburg,
28078,13103,81,66079,Huntersville,
28079,8768,52,39813,Indian Trail,
28080,1845,7,8157,Iron Station,
28081,6462,66,28249,Kannapolis,
28083,6051,73,25877,Kannapolis,
28086,7046,82,26988,Kings Mountain,
28088,824,6,3059,Landis,
28090,1730,27,8506,Lawndale,
28091,453,5,2353,Lilesville,
28092,10172,75,40052,Lincolnton,
28097,1803,12,6124,Locust,
28098,924,6,4010,Lowell,
28103,2590,45,11346,Marshville,
28104,6718,25,32469,Matthews,
28105,8598,90,45346,Matthews,
28107,2119,15,8210,Midland,
28110,12998,131,55536,Monroe,
28112,6640,83,28060,Monroe,
28114,1638,17,9034,Mooresboro,
28115,9308,73,41536,Mooresville,
28117,10110,28,47608,Mooresville,
28119,618,10,3034,Morven,
28120,5440,57,24318,Mount Holly,
28124,1578,16,7015,Mount Pleasant,
28125,538,4,2657,Mount Ulla,
28127,1975,15,7631,New London,
28128,1760,19,8098,Norwood,
28129,1415,14,6031,Oakboro,
28133,578,7,2713,Peachland,
28134,2455,34,11817,Pineville,
28135,1038,10,5968,Polkton,
28137,728,7,3843,Richfield,
28138,2553,48,11659,Rockwell,
28139,4083,128,20134,Rutherfordton,
28144,6483,92,25846,Salisbury,
28146,7136,89,30382,Salisbury,
28147,6959,118,26204,Salisbury,
28150,7021,115,29296,Shelby,
28152,6006,72,26078,Shelby,
28159,873,27,3126,Spencer,
28160,980,16,4015,Spindale,
28163,1272,8,5814,Stanfield,
28164,3543,59,15447,Stanley,
28166,2308,28,9868,Troutman,
28167,428,6,2418,Union Mills,
28168,2535,26,10437,Vale,
28170,2689,52,12494,Wadesboro,
28173,13050,49,63837,Waxhaw,
28174,2242,21,9287,Wingate,
28202,4495,3,16755,Charlotte,
28203,4342,7,19070,Charlotte,
28204,2118,8,8738,Charlotte,
28205,10069,87,51821,Charlotte,
28206,3623,17,15244,Charlotte,
28207,1612,6,9761,Charlotte,
28208,9829,71,39944,Charlotte,
28209,4645,17,26012,Charlotte,
28210,8506,49,44704,Charlotte,
28211,5465,77,31253,Charlotte,
28212,9492,50,42744,Charlotte,
28213,11112,68,45338,Charlotte,
28214,10628,58,41208,Charlotte,
28215,15051,92,60256,Charlotte,
28216,13527,84,58744,Charlotte,
28217,6471,28,30875,Charlotte,
28226,6722,43,40227,Charlotte,
28227,12913,83,57319,Charlotte,
28262,9990,56,43683,Charlotte,
28269,17373,85,81464,Charlotte,
28270,5577,37,34753,Charlotte,
28273,9588,53,40544,Charlotte,
28277,12035,43,72020,Charlotte,
28278,7063,25,32539,Charlotte,
28301,3879,82,17717,Fayetteville,
28303,5833,47,34600,Fayetteville,
28304,6919,41,39651,Fayetteville,
28305,1025,8,5010,Fayetteville,
28306,8862,64,42565,Fayetteville,
28307,2083,0,15486,Fort Bragg,
28310,1511,0,8861,Fort Bragg,
28311,7260,48,36046,Fayetteville,
28312,3902,50,18419,Fayetteville,
28314,11117,59,53642,Fayetteville,
28315,3091,25,13329,Aberdeen,
28318,1029,7,4579,Autryville,
28320,2195,39,9381,Bladenboro,
28323,998,2,4578,Bunnlevel,
28326,4614,21,22382,Cameron,
28327,4110,49,18273,Carthage,
28328,6691,72,26951,Clinton,
28333,2264,33,10709,Dudley,
28334,6704,76,26215,Dunn,
28337,2648,34,11927,Elizabethtown,
28338,905,9,4804,Ellerbe,
28339,1712,20,7226,Erwin,
28340,2409,47,10738,Fairmont,
28341,918,8,5080,Faison,
28343,379,8,1567,Gibson,
28344,827,7,3814,Godwin,
28345,3065,45,12656,Hamlet,
28347,340,1,1826,Hoffman,
28348,7654,59,36052,Hope Mills,
28349,1021,19,3955,Kenansville,
28350,57,0,70,Lakeview,
28351,1143,8,5269,Laurel Hill,
28352,6317,87,25298,Laurinburg,
28356,1141,8,4914,Linden,
28357,627,5,3224,Lumber Bridge,
28358,9946,143,38517,Lumberton,
28360,3816,45,14944,Lumberton,
28363,248,2,1079,Marston,
28364,3737,49,15170,Maxton,
28365,3057,61,17063,Mount Olive,
28366,1297,16,5153,Newton Grove,
28369,560,8,2241,Orrum,
28371,1557,21,7085,Parkton,
28372,4056,55,15254,Pembroke,
28373,564,5,2552,Pinebluff,
28374,3140,60,18171,Pinehurst,
28376,10151,80,43831,Raeford,
28377,3258,41,13036,Red Springs,
28379,6095,100,25804,Rockingham,
28382,1536,20,8006,Roseboro,
28383,1945,26,7713,Rowland,
28384,2981,32,12414,Saint Pauls,
28385,734,3,3005,Salemburg,
28386,1752,15,6068,Shannon,
28387,3088,63,17139,Southern Pines,
28390,4314,28,23494,Spring Lake,
28391,1129,13,5326,Stedman,
28392,374,5,1554,Tar Heel,
28393,462,6,2160,Turkey,
28394,1128,12,6094,Vass,
28395,567,3,2657,Wade,
28396,574,8,2679,Wagram,
28398,1944,28,7672,Warsaw,
28399,433,3,1934,White Oak,
28401,4524,73,24213,Wilmington,
28403,7602,35,41945,Wilmington,
28405,5979,44,33719,Wilmington,
28409,5488,31,34974,Wilmington,
