ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1147,3,14872,Advance,
27007,204,0,2136,Ararat,
27009,250,1,2937,Belews Creek,
27011,507,7,5411,Boonville,
27012,2554,47,28954,Clemmons,
27013,543,6,6495,Cleveland,
27014,66,1,957,Cooleemee,
27016,138,2,1682,Danbury,
27017,979,9,9499,Dobson,
27018,646,4,8221,East Bend,
27019,296,1,4234,Germanton,
27020,619,5,6104,Hamptonville,
27021,1588,43,17979,King,
27022,81,2,1512,Lawsonville,
27023,899,3,12775,Lewisville,
27024,262,3,2683,Lowgap,
27025,935,7,11117,Madison,
27027,338,7,4017,Mayodan,
27028,2370,27,28039,Mocksville,
27030,3885,85,37641,Mount Airy,
27040,923,7,13150,Pfafftown,
27041,652,6,8020,Pilot Mountain,
27042,63,2,720,Pine Hall,
27043,475,5,6442,Pinnacle,
27045,916,7,9583,Rural Hall,
27046,142,1,1953,Sandy Ridge,
27047,103,0,1279,Siloam,
27048,628,5,8902,Stoneville,
27050,274,3,4084,Tobaccoville,
27051,627,5,8287,Walkertown,
27052,840,20,10061,Walnut Cove,
27053,176,1,3156,Westfield,
27054,258,4,2608,Woodleaf,
27055,1553,24,14521,Yadkinville,
27101,1622,32,24321,Winston Salem,
27103,2751,37,36071,Winston Salem,
27104,2303,30,29383,Winston Salem,
27105,3590,33,40186,Winston Salem,
27106,3924,47,51378,Winston Salem,
27107,4381,38,52432,Winston Salem,
27127,3516,24,38510,Winston Salem,
27157,40,0,5,Winston Salem,
27203,2567,48,21876,Asheboro,
27205,3384,44,34549,Asheboro,
27207,259,2,3806,Bear Creek,
27208,137,1,1691,Bennett,
27209,678,40,4151,Biscoe,
27212,372,1,1600,Blanch,
27214,891,6,11747,Browns Summit,
27215,3940,62,44892,Burlington,
27217,4669,87,39111,Burlington,
27229,518,17,4014,Candor,
27231,109,0,2048,Cedar Grove,
27233,259,2,3647,Climax,
27235,380,6,4575,Colfax,
27239,755,12,9629,Denton,
27242,165,4,2668,Eagle Springs,
27243,250,3,4665,Efland,
27244,1715,18,16259,Elon,
27248,354,5,4835,Franklinville,
27249,990,7,13355,Gibsonville,
27252,104,2,2264,Goldston,
27253,3133,41,31464,Graham,
27258,612,8,7740,Haw River,
27260,1931,36,25696,High Point,
27262,1833,42,24764,High Point,
27263,1908,32,22320,High Point,
27265,3821,47,50038,High Point,
27268,263,0,1695,High Point,
27278,1533,17,27181,Hillsborough,
27281,242,0,3710,Jackson Springs,
27282,1243,22,16597,Jamestown,
27283,215,2,2982,Julian,
27284,4525,60,56201,Kernersville,
27288,1693,21,23585,Eden,
27291,120,0,1538,Leasburg,
27292,3374,31,41465,Lexington,
27295,3511,44,39191,Lexington,
27298,724,9,10440,Liberty,
27299,516,4,5254,Linwood,
27301,918,16,10019,Mc Leansville,
27302,2240,12,32302,Mebane,
27305,149,1,1585,Milton,
27306,619,15,5945,Mount Gilead,
27310,574,3,8562,Oak Ridge,
27311,243,0,3220,Pelham,
27312,870,25,22205,Pittsboro,
27313,455,19,7288,Pleasant Garden,
27314,57,1,1138,Prospect Hill,
27315,112,0,2140,Providence,
27316,651,13,7156,Ramseur,
27317,1628,20,17851,Randleman,
27320,2813,20,38894,Reidsville,
27325,695,5,7676,Robbins,
27326,263,2,3692,Ruffin,
27330,3578,48,39529,Sanford,
27332,2567,25,33549,Sanford,
27341,455,2,5820,Seagrove,
27343,119,0,1840,Semora,
27344,1761,30,19290,Siler City,
27349,427,5,5850,Snow Camp,
27350,543,6,7508,Sophia,
27355,200,2,3196,Staley,
27356,323,7,3513,Star,
27357,774,14,8325,Stokesdale,
27358,928,6,15960,Summerfield,
27360,4359,55,48331,Thomasville,
27370,1362,28,14622,Trinity,
27371,824,10,7778,Troy,
27376,749,14,9884,West End,
27377,771,5,9597,Whitsett,
27379,531,18,6057,Yanceyville,
27401,1591,18,20221,Greensboro,
27403,1202,16,21278,Greensboro,
27405,3971,41,52510,Greensboro,
27406,4515,90,60755,Greensboro,
27407,3729,47,49837,Greensboro,
27408,1102,5,17406,Greensboro,
27409,1235,13,17953,Greensboro,
27410,3518,34,56968,Greensboro,
27455,2118,53,29197,Greensboro,
27501,1598,15,21338,Angier,
27502,2120,7,43747,Apex,
27503,164,0,7222,Bahama,
27504,1624,18,16320,Benson,
27505,534,7,7308,Broadway,
27507,149,2,2053,Bullock,
27508,275,0,2340,Bunn,
27509,1562,37,6935,Butner,
27510,778,8,14543,Carrboro,
27511,1841,17,34041,Cary,
27513,2078,12,49003,Cary,
27514,1498,23,32847,Chapel Hill,
27516,2019,15,44117,Chapel Hill,
27517,1111,15,28831,Chapel Hill,
27518,1029,4,22765,Cary,
27519,2281,7,59960,Cary,
27520,4047,56,43958,Clayton,
27521,629,8,7149,Coats,
27522,993,4,13652,Creedmoor,
27523,607,0,12782,Apex,
27524,1294,14,13532,Four Oaks,
27525,1285,2,15534,Franklinton,
27526,3383,36,54027,Fuquay Varina,
27527,2230,8,30234,Clayton,
27529,4274,57,53854,Garner,
27530,2969,69,40212,Goldsboro,
27531,10,0,666,Goldsboro,
27534,2547,68,31819,Goldsboro,
27536,1717,46,16459,Henderson,
27537,2297,34,25321,Henderson,
27539,1271,6,26567,Apex,
27540,2269,5,39075,Holly Springs,
27541,275,1,4044,Hurdle Mills,
27542,812,13,10043,Kenly,
27544,363,2,4291,Kittrell,
27545,2754,31,30327,Knightdale,
27546,1900,70,22436,Lillington,
27549,1973,33,25224,Louisburg,
27551,101,3,2205,Macon,
27553,449,0,2030,Manson,
27556,20,0,298,Middleburg,
27557,680,3,9214,Middlesex,
27559,123,0,2874,Moncure,
27560,1582,9,33691,Morrisville,
27562,209,0,2791,New Hill,
27563,353,5,5312,Norlina,
27565,2314,39,26057,Oxford,
27569,884,6,8984,Princeton,
27571,617,0,7385,Rolesville,
27572,379,3,7316,Rougemont,
27573,1046,49,11561,Roxboro,
27574,1015,9,15232,Roxboro,
27576,1817,22,20197,Selma,
27577,2751,40,25214,Smithfield,
27581,257,1,3956,Stem,
27583,539,5,7012,Timberlake,
27587,5717,43,74087,Wake Forest,
27589,631,6,8312,Warrenton,
27591,2077,21,23448,Wendell,
27592,1191,4,17368,Willow Spring,
27596,1452,5,18655,Youngsville,
27597,2321,19,25494,Zebulon,
27601,802,6,12139,Raleigh,
