ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1276,7,14872,Advance,
27007,216,0,2136,Ararat,
27009,290,1,2937,Belews Creek,
27011,543,7,5411,Boonville,
27012,2765,49,28954,Clemmons,
27013,621,7,6495,Cleveland,
27014,80,1,957,Cooleemee,
27016,154,2,1682,Danbury,
27017,1077,13,9499,Dobson,
27018,707,5,8221,East Bend,
27019,334,1,4234,Germanton,
27020,679,5,6104,Hamptonville,
27021,1745,45,17979,King,
27022,97,2,1512,Lawsonville,
27023,1001,3,12775,Lewisville,
27024,281,3,2683,Lowgap,
27025,1000,16,11117,Madison,
27027,353,18,4017,Mayodan,
27028,2723,28,28039,Mocksville,
27030,4329,98,37641,Mount Airy,
27040,1005,9,13150,Pfafftown,
27041,713,8,8020,Pilot Mountain,
27042,69,2,720,Pine Hall,
27043,509,6,6442,Pinnacle,
27045,1023,8,9583,Rural Hall,
27046,150,1,1953,Sandy Ridge,
27047,113,0,1279,Siloam,
27048,691,8,8902,Stoneville,
27050,312,4,4084,Tobaccoville,
27051,698,5,8287,Walkertown,
27052,961,23,10061,Walnut Cove,
27053,196,2,3156,Westfield,
27054,301,5,2608,Woodleaf,
27055,1711,26,14521,Yadkinville,
27101,1798,33,24321,Winston Salem,
27103,3024,39,36071,Winston Salem,
27104,2517,32,29383,Winston Salem,
27105,4023,36,40186,Winston Salem,
27106,4349,53,51378,Winston Salem,
27107,4925,41,52432,Winston Salem,
27127,3894,24,38510,Winston Salem,
27157,46,0,5,Winston Salem,
27203,2808,53,21876,Asheboro,
27205,3736,47,34549,Asheboro,
27207,284,2,3806,Bear Creek,
27208,147,2,1691,Bennett,
27209,706,40,4151,Biscoe,
27212,380,1,1600,Blanch,
27214,1051,11,11747,Browns Summit,
27215,4542,73,44892,Burlington,
27217,5195,100,39111,Burlington,
27229,549,17,4014,Candor,
27231,123,0,2048,Cedar Grove,
27233,291,4,3647,Climax,
27235,429,12,4575,Colfax,
27239,861,13,9629,Denton,
27242,184,3,2668,Eagle Springs,
27243,295,2,4665,Efland,
27244,2021,26,16259,Elon,
27248,383,5,4835,Franklinville,
27249,1116,8,13355,Gibsonville,
27252,112,2,2264,Goldston,
27253,3562,49,31464,Graham,
27258,685,8,7740,Haw River,
27260,2203,41,25696,High Point,
27262,2142,60,24764,High Point,
27263,2126,36,22320,High Point,
27265,4429,55,50038,High Point,
27268,310,0,1695,High Point,
27278,1703,19,27181,Hillsborough,
27281,257,0,3710,Jackson Springs,
27282,1438,22,16597,Jamestown,
27283,249,4,2982,Julian,
27284,5138,67,56201,Kernersville,
27288,1877,29,23585,Eden,
27291,131,0,1538,Leasburg,
27292,3789,34,41465,Lexington,
27295,3939,50,39191,Lexington,
27298,850,9,10440,Liberty,
27299,577,4,5254,Linwood,
27301,1052,16,10019,Mc Leansville,
27302,2650,19,32302,Mebane,
27305,158,1,1585,Milton,
27306,692,17,5945,Mount Gilead,
27310,649,4,8562,Oak Ridge,
27311,261,1,3220,Pelham,
27312,977,25,22205,Pittsboro,
27313,530,21,7288,Pleasant Garden,
27314,67,1,1138,Prospect Hill,
27315,122,0,2140,Providence,
27316,716,15,7156,Ramseur,
27317,1825,23,17851,Randleman,
27320,3195,36,38894,Reidsville,
27325,742,6,7676,Robbins,
27326,316,2,3692,Ruffin,
27330,3942,52,39529,Sanford,
27332,2860,26,33549,Sanford,
27341,493,3,5820,Seagrove,
27343,135,0,1840,Semora,
27344,1906,36,19290,Siler City,
27349,520,5,5850,Snow Camp,
27350,623,8,7508,Sophia,
27355,226,2,3196,Staley,
27356,334,8,3513,Star,
27357,889,17,8325,Stokesdale,
27358,1053,7,15960,Summerfield,
27360,5026,62,48331,Thomasville,
27370,1571,29,14622,Trinity,
27371,869,12,7778,Troy,
27376,816,15,9884,West End,
27377,911,7,9597,Whitsett,
27379,582,22,6057,Yanceyville,
27401,1943,25,20221,Greensboro,
27403,1485,18,21278,Greensboro,
27405,4724,49,52510,Greensboro,
27406,5402,109,60755,Greensboro,
27407,4468,69,49837,Greensboro,
27408,1256,8,17406,Greensboro,
27409,1475,14,17953,Greensboro,
27410,4053,49,56968,Greensboro,
27455,2475,67,29197,Greensboro,
27501,1924,17,21338,Angier,
27502,2488,9,43747,Apex,
27503,189,0,7222,Bahama,
27504,1976,22,16320,Benson,
