ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,216,3,14872,Advance,
27007,54,0,2136,Ararat,
27009,42,0,2937,Belews Creek,
27011,137,1,5411,Boonville,
27012,616,16,28954,Clemmons,
27013,141,4,6495,Cleveland,
27014,13,0,957,Cooleemee,
27016,27,0,1682,Danbury,
27017,345,3,9499,Dobson,
27018,193,2,8221,East Bend,
27019,67,1,4234,Germanton,
27020,190,3,6104,Hamptonville,
27021,304,2,17979,King,
27022,22,0,1512,Lawsonville,
27023,249,2,12775,Lewisville,
27024,51,2,2683,Lowgap,
27025,384,2,11117,Madison,
27027,93,0,4017,Mayodan,
27028,630,5,28039,Mocksville,
27030,1070,19,37641,Mount Airy,
27040,200,1,13150,Pfafftown,
27041,140,2,8020,Pilot Mountain,
27042,22,1,720,Pine Hall,
27043,128,1,6442,Pinnacle,
27045,238,3,9583,Rural Hall,
27046,36,1,1953,Sandy Ridge,
27047,34,0,1279,Siloam,
27048,228,1,8902,Stoneville,
27050,63,1,4084,Tobaccoville,
27051,161,3,8287,Walkertown,
27052,193,6,10061,Walnut Cove,
27053,34,1,3156,Westfield,
27054,60,0,2608,Woodleaf,
27055,509,2,14521,Yadkinville,
27101,481,15,24321,Winston Salem,
27103,857,17,36071,Winston Salem,
27104,672,11,29383,Winston Salem,
27105,1340,11,40186,Winston Salem,
27106,1186,10,51378,Winston Salem,
27107,1531,16,52432,Winston Salem,
27127,1073,11,38510,Winston Salem,
27157,13,0,5,Winston Salem,
27203,974,22,21876,Asheboro,
27205,1000,12,34549,Asheboro,
27207,123,2,3806,Bear Creek,
27208,56,0,1691,Bennett,
27209,341,22,4151,Biscoe,
27212,206,0,1600,Blanch,
27214,241,1,11747,Browns Summit,
27215,1188,16,44892,Burlington,
27217,1932,50,39111,Burlington,
27229,244,7,4014,Candor,
27231,29,0,2048,Cedar Grove,
27233,51,1,3647,Climax,
27235,107,1,4575,Colfax,
27239,187,5,9629,Denton,
27242,66,0,2668,Eagle Springs,
27243,88,1,4665,Efland,
27244,649,6,16259,Elon,
27248,102,3,4835,Franklinville,
27249,246,2,13355,Gibsonville,
27252,24,1,2264,Goldston,
27253,1148,16,31464,Graham,
27258,194,3,7740,Haw River,
27260,740,17,25696,High Point,
27262,644,7,24764,High Point,
27263,678,12,22320,High Point,
27265,1064,26,50038,High Point,
27268,210,0,1695,High Point,
27278,477,1,27181,Hillsborough,
27281,82,0,3710,Jackson Springs,
27282,347,7,16597,Jamestown,
27283,56,1,2982,Julian,
27284,1274,16,56201,Kernersville,
27288,680,6,23585,Eden,
27291,45,0,1538,Leasburg,
27292,962,7,41465,Lexington,
27295,914,17,39191,Lexington,
27298,200,0,10440,Liberty,
27299,142,0,5254,Linwood,
27301,190,2,10019,Mc Leansville,
27302,648,0,32302,Mebane,
27305,54,1,1585,Milton,
27306,210,6,5945,Mount Gilead,
27310,148,1,8562,Oak Ridge,
27311,56,0,3220,Pelham,
27312,314,23,22205,Pittsboro,
27313,157,17,7288,Pleasant Garden,
27314,17,1,1138,Prospect Hill,
27315,29,0,2140,Providence,
27316,274,12,7156,Ramseur,
27317,461,6,17851,Randleman,
27320,780,9,38894,Reidsville,
27325,280,2,7676,Robbins,
27326,80,2,3692,Ruffin,
27330,1402,17,39529,Sanford,
27332,996,9,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,109,0,5820,Seagrove,
27343,27,0,1840,Semora,
27344,1081,23,19290,Siler City,
27349,88,1,5850,Snow Camp,
27350,148,1,7508,Sophia,
27355,77,0,3196,Staley,
27356,103,1,3513,Star,
27357,186,1,8325,Stokesdale,
27358,308,1,15960,Summerfield,
27360,1424,17,48331,Thomasville,
27370,341,1,14622,Trinity,
27371,289,3,7778,Troy,
27376,203,6,9884,West End,
27377,210,0,9597,Whitsett,
27379,137,3,6057,Yanceyville,
27401,533,11,20221,Greensboro,
27403,397,9,21278,Greensboro,
27405,1420,21,52510,Greensboro,
27406,1428,47,60755,Greensboro,
27407,1307,15,49837,Greensboro,
27408,310,1,17406,Greensboro,
27409,361,3,17953,Greensboro,
27410,903,8,56968,Greensboro,
27411,14,0,847,Greensboro,
27412,11,0,1886,Greensboro,
27455,565,11,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,558,4,21338,Angier,
27502,560,4,43747,Apex,
27503,51,0,7222,Bahama,
27504,483,7,16320,Benson,
27505,206,5,7308,Broadway,
27507,48,1,2053,Bullock,
27508,61,0,2340,Bunn,
27509,820,29,6935,Butner,
27510,340,5,14543,Carrboro,
27511,561,3,34041,Cary,
27513,571,4,49003,Cary,
27514,802,21,32847,Chapel Hill,
27516,897,12,44117,Chapel Hill,
27517,434,5,28831,Chapel Hill,
27518,268,1,22765,Cary,
27519,652,4,59960,Cary,
27520,1268,30,43958,Clayton,
27521,204,3,7149,Coats,
27522,341,2,13652,Creedmoor,
27523,184,0,12782,Apex,
