ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,302,3,14872,Advance,
27007,62,0,2136,Ararat,
27009,59,0,2937,Belews Creek,
27011,177,2,5411,Boonville,
27012,780,16,28954,Clemmons,
27013,160,4,6495,Cleveland,
27014,20,0,957,Cooleemee,
27016,43,0,1682,Danbury,
27017,406,3,9499,Dobson,
27018,236,2,8221,East Bend,
27019,96,1,4234,Germanton,
27020,216,3,6104,Hamptonville,
27021,411,5,17979,King,
27022,29,0,1512,Lawsonville,
27023,336,2,12775,Lewisville,
27024,63,2,2683,Lowgap,
27025,463,3,11117,Madison,
27027,131,0,4017,Mayodan,
27028,805,10,28039,Mocksville,
27030,1309,22,37641,Mount Airy,
27040,301,1,13150,Pfafftown,
27041,176,2,8020,Pilot Mountain,
27042,31,1,720,Pine Hall,
27043,166,1,6442,Pinnacle,
27045,319,3,9583,Rural Hall,
27046,53,1,1953,Sandy Ridge,
27047,49,0,1279,Siloam,
27048,276,1,8902,Stoneville,
27050,95,1,4084,Tobaccoville,
27051,200,3,8287,Walkertown,
27052,235,7,10061,Walnut Cove,
27053,41,1,3156,Westfield,
27054,74,0,2608,Woodleaf,
27055,605,3,14521,Yadkinville,
27101,618,21,24321,Winston Salem,
27103,1028,17,36071,Winston Salem,
27104,874,14,29383,Winston Salem,
27105,1548,16,40186,Winston Salem,
27106,1512,10,51378,Winston Salem,
27107,1877,19,52432,Winston Salem,
27127,1277,12,38510,Winston Salem,
27157,13,0,5,Winston Salem,
27203,1084,23,21876,Asheboro,
27205,1268,14,34549,Asheboro,
27207,135,2,3806,Bear Creek,
27208,64,0,1691,Bennett,
27209,353,23,4151,Biscoe,
27212,220,0,1600,Blanch,
27214,316,1,11747,Browns Summit,
27215,1490,16,44892,Burlington,
27217,2182,51,39111,Burlington,
27229,260,7,4014,Candor,
27231,34,0,2048,Cedar Grove,
27233,66,1,3647,Climax,
27235,135,1,4575,Colfax,
27239,222,5,9629,Denton,
27242,69,0,2668,Eagle Springs,
27243,101,1,4665,Efland,
27244,768,6,16259,Elon,
27248,123,3,4835,Franklinville,
27249,311,3,13355,Gibsonville,
27252,32,1,2264,Goldston,
27253,1304,17,31464,Graham,
27258,229,3,7740,Haw River,
27260,826,17,25696,High Point,
27262,726,9,24764,High Point,
27263,750,14,22320,High Point,
27265,1290,27,50038,High Point,
27268,221,0,1695,High Point,
27278,607,2,27181,Hillsborough,
27281,89,0,3710,Jackson Springs,
27282,425,7,16597,Jamestown,
27283,69,1,2982,Julian,
27284,1579,25,56201,Kernersville,
27288,802,8,23585,Eden,
27291,46,0,1538,Leasburg,
27292,1129,7,41465,Lexington,
27295,1122,17,39191,Lexington,
27298,236,0,10440,Liberty,
27299,181,0,5254,Linwood,
27301,265,3,10019,Mc Leansville,
27302,790,0,32302,Mebane,
27305,60,1,1585,Milton,
27306,236,6,5945,Mount Gilead,
27310,192,1,8562,Oak Ridge,
27311,75,0,3220,Pelham,
27312,363,23,22205,Pittsboro,
27313,184,18,7288,Pleasant Garden,
27314,22,1,1138,Prospect Hill,
27315,36,0,2140,Providence,
27316,311,12,7156,Ramseur,
27317,545,7,17851,Randleman,
27320,948,9,38894,Reidsville,
27325,299,2,7676,Robbins,
27326,87,2,3692,Ruffin,
27330,1512,19,39529,Sanford,
27332,1103,12,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,149,0,5820,Seagrove,
27343,34,0,1840,Semora,
27344,1165,23,19290,Siler City,
27349,141,1,5850,Snow Camp,
27350,204,2,7508,Sophia,
27355,82,0,3196,Staley,
27356,120,2,3513,Star,
27357,250,1,8325,Stokesdale,
27358,380,1,15960,Summerfield,
27360,1640,19,48331,Thomasville,
27370,420,2,14622,Trinity,
27371,313,3,7778,Troy,
27376,220,6,9884,West End,
27377,275,0,9597,Whitsett,
