ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,2113,18,14872,Advance,
27007,362,3,2136,Ararat,
27009,468,6,2937,Belews Creek,
27011,904,10,5411,Boonville,
27012,4280,66,28954,Clemmons,
27013,1089,13,6495,Cleveland,
27014,184,6,957,Cooleemee,
27016,307,4,1682,Danbury,
27017,1791,23,9499,Dobson,
27018,1205,11,8221,East Bend,
27019,572,4,4234,Germanton,
27020,1139,11,6104,Hamptonville,
27021,2880,59,17979,King,
27022,182,3,1512,Lawsonville,
27023,1612,8,12775,Lewisville,
27024,459,4,2683,Lowgap,
27025,1629,36,11117,Madison,
27027,540,19,4017,Mayodan,
27028,4627,57,28039,Mocksville,
27030,6991,152,37641,Mount Airy,
27040,1637,13,13150,Pfafftown,
27041,1324,11,8020,Pilot Mountain,
27042,98,2,720,Pine Hall,
27043,982,12,6442,Pinnacle,
27045,1592,14,9583,Rural Hall,
27046,276,5,1953,Sandy Ridge,
27047,193,2,1279,Siloam,
27048,1203,16,8902,Stoneville,
27050,588,7,4084,Tobaccoville,
27051,1216,12,8287,Walkertown,
27052,1545,29,10061,Walnut Cove,
27053,415,5,3156,Westfield,
27054,494,9,2608,Woodleaf,
27055,2669,32,14521,Yadkinville,
27101,2780,52,24321,Winston Salem,
27103,4782,51,36071,Winston Salem,
27104,3665,45,29383,Winston Salem,
27105,6170,61,40186,Winston Salem,
27106,6274,67,51378,Winston Salem,
27107,7807,74,52432,Winston Salem,
27127,5924,37,38510,Winston Salem,
27157,92,0,5,Winston Salem,
27203,3874,62,21876,Asheboro,
27205,5620,60,34549,Asheboro,
27207,515,2,3806,Bear Creek,
27208,247,4,1691,Bennett,
27209,913,44,4151,Biscoe,
27212,425,1,1600,Blanch,
27214,1661,17,11747,Browns Summit,
27215,7007,99,44892,Burlington,
27217,7395,120,39111,Burlington,
27229,737,18,4014,Candor,
27231,183,1,2048,Cedar Grove,
27233,515,7,3647,Climax,
27235,639,14,4575,Colfax,
27239,1543,25,9629,Denton,
27242,316,5,2668,Eagle Springs,
27243,475,4,4665,Efland,
27244,3086,29,16259,Elon,
27248,701,8,4835,Franklinville,
27249,1899,21,13355,Gibsonville,
27252,202,3,2264,Goldston,
27253,5426,73,31464,Graham,
27258,1091,11,7740,Haw River,
27260,3416,57,25696,High Point,
27262,3154,73,24764,High Point,
27263,3249,55,22320,High Point,
27265,6740,82,50038,High Point,
27268,340,0,1695,High Point,
27278,2574,25,27181,Hillsborough,
27281,416,4,3710,Jackson Springs,
27282,2111,30,16597,Jamestown,
27283,457,5,2982,Julian,
27284,8262,113,56201,Kernersville,
27288,3556,70,23585,Eden,
27291,199,1,1538,Leasburg,
27292,6572,67,41465,Lexington,
27295,6700,82,39191,Lexington,
27298,1492,16,10440,Liberty,
27299,1040,11,5254,Linwood,
27301,1644,24,10019,Mc Leansville,
27302,4301,29,32302,Mebane,
27305,222,1,1585,Milton,
27306,1055,22,5945,Mount Gilead,
27310,1023,5,8562,Oak Ridge,
27311,478,6,3220,Pelham,
27312,1594,28,22205,Pittsboro,
27313,893,27,7288,Pleasant Garden,
27314,119,1,1138,Prospect Hill,
27315,214,1,2140,Providence,
27316,1070,18,7156,Ramseur,
27317,2937,38,17851,Randleman,
27320,5607,70,38894,Reidsville,
27325,1132,15,7676,Robbins,
27326,576,3,3692,Ruffin,
27330,6329,72,39529,Sanford,
27332,4784,44,33549,Sanford,
27341,818,6,5820,Seagrove,
27343,178,0,1840,Semora,
27344,2825,41,19290,Siler City,
27349,950,7,5850,Snow Camp,
27350,1063,12,7508,Sophia,
27355,376,2,3196,Staley,
27356,509,8,3513,Star,
27357,1442,24,8325,Stokesdale,
27358,1752,10,15960,Summerfield,
27360,7825,107,48331,Thomasville,
27370,2516,48,14622,Trinity,
27371,1280,17,7778,Troy,
27376,1315,24,9884,West End,
27377,1558,12,9597,Whitsett,
27379,847,25,6057,Yanceyville,
27401,2827,35,20221,Greensboro,
27403,2218,25,21278,Greensboro,
27405,7357,71,52510,Greensboro,
27406,8474,141,60755,Greensboro,
27407,6566,86,49837,Greensboro,
27408,1818,9,17406,Greensboro,
27409,2257,21,17953,Greensboro,
27410,6045,62,56968,Greensboro,
27455,3542,75,29197,Greensboro,
27501,3290,30,21338,Angier,
27502,4050,13,43747,Apex,
27503,342,1,7222,Bahama,
27504,3161,35,16320,Benson,
27505,989,18,7308,Broadway,
27507,222,3,2053,Bullock,
27508,382,1,2340,Bunn,
27509,2161,39,6935,Butner,
27510,1117,8,14543,Carrboro,
27511,3058,29,34041,Cary,
27513,3678,29,49003,Cary,
27514,2559,24,32847,Chapel Hill,
27516,3166,17,44117,Chapel Hill,
27517,1758,17,28831,Chapel Hill,
27518,1820,19,22765,Cary,
27519,4160,11,59960,Cary,
27520,7438,80,43958,Clayton,
27521,1113,14,7149,Coats,
27522,1750,10,13652,Creedmoor,
27523,1250,2,12782,Apex,
27524,2356,34,13532,Four Oaks,
27525,2649,7,15534,Franklinton,
27526,6898,68,54027,Fuquay Varina,
27527,4677,20,30234,Clayton,
27529,7991,89,53854,Garner,
27530,5418,97,40212,Goldsboro,
27531,39,0,666,Goldsboro,
27534,4469,94,31819,Goldsboro,
27536,2781,50,16459,Henderson,
27537,3779,47,25321,Henderson,
27539,2586,11,26567,Apex,
27540,4672,14,39075,Holly Springs,
27541,539,3,4044,Hurdle Mills,
27542,1436,22,10043,Kenly,
27544,578,6,4291,Kittrell,
27545,4938,44,30327,Knightdale,
27546,3543,90,22436,Lillington,
27549,3452,40,25224,Louisburg,
27551,178,3,2205,Macon,
27553,558,1,2030,Manson,
27556,37,0,298,Middleburg,
27557,1335,12,9214,Middlesex,
27559,217,1,2874,Moncure,
27560,2858,16,33691,Morrisville,
27562,408,1,2791,New Hill,
27563,593,11,5312,Norlina,
27565,3679,58,26057,Oxford,
27569,1508,12,8984,Princeton,
27571,1256,3,7385,Rolesville,
27572,702,3,7316,Rougemont,
27573,1859,58,11561,Roxboro,
27574,1844,18,15232,Roxboro,
27576,3138,33,20197,Selma,
27577,4618,62,25214,Smithfield,
27581,485,2,3956,Stem,
27583,984,9,7012,Timberlake,
27587,10939,62,74087,Wake Forest,
27589,1031,14,8312,Warrenton,
27591,4049,34,23448,Wendell,
27592,2440,11,17368,Willow Spring,
27596,2985,8,18655,Youngsville,
27597,4791,31,25494,Zebulon,
27601,1397,8,12139,Raleigh,
27603,7590,51,55479,Raleigh,
27604,6567,55,47645,Raleigh,
27605,833,19,5253,Raleigh,
27606,5139,16,47938,Raleigh,
27607,2944,13,30296,Raleigh,
27608,1410,3,11603,Raleigh,
27609,4674,31,38631,Raleigh,
27610,13014,102,74203,Raleigh,
27612,4483,42,39208,Raleigh,
27613,4776,15,46521,Raleigh,
27614,4239,24,37689,Raleigh,
27615,5105,52,46038,Raleigh,
27616,8614,41,55260,Raleigh,
27617,2276,3,19511,Raleigh,
27701,3071,19,26489,Durham,
27703,7915,39,61351,Durham,
27704,5797,43,39369,Durham,
27705,5091,87,48078,Durham,
27707,5192,18,47036,Durham,
27708,460,0,4635,Durham,
27709,252,0,4,Durham,
27710,9,0,0,Durham,
27712,2140,33,22055,Durham,
27713,4934,31,53996,Durham,
27801,3128,30,21556,Rocky Mount,
27803,3021,38,22337,Rocky Mount,
27804,4552,97,29160,Rocky Mount,
27805,372,5,3769,Aulander,
27806,253,4,2441,Aurora,
27807,1307,15,6940,Bailey,
27808,317,7,2481,Bath,
27809,679,11,5254,Battleboro,
27812,393,2,2951,Bethel,
27813,119,0,687,Black Creek,
27814,212,3,1801,Blounts Creek,
27816,340,4,2634,Castalia,
27817,1185,12,7777,Chocowinity,
27818,158,1,1269,Como,
27820,312,7,3292,Conway,
27822,1433,21,9119,Elm City,
27823,1127,12,7812,Enfield,
27827,36,0,99,Falkland,
27828,1439,11,9031,Farmville,
27829,282,1,1872,Fountain,
27830,556,10,4858,Fremont,
27831,470,10,3588,Garysburg,
27832,445,8,2912,Gaston,
27834,9852,58,57505,Greenville,
27837,1057,4,6506,Grimesland,
27839,423,5,3702,Halifax,
27840,83,4,535,Hamilton,
27842,104,0,1436,Henrico,
27843,174,3,946,Hobgood,
27844,452,7,3039,Hollister,
27845,282,11,2841,Jackson,
27846,511,7,3069,Jamesville,
27847,77,0,1071,Kelford,
27849,158,3,1483,Lewiston Woodville,
27850,685,7,7413,Littleton,
