ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1380,8,14872,Advance,
27007,231,1,2136,Ararat,
27009,314,2,2937,Belews Creek,
27011,567,7,5411,Boonville,
27012,2959,51,28954,Clemmons,
27013,657,8,6495,Cleveland,
27014,88,2,957,Cooleemee,
27016,172,2,1682,Danbury,
27017,1124,14,9499,Dobson,
27018,729,6,8221,East Bend,
27019,354,1,4234,Germanton,
27020,755,7,6104,Hamptonville,
27021,1877,47,17979,King,
27022,100,2,1512,Lawsonville,
27023,1070,4,12775,Lewisville,
27024,296,3,2683,Lowgap,
27025,1040,30,11117,Madison,
27027,373,19,4017,Mayodan,
27028,2840,32,28039,Mocksville,
27030,4533,104,37641,Mount Airy,
27040,1059,10,13150,Pfafftown,
27041,758,8,8020,Pilot Mountain,
27042,71,2,720,Pine Hall,
27043,550,7,6442,Pinnacle,
27045,1075,9,9583,Rural Hall,
27046,156,1,1953,Sandy Ridge,
27047,125,2,1279,Siloam,
27048,773,10,8902,Stoneville,
27050,341,4,4084,Tobaccoville,
27051,748,6,8287,Walkertown,
27052,1021,23,10061,Walnut Cove,
27053,207,2,3156,Westfield,
27054,310,5,2608,Woodleaf,
27055,1801,29,14521,Yadkinville,
27101,1879,38,24321,Winston Salem,
27103,3177,42,36071,Winston Salem,
27104,2627,39,29383,Winston Salem,
27105,4164,43,40186,Winston Salem,
27106,4549,58,51378,Winston Salem,
27107,5187,51,52432,Winston Salem,
27127,4100,28,38510,Winston Salem,
27157,45,0,5,Winston Salem,
27203,2878,53,21876,Asheboro,
27205,3887,48,34549,Asheboro,
27207,299,2,3806,Bear Creek,
27208,157,2,1691,Bennett,
27209,724,41,4151,Biscoe,
27212,395,1,1600,Blanch,
27214,1113,12,11747,Browns Summit,
27215,4821,76,44892,Burlington,
27217,5352,102,39111,Burlington,
27229,575,18,4014,Candor,
27231,125,0,2048,Cedar Grove,
27233,310,4,3647,Climax,
27235,452,12,4575,Colfax,
27239,953,14,9629,Denton,
27242,193,3,2668,Eagle Springs,
27243,310,2,4665,Efland,
27244,2247,27,16259,Elon,
27248,409,5,4835,Franklinville,
27249,1185,10,13355,Gibsonville,
27252,121,2,2264,Goldston,
27253,3703,49,31464,Graham,
27258,727,8,7740,Haw River,
27260,2286,42,25696,High Point,
27262,2263,63,24764,High Point,
27263,2214,35,22320,High Point,
27265,4633,56,50038,High Point,
27268,316,0,1695,High Point,
27278,1774,19,27181,Hillsborough,
27281,270,1,3710,Jackson Springs,
27282,1496,26,16597,Jamestown,
27283,269,5,2982,Julian,
27284,5414,76,56201,Kernersville,
27288,2126,56,23585,Eden,
27291,140,0,1538,Leasburg,
27292,3953,36,41465,Lexington,
27295,4172,57,39191,Lexington,
27298,890,10,10440,Liberty,
27299,596,5,5254,Linwood,
27301,1102,18,10019,Mc Leansville,
27302,2818,21,32302,Mebane,
27305,154,1,1585,Milton,
27306,735,18,5945,Mount Gilead,
27310,674,4,8562,Oak Ridge,
27311,268,1,3220,Pelham,
27312,1041,26,22205,Pittsboro,
27313,553,21,7288,Pleasant Garden,
27314,78,1,1138,Prospect Hill,
27315,122,0,2140,Providence,
27316,754,15,7156,Ramseur,
27317,1920,24,17851,Randleman,
27320,3398,50,38894,Reidsville,
27325,769,7,7676,Robbins,
27326,333,2,3692,Ruffin,
27330,4192,55,39529,Sanford,
27332,3044,28,33549,Sanford,
27341,504,3,5820,Seagrove,
27343,142,0,1840,Semora,
27344,2036,36,19290,Siler City,
27349,559,5,5850,Snow Camp,
27350,662,8,7508,Sophia,
27355,242,2,3196,Staley,
27356,345,7,3513,Star,
27357,930,18,8325,Stokesdale,
27358,1128,8,15960,Summerfield,
27360,5182,66,48331,Thomasville,
27370,1656,32,14622,Trinity,
27371,900,12,7778,Troy,
27376,864,19,9884,West End,
27377,983,8,9597,Whitsett,
27379,589,25,6057,Yanceyville,
27401,1985,26,20221,Greensboro,
27403,1590,19,21278,Greensboro,
27405,5029,54,52510,Greensboro,
27406,5649,111,60755,Greensboro,
27407,4642,69,49837,Greensboro,
27408,1311,8,17406,Greensboro,
27409,1569,17,17953,Greensboro,
27410,4257,50,56968,Greensboro,
27455,2595,67,29197,Greensboro,
27501,2109,20,21338,Angier,
27502,2642,9,43747,Apex,
27503,225,0,7222,Bahama,
27504,2103,25,16320,Benson,
27505,640,10,7308,Broadway,
27507,161,2,2053,Bullock,
27508,307,1,2340,Bunn,
27509,1877,38,6935,Butner,
27510,864,8,14543,Carrboro,
27511,2193,27,34041,Cary,
27513,2561,25,49003,Cary,
27514,1770,24,32847,Chapel Hill,
27516,2311,17,44117,Chapel Hill,
27517,1268,16,28831,Chapel Hill,
27518,1259,18,22765,Cary,
27519,2808,9,59960,Cary,
27520,5047,67,43958,Clayton,
27521,764,10,7149,Coats,
27522,1192,7,13652,Creedmoor,
27523,810,1,12782,Apex,
27524,1567,18,13532,Four Oaks,
27525,1663,4,15534,Franklinton,
27526,4331,52,54027,Fuquay Varina,
27527,2938,12,30234,Clayton,
27529,5327,67,53854,Garner,
27530,3460,76,40212,Goldsboro,
27531,16,0,666,Goldsboro,
27534,2957,75,31819,Goldsboro,
27536,1924,46,16459,Henderson,
27537,2627,39,25321,Henderson,
27539,1626,6,26567,Apex,
27540,2875,8,39075,Holly Springs,
27541,329,1,4044,Hurdle Mills,
27542,961,15,10043,Kenly,
27544,410,4,4291,Kittrell,
27545,3493,38,30327,Knightdale,
27546,2357,76,22436,Lillington,
27549,2438,36,25224,Louisburg,
27551,127,3,2205,Macon,
27553,489,0,2030,Manson,
27556,24,0,298,Middleburg,
27557,880,7,9214,Middlesex,
27559,138,1,2874,Moncure,
27560,1969,14,33691,Morrisville,
27562,264,0,2791,New Hill,
27563,393,6,5312,Norlina,
27565,2555,41,26057,Oxford,
