ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,2593,18,14872,Advance,
27007,454,3,2136,Ararat,
27009,548,7,2937,Belews Creek,
27011,1160,13,5411,Boonville,
27012,5516,72,28954,Clemmons,
27013,1263,13,6495,Cleveland,
27014,212,6,957,Cooleemee,
27016,391,4,1682,Danbury,
27017,2131,25,9499,Dobson,
27018,1624,11,8221,East Bend,
27019,664,5,4234,Germanton,
27020,1337,11,6104,Hamptonville,
27021,3586,61,17979,King,
27022,233,3,1512,Lawsonville,
27023,2128,9,12775,Lewisville,
27024,557,6,2683,Lowgap,
27025,1941,37,11117,Madison,
27027,647,19,4017,Mayodan,
27028,5560,57,28039,Mocksville,
27030,8321,163,37641,Mount Airy,
27040,2121,16,13150,Pfafftown,
27041,1554,12,8020,Pilot Mountain,
27042,112,2,720,Pine Hall,
27043,1198,13,6442,Pinnacle,
27045,2012,17,9583,Rural Hall,
27046,326,5,1953,Sandy Ridge,
27047,254,2,1279,Siloam,
27048,1521,19,8902,Stoneville,
27050,715,9,4084,Tobaccoville,
27051,1536,15,8287,Walkertown,
27052,1867,30,10061,Walnut Cove,
27053,507,5,3156,Westfield,
27054,571,11,2608,Woodleaf,
27055,3326,44,14521,Yadkinville,
27101,3563,53,24321,Winston Salem,
27103,6198,52,36071,Winston Salem,
27104,4903,48,29383,Winston Salem,
27105,7937,61,40186,Winston Salem,
27106,8055,72,51378,Winston Salem,
27107,9775,85,52432,Winston Salem,
27127,7584,38,38510,Winston Salem,
27157,208,1,5,Winston Salem,
27203,4605,63,21876,Asheboro,
27205,6471,63,34549,Asheboro,
27207,625,2,3806,Bear Creek,
27208,294,4,1691,Bennett,
27209,1047,44,4151,Biscoe,
27212,466,1,1600,Blanch,
27214,2017,18,11747,Browns Summit,
27215,8985,100,44892,Burlington,
27217,9496,122,39111,Burlington,
27229,860,18,4014,Candor,
27231,264,1,2048,Cedar Grove,
27233,624,8,3647,Climax,
27235,750,15,4575,Colfax,
27239,1783,25,9629,Denton,
27242,382,5,2668,Eagle Springs,
27243,639,4,4665,Efland,
27244,3799,30,16259,Elon,
27248,794,9,4835,Franklinville,
27249,2423,23,13355,Gibsonville,
27252,266,3,2264,Goldston,
27253,7143,74,31464,Graham,
27258,1387,11,7740,Haw River,
27260,4093,58,25696,High Point,
27262,3749,73,24764,High Point,
27263,3838,59,22320,High Point,
27265,8214,85,50038,High Point,
27268,351,0,1695,High Point,
27278,3429,25,27181,Hillsborough,
27281,530,5,3710,Jackson Springs,
27282,2611,30,16597,Jamestown,
27283,536,5,2982,Julian,
27284,10264,120,56201,Kernersville,
27288,4449,76,23585,Eden,
27291,252,1,1538,Leasburg,
27292,8053,75,41465,Lexington,
27295,8211,85,39191,Lexington,
27298,1815,16,10440,Liberty,
27299,1234,11,5254,Linwood,
27301,2032,24,10019,Mc Leansville,
27302,5824,30,32302,Mebane,
27305,259,1,1585,Milton,
27306,1278,22,5945,Mount Gilead,
27310,1310,5,8562,Oak Ridge,
27311,571,6,3220,Pelham,
27312,2297,28,22205,Pittsboro,
27313,1088,28,7288,Pleasant Garden,
27314,143,1,1138,Prospect Hill,
27315,256,1,2140,Providence,
27316,1261,20,7156,Ramseur,
27317,3514,41,17851,Randleman,
27320,6885,71,38894,Reidsville,
27325,1283,16,7676,Robbins,
27326,657,3,3692,Ruffin,
27330,7819,79,39529,Sanford,
27332,5857,50,33549,Sanford,
27341,930,6,5820,Seagrove,
27343,230,0,1840,Semora,
27344,3486,41,19290,Siler City,
27349,1156,7,5850,Snow Camp,
27350,1248,13,7508,Sophia,
27355,451,2,3196,Staley,
27356,560,8,3513,Star,
27357,1758,25,8325,Stokesdale,
27358,2144,10,15960,Summerfield,
27360,9319,116,48331,Thomasville,
27370,2937,50,14622,Trinity,
27371,1476,18,7778,Troy,
27376,1654,24,9884,West End,
27377,2060,13,9597,Whitsett,
27379,1016,25,6057,Yanceyville,
27401,3538,37,20221,Greensboro,
27403,2743,26,21278,Greensboro,
27405,9241,73,52510,Greensboro,
27406,10650,146,60755,Greensboro,
27407,8260,92,49837,Greensboro,
27408,2390,9,17406,Greensboro,
27409,2965,22,17953,Greensboro,
27410,7517,64,56968,Greensboro,
27455,4478,77,29197,Greensboro,
27501,4234,32,21338,Angier,
27502,6007,14,43747,Apex,
27503,503,1,7222,Bahama,
27504,3968,36,16320,Benson,
27505,1202,18,7308,Broadway,
27507,262,3,2053,Bullock,
27508,491,1,2340,Bunn,
27509,2447,40,6935,Butner,
27510,1615,8,14543,Carrboro,
27511,4446,29,34041,Cary,
27513,5581,29,49003,Cary,
27514,3405,24,32847,Chapel Hill,
27516,4431,19,44117,Chapel Hill,
27517,2684,18,28831,Chapel Hill,
27518,2692,19,22765,Cary,
27519,6642,11,59960,Cary,
27520,9913,84,43958,Clayton,
27521,1337,15,7149,Coats,
27522,2362,10,13652,Creedmoor,
