ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1986,17,14872,Advance,
27007,337,3,2136,Ararat,
27009,437,6,2937,Belews Creek,
27011,857,10,5411,Boonville,
27012,4023,62,28954,Clemmons,
27013,1038,13,6495,Cleveland,
27014,170,6,957,Cooleemee,
27016,280,4,1682,Danbury,
27017,1677,22,9499,Dobson,
27018,1093,11,8221,East Bend,
27019,538,3,4234,Germanton,
27020,1063,11,6104,Hamptonville,
27021,2649,58,17979,King,
27022,170,3,1512,Lawsonville,
27023,1506,8,12775,Lewisville,
27024,442,4,2683,Lowgap,
27025,1499,36,11117,Madison,
27027,514,19,4017,Mayodan,
27028,4366,56,28039,Mocksville,
27030,6526,144,37641,Mount Airy,
27040,1527,13,13150,Pfafftown,
27041,1220,11,8020,Pilot Mountain,
27042,94,2,720,Pine Hall,
27043,889,11,6442,Pinnacle,
27045,1477,13,9583,Rural Hall,
27046,249,5,1953,Sandy Ridge,
27047,178,2,1279,Siloam,
27048,1127,13,8902,Stoneville,
27050,545,7,4084,Tobaccoville,
27051,1157,12,8287,Walkertown,
27052,1463,29,10061,Walnut Cove,
27053,362,5,3156,Westfield,
27054,471,8,2608,Woodleaf,
27055,2432,32,14521,Yadkinville,
27101,2673,50,24321,Winston Salem,
27103,4502,49,36071,Winston Salem,
27104,3492,45,29383,Winston Salem,
27105,5929,59,40186,Winston Salem,
27106,6037,66,51378,Winston Salem,
27107,7426,70,52432,Winston Salem,
27127,5658,36,38510,Winston Salem,
27157,60,0,5,Winston Salem,
27203,3759,61,21876,Asheboro,
27205,5393,59,34549,Asheboro,
27207,478,2,3806,Bear Creek,
27208,241,4,1691,Bennett,
27209,897,44,4151,Biscoe,
27212,424,1,1600,Blanch,
27214,1602,17,11747,Browns Summit,
27215,6707,91,44892,Burlington,
27217,7114,117,39111,Burlington,
27229,727,18,4014,Candor,
27231,172,1,2048,Cedar Grove,
27233,482,5,3647,Climax,
27235,598,14,4575,Colfax,
27239,1416,21,9629,Denton,
27242,304,5,2668,Eagle Springs,
27243,442,4,4665,Efland,
27244,2984,29,16259,Elon,
27248,667,7,4835,Franklinville,
27249,1812,21,13355,Gibsonville,
27252,192,2,2264,Goldston,
27253,5198,66,31464,Graham,
27258,1026,10,7740,Haw River,
27260,3301,53,25696,High Point,
27262,3052,72,24764,High Point,
27263,3124,51,22320,High Point,
27265,6403,74,50038,High Point,
27268,340,0,1695,High Point,
27278,2446,24,27181,Hillsborough,
27281,405,4,3710,Jackson Springs,
27282,2014,28,16597,Jamestown,
27283,426,5,2982,Julian,
27284,7794,111,56201,Kernersville,
27288,3253,68,23585,Eden,
27291,185,1,1538,Leasburg,
27292,6198,65,41465,Lexington,
27295,6377,81,39191,Lexington,
27298,1416,15,10440,Liberty,
27299,983,10,5254,Linwood,
27301,1569,23,10019,Mc Leansville,
27302,4072,27,32302,Mebane,
27305,212,1,1585,Milton,
27306,1022,22,5945,Mount Gilead,
27310,935,5,8562,Oak Ridge,
27311,466,5,3220,Pelham,
27312,1494,27,22205,Pittsboro,
27313,848,26,7288,Pleasant Garden,
27314,114,1,1138,Prospect Hill,
27315,208,1,2140,Providence,
27316,1022,18,7156,Ramseur,
27317,2799,38,17851,Randleman,
27320,5258,63,38894,Reidsville,
27325,1110,15,7676,Robbins,
27326,543,3,3692,Ruffin,
27330,6167,70,39529,Sanford,
27332,4669,41,33549,Sanford,
27341,776,5,5820,Seagrove,
27343,170,0,1840,Semora,
27344,2728,37,19290,Siler City,
27349,896,6,5850,Snow Camp,
27350,1006,12,7508,Sophia,
27355,360,2,3196,Staley,
27356,493,8,3513,Star,
