ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,227,3,14872,Advance,
27007,56,0,2136,Ararat,
27009,46,0,2937,Belews Creek,
27011,140,2,5411,Boonville,
27012,641,16,28954,Clemmons,
27013,141,4,6495,Cleveland,
27014,14,0,957,Cooleemee,
27016,31,0,1682,Danbury,
27017,350,3,9499,Dobson,
27018,203,2,8221,East Bend,
27019,68,1,4234,Germanton,
27020,193,3,6104,Hamptonville,
27021,316,2,17979,King,
27022,24,0,1512,Lawsonville,
27023,267,2,12775,Lewisville,
27024,55,2,2683,Lowgap,
27025,394,2,11117,Madison,
27027,98,0,4017,Mayodan,
27028,653,5,28039,Mocksville,
27030,1101,20,37641,Mount Airy,
27040,214,1,13150,Pfafftown,
27041,146,2,8020,Pilot Mountain,
27042,24,1,720,Pine Hall,
27043,135,1,6442,Pinnacle,
27045,245,3,9583,Rural Hall,
27046,37,1,1953,Sandy Ridge,
27047,36,0,1279,Siloam,
27048,236,1,8902,Stoneville,
27050,72,1,4084,Tobaccoville,
27051,169,3,8287,Walkertown,
27052,198,6,10061,Walnut Cove,
27053,35,1,3156,Westfield,
27054,60,0,2608,Woodleaf,
27055,521,2,14521,Yadkinville,
27101,506,15,24321,Winston Salem,
27103,879,17,36071,Winston Salem,
27104,700,11,29383,Winston Salem,
27105,1363,12,40186,Winston Salem,
27106,1225,10,51378,Winston Salem,
27107,1585,17,52432,Winston Salem,
27127,1106,11,38510,Winston Salem,
27157,13,0,5,Winston Salem,
27203,982,23,21876,Asheboro,
27205,1084,13,34549,Asheboro,
27207,128,2,3806,Bear Creek,
27208,58,0,1691,Bennett,
27209,342,22,4151,Biscoe,
27212,209,0,1600,Blanch,
27214,254,1,11747,Browns Summit,
27215,1232,16,44892,Burlington,
27217,1958,50,39111,Burlington,
27229,245,7,4014,Candor,
27231,29,0,2048,Cedar Grove,
27233,54,1,3647,Climax,
27235,108,1,4575,Colfax,
27239,191,5,9629,Denton,
27242,66,0,2668,Eagle Springs,
27243,89,1,4665,Efland,
27244,667,6,16259,Elon,
27248,105,3,4835,Franklinville,
27249,259,2,13355,Gibsonville,
27252,25,1,2264,Goldston,
27253,1165,16,31464,Graham,
27258,196,3,7740,Haw River,
27260,748,17,25696,High Point,
27262,647,7,24764,High Point,
27263,692,12,22320,High Point,
27265,1101,26,50038,High Point,
27268,210,0,1695,High Point,
27278,496,1,27181,Hillsborough,
27281,83,0,3710,Jackson Springs,
27282,358,7,16597,Jamestown,
27283,57,1,2982,Julian,
27284,1310,22,56201,Kernersville,
27288,704,6,23585,Eden,
27291,45,0,1538,Leasburg,
27292,980,7,41465,Lexington,
27295,936,17,39191,Lexington,
27298,205,0,10440,Liberty,
27299,146,0,5254,Linwood,
27301,203,2,10019,Mc Leansville,
27302,668,0,32302,Mebane,
27305,55,1,1585,Milton,
27306,214,6,5945,Mount Gilead,
27310,158,1,8562,Oak Ridge,
27311,58,0,3220,Pelham,
27312,320,23,22205,Pittsboro,
27313,161,17,7288,Pleasant Garden,
27314,19,1,1138,Prospect Hill,
27315,31,0,2140,Providence,
27316,275,12,7156,Ramseur,
27317,473,6,17851,Randleman,
27320,807,9,38894,Reidsville,
27325,283,2,7676,Robbins,
27326,80,2,3692,Ruffin,
27330,1405,17,39529,Sanford,
27332,1004,9,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,111,0,5820,Seagrove,
27343,27,0,1840,Semora,
27344,1089,23,19290,Siler City,
27349,95,1,5850,Snow Camp,
27350,158,1,7508,Sophia,
27355,79,0,3196,Staley,
27356,103,1,3513,Star,
27357,193,1,8325,Stokesdale,
27358,318,1,15960,Summerfield,
27360,1449,18,48331,Thomasville,
27370,352,1,14622,Trinity,
27371,291,3,7778,Troy,
27376,206,6,9884,West End,
27377,221,0,9597,Whitsett,
27379,143,3,6057,Yanceyville,
27401,550,11,20221,Greensboro,
27403,411,9,21278,Greensboro,
27405,1451,21,52510,Greensboro,
27406,1470,47,60755,Greensboro,
27407,1330,15,49837,Greensboro,
27408,318,1,17406,Greensboro,
27409,370,3,17953,Greensboro,
27410,946,8,56968,Greensboro,
27411,16,0,847,Greensboro,
27412,10,0,1886,Greensboro,
27455,591,11,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,571,4,21338,Angier,
27502,567,4,43747,Apex,
27503,52,0,7222,Bahama,
27504,495,7,16320,Benson,
27505,205,5,7308,Broadway,
27507,49,1,2053,Bullock,
27508,62,0,2340,Bunn,
27509,824,29,6935,Butner,
27510,340,5,14543,Carrboro,
27511,568,3,34041,Cary,
27513,585,4,49003,Cary,
27514,807,21,32847,Chapel Hill,
27516,916,12,44117,Chapel Hill,
27517,440,5,28831,Chapel Hill,
27518,279,1,22765,Cary,
27519,673,4,59960,Cary,
27520,1294,30,43958,Clayton,
27521,207,3,7149,Coats,
27522,348,3,13652,Creedmoor,
27523,189,0,12782,Apex,
27524,489,5,13532,Four Oaks,
27525,363,1,15534,Franklinton,
27526,952,15,54027,Fuquay Varina,
27527,620,1,30234,Clayton,
27529,1325,30,53854,Garner,
27530,1241,34,40212,Goldsboro,
27531,4,0,666,Goldsboro,
27534,1115,27,31819,Goldsboro,
27536,554,32,16459,Henderson,
27537,671,13,25321,Henderson,
27539,397,3,26567,Apex,
27540,615,2,39075,Holly Springs,
27541,72,1,4044,Hurdle Mills,
27542,248,3,10043,Kenly,
27544,78,1,4291,Kittrell,
27545,921,22,30327,Knightdale,
27546,763,38,22436,Lillington,
27549,689,28,25224,Louisburg,
27551,29,1,2205,Macon,
27553,98,0,2030,Manson,
27556,12,0,298,Middleburg,
27557,234,2,9214,Middlesex,
27559,46,0,2874,Moncure,
27560,528,3,33691,Morrisville,
27562,41,0,2791,New Hill,
27563,132,1,5312,Norlina,
27565,846,25,26057,Oxford,
27569,331,0,8984,Princeton,
27571,124,0,7385,Rolesville,
27572,100,1,7316,Rougemont,
27573,241,9,11561,Roxboro,
27574,258,0,15232,Roxboro,
27576,794,8,20197,Selma,
27577,1009,9,25214,Smithfield,
27581,87,0,3956,Stem,
27583,165,0,7012,Timberlake,
27587,1409,33,74087,Wake Forest,
27589,227,4,8312,Warrenton,
27591,656,4,23448,Wendell,
27592,366,1,17368,Willow Spring,
27596,359,1,18655,Youngsville,
27597,648,6,25494,Zebulon,
27599,16,0,0,Chapel Hill,
27601,232,2,12139,Raleigh,
27603,1413,6,55479,Raleigh,
27604,1512,32,47645,Raleigh,
27605,139,3,5253,Raleigh,
27606,1051,3,47938,Raleigh,
27607,797,3,30296,Raleigh,
27608,226,1,11603,Raleigh,
27609,913,13,38631,Raleigh,
27610,2918,46,74203,Raleigh,
27612,753,7,39208,Raleigh,
27613,725,8,46521,Raleigh,
27614,567,8,37689,Raleigh,
27615,872,20,46038,Raleigh,
27616,1575,7,55260,Raleigh,
27617,329,2,19511,Raleigh,
27701,849,7,26489,Durham,
27703,2187,13,61351,Durham,
27704,1876,18,39369,Durham,
27705,1577,46,48078,Durham,
27706,,,10,Durham,Population <500 and Cases <5
27707,1404,5,47036,Durham,
27708,19,0,4635,Durham,
27709,35,0,4,Durham,
27710,5,0,0,Durham,
27711,,,62,Durham,Population <500 and Cases <5
27712,516,21,22055,Durham,
27713,1039,5,53996,Durham,
27801,729,16,21556,Rocky Mount,
27803,717,9,22337,Rocky Mount,
27804,1226,47,29160,Rocky Mount,
27805,103,1,3769,Aulander,
27806,34,2,2441,Aurora,
