ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,2200,18,14872,Advance,
27007,377,3,2136,Ararat,
27009,482,6,2937,Belews Creek,
27011,948,10,5411,Boonville,
27012,4387,67,28954,Clemmons,
27013,1115,13,6495,Cleveland,
27014,194,6,957,Cooleemee,
27016,324,4,1682,Danbury,
27017,1832,23,9499,Dobson,
27018,1264,11,8221,East Bend,
27019,583,5,4234,Germanton,
27020,1165,11,6104,Hamptonville,
27021,2990,59,17979,King,
27022,191,3,1512,Lawsonville,
27023,1655,8,12775,Lewisville,
27024,480,5,2683,Lowgap,
27025,1657,36,11117,Madison,
27027,560,19,4017,Mayodan,
27028,4817,57,28039,Mocksville,
27030,7212,154,37641,Mount Airy,
27040,1674,13,13150,Pfafftown,
27041,1350,11,8020,Pilot Mountain,
27042,101,2,720,Pine Hall,
27043,1020,13,6442,Pinnacle,
27045,1643,14,9583,Rural Hall,
27046,289,5,1953,Sandy Ridge,
27047,197,2,1279,Siloam,
27048,1258,18,8902,Stoneville,
27050,607,7,4084,Tobaccoville,
27051,1242,13,8287,Walkertown,
27052,1606,30,10061,Walnut Cove,
27053,433,5,3156,Westfield,
27054,512,11,2608,Woodleaf,
27055,2802,38,14521,Yadkinville,
27101,2859,52,24321,Winston Salem,
27103,4891,51,36071,Winston Salem,
27104,3776,46,29383,Winston Salem,
27105,6309,61,40186,Winston Salem,
27106,6430,69,51378,Winston Salem,
27107,7995,78,52432,Winston Salem,
27127,6072,37,38510,Winston Salem,
27157,97,0,5,Winston Salem,
27203,3934,63,21876,Asheboro,
27205,5749,62,34549,Asheboro,
27207,529,2,3806,Bear Creek,
27208,254,4,1691,Bennett,
27209,919,44,4151,Biscoe,
27212,425,1,1600,Blanch,
27214,1699,17,11747,Browns Summit,
27215,7224,100,44892,Burlington,
27217,7563,121,39111,Burlington,
27229,744,18,4014,Candor,
27231,194,1,2048,Cedar Grove,
27233,530,7,3647,Climax,
27235,652,14,4575,Colfax,
27239,1598,25,9629,Denton,
27242,323,5,2668,Eagle Springs,
27243,496,4,4665,Efland,
27244,3131,30,16259,Elon,
27248,721,8,4835,Franklinville,
27249,1974,22,13355,Gibsonville,
27252,224,3,2264,Goldston,
27253,5616,74,31464,Graham,
27258,1120,11,7740,Haw River,
27260,3485,57,25696,High Point,
27262,3208,73,24764,High Point,
