ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1431,8,14872,Advance,
27007,233,1,2136,Ararat,
27009,326,3,2937,Belews Creek,
27011,598,7,5411,Boonville,
27012,3043,51,28954,Clemmons,
27013,689,8,6495,Cleveland,
27014,94,2,957,Cooleemee,
27016,172,2,1682,Danbury,
27017,1155,14,9499,Dobson,
27018,743,6,8221,East Bend,
27019,365,1,4234,Germanton,
27020,783,7,6104,Hamptonville,
27021,1959,47,17979,King,
27022,103,2,1512,Lawsonville,
27023,1101,4,12775,Lewisville,
27024,301,3,2683,Lowgap,
27025,1055,30,11117,Madison,
27027,381,19,4017,Mayodan,
27028,2944,32,28039,Mocksville,
27030,4654,104,37641,Mount Airy,
27040,1113,10,13150,Pfafftown,
27041,782,8,8020,Pilot Mountain,
27042,72,2,720,Pine Hall,
27043,577,7,6442,Pinnacle,
27045,1100,9,9583,Rural Hall,
27046,158,1,1953,Sandy Ridge,
27047,126,2,1279,Siloam,
27048,794,11,8902,Stoneville,
27050,360,4,4084,Tobaccoville,
27051,784,6,8287,Walkertown,
27052,1043,23,10061,Walnut Cove,
27053,216,2,3156,Westfield,
27054,323,5,2608,Woodleaf,
27055,1829,29,14521,Yadkinville,
27101,1931,37,24321,Winston Salem,
27103,3278,42,36071,Winston Salem,
27104,2695,39,29383,Winston Salem,
27105,4280,45,40186,Winston Salem,
27106,4647,58,51378,Winston Salem,
27107,5355,51,52432,Winston Salem,
27127,4212,28,38510,Winston Salem,
27157,45,0,5,Winston Salem,
27203,2922,55,21876,Asheboro,
27205,3981,48,34549,Asheboro,
27207,330,2,3806,Bear Creek,
27208,167,2,1691,Bennett,
27209,735,41,4151,Biscoe,
27212,393,1,1600,Blanch,
27214,1150,13,11747,Browns Summit,
27215,4926,76,44892,Burlington,
27217,5439,102,39111,Burlington,
27229,592,18,4014,Candor,
27231,129,0,2048,Cedar Grove,
27233,323,4,3647,Climax,
27235,470,12,4575,Colfax,
27239,1012,14,9629,Denton,
27242,199,3,2668,Eagle Springs,
27243,321,2,4665,Efland,
27244,2271,27,16259,Elon,
27248,427,5,4835,Franklinville,
27249,1230,10,13355,Gibsonville,
27252,133,2,2264,Goldston,
27253,3819,50,31464,Graham,
27258,746,8,7740,Haw River,
27260,2348,42,25696,High Point,
27262,2301,63,24764,High Point,
27263,2269,35,22320,High Point,
27265,4772,56,50038,High Point,
27268,316,0,1695,High Point,
27278,1857,19,27181,Hillsborough,
27281,280,1,3710,Jackson Springs,
27282,1544,26,16597,Jamestown,
27283,280,5,2982,Julian,
27284,5596,76,56201,Kernersville,
27288,2173,56,23585,Eden,
27291,141,0,1538,Leasburg,
27292,4081,37,41465,Lexington,
27295,4332,57,39191,Lexington,
27298,926,10,10440,Liberty,
27299,612,5,5254,Linwood,
27301,1148,18,10019,Mc Leansville,
27302,2944,21,32302,Mebane,
27305,158,1,1585,Milton,
27306,759,18,5945,Mount Gilead,
27310,693,4,8562,Oak Ridge,
27311,275,1,3220,Pelham,
27312,1097,26,22205,Pittsboro,
27313,567,22,7288,Pleasant Garden,
27314,79,1,1138,Prospect Hill,
27315,122,0,2140,Providence,
27316,767,15,7156,Ramseur,
27317,1966,25,17851,Randleman,
