ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1114,3,14872,Advance,
27007,199,0,2136,Ararat,
27009,247,1,2937,Belews Creek,
27011,498,7,5411,Boonville,
27012,2497,43,28954,Clemmons,
27013,523,6,6495,Cleveland,
27014,63,1,957,Cooleemee,
27016,131,2,1682,Danbury,
27017,959,8,9499,Dobson,
27018,629,4,8221,East Bend,
27019,288,1,4234,Germanton,
27020,604,5,6104,Hamptonville,
27021,1553,36,17979,King,
27022,78,1,1512,Lawsonville,
27023,878,3,12775,Lewisville,
27024,258,3,2683,Lowgap,
27025,925,7,11117,Madison,
27027,331,6,4017,Mayodan,
27028,2301,23,28039,Mocksville,
27030,3780,82,37641,Mount Airy,
27040,898,7,13150,Pfafftown,
27041,641,6,8020,Pilot Mountain,
27042,62,2,720,Pine Hall,
27043,464,5,6442,Pinnacle,
27045,880,7,9583,Rural Hall,
27046,139,1,1953,Sandy Ridge,
27047,101,0,1279,Siloam,
27048,605,4,8902,Stoneville,
27050,268,3,4084,Tobaccoville,
27051,608,5,8287,Walkertown,
27052,813,18,10061,Walnut Cove,
27053,172,1,3156,Westfield,
27054,256,2,2608,Woodleaf,
27055,1508,22,14521,Yadkinville,
27101,1564,33,24321,Winston Salem,
27103,2689,34,36071,Winston Salem,
27104,2229,28,29383,Winston Salem,
27105,3494,33,40186,Winston Salem,
27106,3787,45,51378,Winston Salem,
27107,4266,36,52432,Winston Salem,
27127,3412,24,38510,Winston Salem,
27157,40,0,5,Winston Salem,
27203,2424,46,21876,Asheboro,
27205,3254,42,34549,Asheboro,
27207,253,2,3806,Bear Creek,
27208,132,0,1691,Bennett,
27209,666,41,4151,Biscoe,
27212,341,1,1600,Blanch,
27214,856,6,11747,Browns Summit,
27215,3815,57,44892,Burlington,
27217,4553,81,39111,Burlington,
27229,502,15,4014,Candor,
27231,103,0,2048,Cedar Grove,
27233,250,2,3647,Climax,
27235,362,5,4575,Colfax,
27239,724,11,9629,Denton,
27242,156,2,2668,Eagle Springs,
27243,248,3,4665,Efland,
27244,1647,17,16259,Elon,
27248,329,5,4835,Franklinville,
27249,955,7,13355,Gibsonville,
27252,95,2,2264,Goldston,
27253,2973,39,31464,Graham,
27258,596,8,7740,Haw River,
27260,1862,36,25696,High Point,
27262,1761,42,24764,High Point,
27263,1823,32,22320,High Point,
27265,3677,46,50038,High Point,
27268,255,0,1695,High Point,
27278,1501,17,27181,Hillsborough,
27281,231,0,3710,Jackson Springs,
27282,1185,19,16597,Jamestown,
27283,206,2,2982,Julian,
27284,4373,56,56201,Kernersville,
27288,1641,21,23585,Eden,
27291,119,0,1538,Leasburg,
27292,3309,30,41465,Lexington,
27295,3442,42,39191,Lexington,
27298,687,8,10440,Liberty,
27299,505,1,5254,Linwood,
27301,856,16,10019,Mc Leansville,
27302,2176,11,32302,Mebane,
27305,141,1,1585,Milton,
27306,596,15,5945,Mount Gilead,
27310,539,3,8562,Oak Ridge,
27311,236,0,3220,Pelham,
27312,841,25,22205,Pittsboro,
27313,440,19,7288,Pleasant Garden,
27314,55,1,1138,Prospect Hill,
27315,106,0,2140,Providence,
27316,634,13,7156,Ramseur,
27317,1555,19,17851,Randleman,
27320,2716,20,38894,Reidsville,
27325,673,5,7676,Robbins,
27326,253,2,3692,Ruffin,
27330,3490,41,39529,Sanford,
27332,2473,24,33549,Sanford,
27341,431,2,5820,Seagrove,
27343,110,0,1840,Semora,
27344,1731,29,19290,Siler City,
27349,415,5,5850,Snow Camp,
27350,510,5,7508,Sophia,
27355,198,2,3196,Staley,
27356,306,5,3513,Star,
27357,754,14,8325,Stokesdale,
27358,900,5,15960,Summerfield,
27360,4231,48,48331,Thomasville,
27370,1315,26,14622,Trinity,
27371,787,9,7778,Troy,
27376,706,14,9884,West End,
27377,746,4,9597,Whitsett,
27379,520,15,6057,Yanceyville,
27401,1534,17,20221,Greensboro,
27403,1157,16,21278,Greensboro,
27405,3856,38,52510,Greensboro,
27406,4353,87,60755,Greensboro,
27407,3594,47,49837,Greensboro,
27408,1067,4,17406,Greensboro,
27409,1208,10,17953,Greensboro,
27410,3415,34,56968,Greensboro,
27455,2013,52,29197,Greensboro,
27501,1512,14,21338,Angier,
