ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1563,10,14872,Advance,
27007,251,1,2136,Ararat,
27009,345,3,2937,Belews Creek,
27011,637,7,5411,Boonville,
27012,3264,52,28954,Clemmons,
27013,778,8,6495,Cleveland,
27014,112,2,957,Cooleemee,
27016,179,3,1682,Danbury,
27017,1252,16,9499,Dobson,
27018,801,6,8221,East Bend,
27019,391,1,4234,Germanton,
27020,840,7,6104,Hamptonville,
27021,2094,48,17979,King,
27022,110,2,1512,Lawsonville,
27023,1188,4,12775,Lewisville,
27024,323,3,2683,Lowgap,
27025,1114,31,11117,Madison,
27027,396,19,4017,Mayodan,
27028,3206,35,28039,Mocksville,
27030,4904,108,37641,Mount Airy,
27040,1196,10,13150,Pfafftown,
27041,838,8,8020,Pilot Mountain,
27042,78,2,720,Pine Hall,
27043,619,7,6442,Pinnacle,
27045,1173,9,9583,Rural Hall,
27046,170,1,1953,Sandy Ridge,
27047,136,2,1279,Siloam,
27048,833,12,8902,Stoneville,
27050,394,5,4084,Tobaccoville,
27051,843,7,8287,Walkertown,
27052,1108,23,10061,Walnut Cove,
27053,233,2,3156,Westfield,
27054,353,5,2608,Woodleaf,
27055,1953,29,14521,Yadkinville,
27101,2064,38,24321,Winston Salem,
27103,3560,43,36071,Winston Salem,
27104,2880,39,29383,Winston Salem,
27105,4632,46,40186,Winston Salem,
27106,4900,58,51378,Winston Salem,
27107,5735,51,52432,Winston Salem,
27127,4522,28,38510,Winston Salem,
27157,47,0,5,Winston Salem,
27203,3046,57,21876,Asheboro,
27205,4196,52,34549,Asheboro,
27207,361,2,3806,Bear Creek,
27208,200,2,1691,Bennett,
27209,782,41,4151,Biscoe,
27212,399,1,1600,Blanch,
27214,1235,13,11747,Browns Summit,
27215,5215,76,44892,Burlington,
27217,5699,103,39111,Burlington,
27229,601,18,4014,Candor,
27231,135,0,2048,Cedar Grove,
27233,341,4,3647,Climax,
27235,501,12,4575,Colfax,
27239,1106,15,9629,Denton,
27242,239,3,2668,Eagle Springs,
27243,336,2,4665,Efland,
27244,2353,27,16259,Elon,
27248,471,6,4835,Franklinville,
27249,1327,11,13355,Gibsonville,
27252,150,2,2264,Goldston,
27253,4080,51,31464,Graham,
27258,788,8,7740,Haw River,
27260,2515,43,25696,High Point,
27262,2426,64,24764,High Point,
27263,2404,37,22320,High Point,
27265,5074,58,50038,High Point,
27268,315,0,1695,High Point,
27278,1958,19,27181,Hillsborough,
27281,298,1,3710,Jackson Springs,
27282,1615,26,16597,Jamestown,
27283,296,5,2982,Julian,
27284,6021,77,56201,Kernersville,
27288,2341,61,23585,Eden,
27291,148,0,1538,Leasburg,
27292,4483,39,41465,Lexington,
27295,4647,57,39191,Lexington,
27298,1008,10,10440,Liberty,
27299,676,5,5254,Linwood,
27301,1244,20,10019,Mc Leansville,
27302,3156,22,32302,Mebane,
27305,174,1,1585,Milton,
27306,806,18,5945,Mount Gilead,
27310,730,4,8562,Oak Ridge,
27311,302,1,3220,Pelham,
27312,1186,26,22205,Pittsboro,
27313,612,23,7288,Pleasant Garden,
27314,80,1,1138,Prospect Hill,
27315,136,0,2140,Providence,
27316,820,15,7156,Ramseur,
27317,2068,27,17851,Randleman,
27320,3790,57,38894,Reidsville,
27325,857,11,7676,Robbins,
27326,379,2,3692,Ruffin,
27330,4843,59,39529,Sanford,
27332,3499,29,33549,Sanford,
27341,543,3,5820,Seagrove,
27343,149,0,1840,Semora,
27344,2309,36,19290,Siler City,
27349,659,5,5850,Snow Camp,
27350,737,9,7508,Sophia,
27355,273,2,3196,Staley,
27356,369,7,3513,Star,
27357,985,20,8325,Stokesdale,
27358,1233,8,15960,Summerfield,
27360,5674,67,48331,Thomasville,
27370,1811,33,14622,Trinity,
27371,969,12,7778,Troy,
27376,983,20,9884,West End,
27377,1107,10,9597,Whitsett,
27379,625,25,6057,Yanceyville,
27401,2158,27,20221,Greensboro,
27403,1703,21,21278,Greensboro,
27405,5537,60,52510,Greensboro,
27406,6262,112,60755,Greensboro,
27407,5059,70,49837,Greensboro,
27408,1422,8,17406,Greensboro,
27409,1728,18,17953,Greensboro,
27410,4615,50,56968,Greensboro,
27455,2832,68,29197,Greensboro,
27501,2426,20,21338,Angier,
27502,3028,10,43747,Apex,
27503,258,1,7222,Bahama,
27504,2406,25,16320,Benson,
27505,717,10,7308,Broadway,
27507,172,2,2053,Bullock,
27508,326,1,2340,Bunn,
27509,1947,38,6935,Butner,
27510,939,8,14543,Carrboro,
27511,2420,28,34041,Cary,
27513,2875,25,49003,Cary,
27514,1901,24,32847,Chapel Hill,
27516,2524,17,44117,Chapel Hill,
27517,1402,16,28831,Chapel Hill,
27518,1414,18,22765,Cary,
27519,3128,9,59960,Cary,
27520,5643,68,43958,Clayton,
27521,863,10,7149,Coats,
27522,1343,9,13652,Creedmoor,
27523,948,1,12782,Apex,
27524,1789,18,13532,Four Oaks,
27525,1874,4,15534,Franklinton,
27526,5148,55,54027,Fuquay Varina,
27527,3463,13,30234,Clayton,
