ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1614,10,14872,Advance,
27007,255,1,2136,Ararat,
27009,355,4,2937,Belews Creek,
27011,665,7,5411,Boonville,
27012,3370,53,28954,Clemmons,
27013,833,9,6495,Cleveland,
27014,125,3,957,Cooleemee,
27016,188,3,1682,Danbury,
27017,1329,17,9499,Dobson,
27018,849,6,8221,East Bend,
27019,407,1,4234,Germanton,
27020,865,8,6104,Hamptonville,
27021,2167,48,17979,King,
27022,116,2,1512,Lawsonville,
27023,1236,5,12775,Lewisville,
27024,340,3,2683,Lowgap,
27025,1151,31,11117,Madison,
27027,401,19,4017,Mayodan,
27028,3324,35,28039,Mocksville,
27030,5037,111,37641,Mount Airy,
27040,1234,11,13150,Pfafftown,
27041,875,8,8020,Pilot Mountain,
27042,78,2,720,Pine Hall,
27043,640,7,6442,Pinnacle,
27045,1206,9,9583,Rural Hall,
27046,174,1,1953,Sandy Ridge,
27047,141,2,1279,Siloam,
27048,854,12,8902,Stoneville,
27050,414,5,4084,Tobaccoville,
27051,877,8,8287,Walkertown,
27052,1158,23,10061,Walnut Cove,
27053,247,2,3156,Westfield,
27054,392,5,2608,Woodleaf,
27055,2015,29,14521,Yadkinville,
27101,2186,39,24321,Winston Salem,
27103,3680,44,36071,Winston Salem,
27104,2946,40,29383,Winston Salem,
27105,4850,47,40186,Winston Salem,
27106,5052,58,51378,Winston Salem,
27107,5992,53,52432,Winston Salem,
27127,4688,29,38510,Winston Salem,
27157,46,0,5,Winston Salem,
27203,3114,58,21876,Asheboro,
27205,4356,52,34549,Asheboro,
27207,379,2,3806,Bear Creek,
27208,202,2,1691,Bennett,
27209,789,41,4151,Biscoe,
27212,402,1,1600,Blanch,
27214,1281,13,11747,Browns Summit,
27215,5377,77,44892,Burlington,
27217,5899,106,39111,Burlington,
27229,620,18,4014,Candor,
27231,138,0,2048,Cedar Grove,
27233,360,4,3647,Climax,
27235,516,13,4575,Colfax,
27239,1151,15,9629,Denton,
27242,249,3,2668,Eagle Springs,
27243,352,2,4665,Efland,
27244,2416,27,16259,Elon,
27248,502,6,4835,Franklinville,
27249,1389,12,13355,Gibsonville,
27252,159,2,2264,Goldston,
27253,4251,51,31464,Graham,
27258,812,8,7740,Haw River,
27260,2595,46,25696,High Point,
27262,2505,65,24764,High Point,
27263,2477,40,22320,High Point,
27265,5264,59,50038,High Point,
27268,319,0,1695,High Point,
27278,2011,19,27181,Hillsborough,
27281,310,2,3710,Jackson Springs,
27282,1661,26,16597,Jamestown,
27283,309,5,2982,Julian,
27284,6262,82,56201,Kernersville,
27288,2458,63,23585,Eden,
27291,154,0,1538,Leasburg,
27292,4825,42,41465,Lexington,
27295,4913,59,39191,Lexington,
27298,1055,11,10440,Liberty,
27299,738,5,5254,Linwood,
27301,1283,21,10019,Mc Leansville,
27302,3259,23,32302,Mebane,
27305,176,1,1585,Milton,
27306,839,19,5945,Mount Gilead,
27310,755,4,8562,Oak Ridge,
27311,318,1,3220,Pelham,
27312,1236,26,22205,Pittsboro,
27313,643,24,7288,Pleasant Garden,
27314,82,1,1138,Prospect Hill,
27315,151,0,2140,Providence,
27316,856,15,7156,Ramseur,
27317,2150,29,17851,Randleman,
27320,3979,58,38894,Reidsville,
27325,887,11,7676,Robbins,
27326,398,2,3692,Ruffin,
27330,5048,60,39529,Sanford,
27332,3683,30,33549,Sanford,
27341,569,3,5820,Seagrove,
27343,150,0,1840,Semora,
27344,2396,37,19290,Siler City,
27349,686,5,5850,Snow Camp,
27350,760,9,7508,Sophia,
27355,279,2,3196,Staley,
27356,381,8,3513,Star,
27357,1016,20,8325,Stokesdale,
27358,1283,8,15960,Summerfield,
27360,5905,70,48331,Thomasville,
27370,1870,33,14622,Trinity,
27371,1007,12,7778,Troy,
27376,1028,20,9884,West End,
27377,1152,10,9597,Whitsett,
27379,653,25,6057,Yanceyville,
27401,2230,28,20221,Greensboro,
27403,1757,21,21278,Greensboro,
27405,5755,61,52510,Greensboro,
27406,6492,111,60755,Greensboro,
27407,5222,72,49837,Greensboro,
27408,1467,8,17406,Greensboro,
27409,1794,18,17953,Greensboro,
27410,4746,50,56968,Greensboro,
27455,2919,70,29197,Greensboro,
27501,2498,21,21338,Angier,
27502,3122,11,43747,Apex,
27503,268,1,7222,Bahama,
27504,2484,25,16320,Benson,
27505,756,10,7308,Broadway,
27507,172,2,2053,Bullock,
27508,327,1,2340,Bunn,
27509,1976,39,6935,Butner,
27510,961,8,14543,Carrboro,
27511,2496,28,34041,Cary,
27513,2963,25,49003,Cary,
27514,2068,24,32847,Chapel Hill,
27516,2602,17,44117,Chapel Hill,
27517,1448,17,28831,Chapel Hill,
27518,1450,18,22765,Cary,
27519,3252,10,59960,Cary,
27520,5876,69,43958,Clayton,
27521,887,10,7149,Coats,
27522,1392,9,13652,Creedmoor,
27523,988,1,12782,Apex,
27524,1861,19,13532,Four Oaks,
27525,1965,4,15534,Franklinton,
27526,5355,57,54027,Fuquay Varina,
27527,3643,13,30234,Clayton,
27529,6332,70,53854,Garner,
27530,3940,76,40212,Goldsboro,
27531,20,0,666,Goldsboro,
27534,3356,75,31819,Goldsboro,
27536,2076,47,16459,Henderson,
27537,2872,40,25321,Henderson,
27539,2023,6,26567,Apex,
27540,3565,8,39075,Holly Springs,
27541,392,2,4044,Hurdle Mills,
27542,1135,17,10043,Kenly,
27544,457,4,4291,Kittrell,
27545,4064,39,30327,Knightdale,
27546,2816,82,22436,Lillington,
27549,2709,36,25224,Louisburg,
27551,148,3,2205,Macon,
27553,507,0,2030,Manson,
27556,32,0,298,Middleburg,
27557,1015,9,9214,Middlesex,
27559,161,1,2874,Moncure,
27560,2292,14,33691,Morrisville,
27562,300,0,2791,New Hill,
27563,444,6,5312,Norlina,
27565,2861,45,26057,Oxford,
27569,1238,8,8984,Princeton,
27571,970,1,7385,Rolesville,
27572,535,3,7316,Rougemont,
27573,1376,56,11561,Roxboro,
27574,1380,11,15232,Roxboro,
27576,2516,23,20197,Selma,
27577,3786,51,25214,Smithfield,
27581,381,2,3956,Stem,
27583,752,7,7012,Timberlake,
27587,8538,53,74087,Wake Forest,
27589,770,7,8312,Warrenton,
27591,3160,28,23448,Wendell,
27592,1879,7,17368,Willow Spring,
27596,2256,6,18655,Youngsville,
27597,3701,25,25494,Zebulon,
27601,1129,7,12139,Raleigh,
27603,6035,41,55479,Raleigh,
27604,5378,51,47645,Raleigh,
27605,721,18,5253,Raleigh,
27606,4222,12,47938,Raleigh,
27607,2444,13,30296,Raleigh,
27608,1121,3,11603,Raleigh,
27609,3805,27,38631,Raleigh,
27610,10804,84,74203,Raleigh,
27612,3593,39,39208,Raleigh,
27613,3727,13,46521,Raleigh,
27614,3303,22,37689,Raleigh,
27615,4131,50,46038,Raleigh,
27616,7081,31,55260,Raleigh,
27617,1828,3,19511,Raleigh,
27701,2474,15,26489,Durham,
27703,6540,33,61351,Durham,
27704,4847,37,39369,Durham,
27705,4010,84,48078,Durham,
27707,4241,17,47036,Durham,
27708,586,0,4635,Durham,
27709,190,0,4,Durham,
27710,10,0,0,Durham,
27712,1741,32,22055,Durham,
27713,3963,29,53996,Durham,
27801,2447,28,21556,Rocky Mount,
27803,2420,29,22337,Rocky Mount,
27804,3760,90,29160,Rocky Mount,
27805,293,4,3769,Aulander,
27806,190,4,2441,Aurora,
27807,1017,11,6940,Bailey,
27808,222,5,2481,Bath,
27809,584,10,5254,Battleboro,
27812,324,2,2951,Bethel,
27813,96,0,687,Black Creek,
27814,145,2,1801,Blounts Creek,
27816,291,3,2634,Castalia,
27817,796,7,7777,Chocowinity,
27818,123,1,1269,Como,
27820,239,6,3292,Conway,
27822,1136,16,9119,Elm City,
27823,911,9,7812,Enfield,
27827,33,0,99,Falkland,
27828,1141,11,9031,Farmville,
27829,223,1,1872,Fountain,
27830,410,7,4858,Fremont,
27831,398,7,3588,Garysburg,
27832,355,8,2912,Gaston,
27834,7797,47,57505,Greenville,
27837,798,4,6506,Grimesland,
27839,312,4,3702,Halifax,
27840,71,3,535,Hamilton,
27842,88,0,1436,Henrico,
27843,137,1,946,Hobgood,
27844,338,7,3039,Hollister,
27845,223,11,2841,Jackson,
27846,370,3,3069,Jamesville,
27847,66,0,1071,Kelford,
27849,122,3,1483,Lewiston Woodville,
27850,550,7,7413,Littleton,
27851,656,8,5595,Lucama,
27852,314,3,3454,Macclesfield,
27853,42,1,436,Margarettsville,
27855,521,6,6105,Murfreesboro,
27856,2682,33,17301,Nashville,
27857,157,7,1601,Oak City,
27858,7527,22,58170,Greenville,
27860,215,4,2062,Pantego,
27862,59,0,945,Pendleton,
27863,1323,20,12670,Pikeville,
27864,624,7,4823,Pinetops,
27865,256,5,2003,Pinetown,
27866,89,2,672,Pleasant Hill,
27869,314,17,2167,Rich Square,
27870,3571,65,26633,Roanoke Rapids,
27871,501,9,4466,Robersonville,
27874,502,12,4766,Scotland Neck,
27876,127,4,1290,Seaboard,
27880,471,0,3280,Sims,
27882,1035,13,7927,Spring Hope,
27883,415,5,4361,Stantonsburg,
27884,197,1,1545,Stokes,
27885,315,5,859,Swanquarter,
27886,2622,73,21595,Tarboro,
27888,335,1,2803,Walstonburg,
27889,3587,74,27543,Washington,
27890,278,15,2398,Weldon,
27891,574,8,5011,Whitakers,
27892,1788,27,14363,Williamston,
27893,5465,124,40647,Wilson,
27896,2791,35,21212,Wilson,
27897,148,1,2467,Woodland,
27909,3820,89,40958,Elizabeth City,
27910,1352,49,11609,Ahoskie,
27915,55,0,758,Avon,
27916,65,0,554,Aydlett,
27917,122,6,1084,Barco,
27922,88,4,1107,Cofield,
27924,339,4,3509,Colerain,
27925,431,6,4164,Columbia,
27926,112,1,1965,Corapeake,
27927,56,0,613,Corolla,
27928,179,5,1888,Creswell,
27929,137,2,1949,Currituck,
27932,1555,33,12644,Edenton,
27935,113,3,1674,Eure,
27937,293,2,4253,Gates,
27938,139,7,1430,Gatesville,
27942,64,1,936,Harrellsville,
27944,1059,8,12230,Hertford,
27946,88,0,1089,Hobbsville,
27948,1056,1,12518,Kill Devil Hills,
27949,543,3,7235,Kitty Hawk,
