ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,80,3,14872,Advance,
27007,22,0,2136,Ararat,
27009,9,0,2937,Belews Creek,
27011,59,0,5411,Boonville,
27012,261,0,28954,Clemmons,
27013,69,2,6495,Cleveland,
27014,7,0,957,Cooleemee,
27016,18,0,1682,Danbury,
27017,184,0,9499,Dobson,
27018,95,2,8221,East Bend,
27019,28,0,4234,Germanton,
27020,96,2,6104,Hamptonville,
27021,116,1,17979,King,
27022,6,0,1512,Lawsonville,
27023,117,1,12775,Lewisville,
27024,18,0,2683,Lowgap,
27025,47,0,11117,Madison,
27027,16,0,4017,Mayodan,
27028,338,2,28039,Mocksville,
27030,470,7,37641,Mount Airy,
27040,86,1,13150,Pfafftown,
27041,69,0,8020,Pilot Mountain,
27042,8,1,720,Pine Hall,
27043,69,1,6442,Pinnacle,
27045,138,2,9583,Rural Hall,
27046,5,0,1953,Sandy Ridge,
27047,7,0,1279,Siloam,
27048,45,0,8902,Stoneville,
27050,26,0,4084,Tobaccoville,
27051,72,0,8287,Walkertown,
27052,60,0,10061,Walnut Cove,
27053,13,0,3156,Westfield,
27054,34,0,2608,Woodleaf,
27055,262,2,14521,Yadkinville,
27101,222,0,24321,Winston Salem,
27103,460,11,36071,Winston Salem,
27104,345,6,29383,Winston Salem,
27105,905,8,40186,Winston Salem,
27106,638,6,51378,Winston Salem,
27107,1016,8,52432,Winston Salem,
27127,677,5,38510,Winston Salem,
27157,10,0,5,Winston Salem,
27203,634,17,21876,Asheboro,
27205,549,5,34549,Asheboro,
27207,71,1,3806,Bear Creek,
27208,33,0,1691,Bennett,
27209,178,8,4151,Biscoe,
27212,49,0,1600,Blanch,
27214,105,1,11747,Browns Summit,
27215,520,4,44892,Burlington,
27217,1021,34,39111,Burlington,
27229,133,1,4014,Candor,
27231,13,0,2048,Cedar Grove,
27233,15,0,3647,Climax,
27235,30,0,4575,Colfax,
27239,61,3,9629,Denton,
27242,26,0,2668,Eagle Springs,
27243,49,1,4665,Efland,
27244,81,0,16259,Elon,
27248,45,1,4835,Franklinville,
27249,94,0,13355,Gibsonville,
27252,11,1,2264,Goldston,
27253,534,3,31464,Graham,
27258,88,0,7740,Haw River,
27260,361,11,25696,High Point,
27262,277,5,24764,High Point,
27263,222,1,22320,High Point,
27265,438,21,50038,High Point,
27268,1,0,1695,High Point,
27278,227,0,27181,Hillsborough,
27281,35,0,3710,Jackson Springs,
27282,119,2,16597,Jamestown,
27283,25,0,2982,Julian,
27284,520,4,56201,Kernersville,
27288,144,0,23585,Eden,
27291,2,0,1538,Leasburg,
27292,488,4,41465,Lexington,
27295,399,12,39191,Lexington,
27298,113,0,10440,Liberty,
27299,51,0,5254,Linwood,
27301,78,2,10019,Mc Leansville,
27302,315,0,32302,Mebane,
27305,25,1,1585,Milton,
27306,110,2,5945,Mount Gilead,
27310,43,1,8562,Oak Ridge,
27311,12,0,3220,Pelham,
27312,169,19,22205,Pittsboro,
27313,101,16,7288,Pleasant Garden,
27314,6,0,1138,Prospect Hill,
27315,6,0,2140,Providence,
27316,176,10,7156,Ramseur,
27317,226,3,17851,Randleman,
27320,260,3,38894,Reidsville,
27325,180,1,7676,Robbins,
27326,28,2,3692,Ruffin,
27330,832,8,39529,Sanford,
27332,541,4,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,59,0,5820,Seagrove,
27343,6,0,1840,Semora,
27344,793,22,19290,Siler City,
27349,38,0,5850,Snow Camp,
27350,56,0,7508,Sophia,
27355,43,0,3196,Staley,
27356,61,1,3513,Star,
27357,65,1,8325,Stokesdale,
27358,132,1,15960,Summerfield,
27360,605,0,48331,Thomasville,
27370,118,0,14622,Trinity,
27371,152,2,7778,Troy,
27376,106,5,9884,West End,
27377,94,0,9597,Whitsett,
27379,41,0,6057,Yanceyville,
27401,260,7,20221,Greensboro,
27403,145,6,21278,Greensboro,
27405,821,16,52510,Greensboro,
27406,704,39,60755,Greensboro,
27407,678,11,49837,Greensboro,
27408,136,0,17406,Greensboro,
27409,175,2,17953,Greensboro,
27410,358,6,56968,Greensboro,
27411,0,0,847,Greensboro,
27412,1,0,1886,Greensboro,
27455,237,7,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,249,1,21338,Angier,
27502,284,3,43747,Apex,
27503,24,0,7222,Bahama,
27504,247,2,16320,Benson,
27505,129,5,7308,Broadway,
27507,20,1,2053,Bullock,
27508,29,0,2340,Bunn,
27509,616,26,6935,Butner,
27510,177,2,14543,Carrboro,
27511,306,3,34041,Cary,
27513,271,1,49003,Cary,
27514,243,17,32847,Chapel Hill,
27516,320,11,44117,Chapel Hill,
27517,237,3,28831,Chapel Hill,
27518,115,0,22765,Cary,
27519,309,4,59960,Cary,
27520,728,25,43958,Clayton,
27521,87,0,7149,Coats,
27522,183,1,13652,Creedmoor,
27523,92,0,12782,Apex,
27524,253,3,13532,Four Oaks,
27525,191,0,15534,Franklinton,
27526,397,11,54027,Fuquay Varina,
27527,279,0,30234,Clayton,
27529,769,19,53854,Garner,
27530,480,11,40212,Goldsboro,
27531,2,0,666,Goldsboro,
27534,404,2,31819,Goldsboro,
27536,375,31,16459,Henderson,
27537,351,9,25321,Henderson,
27539,188,2,26567,Apex,
27540,259,1,39075,Holly Springs,
27541,15,0,4044,Hurdle Mills,
27542,117,3,10043,Kenly,
27544,34,0,4291,Kittrell,
27545,556,21,30327,Knightdale,
27546,248,24,22436,Lillington,
27549,446,23,25224,Louisburg,
27551,13,1,2205,Macon,
27553,20,0,2030,Manson,
27556,5,0,298,Middleburg,
27557,131,0,9214,Middlesex,
27559,22,0,2874,Moncure,
27560,260,1,33691,Morrisville,
27562,23,0,2791,New Hill,
27563,91,1,5312,Norlina,
27565,371,6,26057,Oxford,
27569,146,0,8984,Princeton,
27571,46,0,7385,Rolesville,
27572,43,0,7316,Rougemont,
27573,80,2,11561,Roxboro,
27574,83,0,15232,Roxboro,
27576,524,5,20197,Selma,
27577,572,5,25214,Smithfield,
27581,31,0,3956,Stem,
27583,46,0,7012,Timberlake,
27587,617,28,74087,Wake Forest,
27589,113,3,8312,Warrenton,
27591,326,4,23448,Wendell,
27592,192,1,17368,Willow Spring,
27596,145,1,18655,Youngsville,
27597,330,2,25494,Zebulon,
27599,,,0,Chapel Hill,Population <500 and Cases <5
27601,121,1,12139,Raleigh,
27603,715,2,55479,Raleigh,
27604,976,17,47645,Raleigh,
27605,44,2,5253,Raleigh,
27606,425,2,47938,Raleigh,
27607,195,0,30296,Raleigh,
27608,85,1,11603,Raleigh,
27609,514,7,38631,Raleigh,
27610,2012,33,74203,Raleigh,
27612,367,5,39208,Raleigh,
27613,318,5,46521,Raleigh,
27614,232,1,37689,Raleigh,
27615,445,7,46038,Raleigh,
27616,917,5,55260,Raleigh,
27617,162,0,19511,Raleigh,
27701,564,5,26489,Durham,
27703,1331,9,61351,Durham,
27704,1274,14,39369,Durham,
27705,1012,34,48078,Durham,
27706,,,10,Durham,Population <500 and Cases <5
27707,890,5,47036,Durham,
27708,2,0,4635,Durham,
27709,17,0,4,Durham,
27710,,,0,Durham,Population <500 and Cases <5
27711,,,62,Durham,Population <500 and Cases <5
27712,324,20,22055,Durham,
27713,610,4,53996,Durham,
27801,225,6,21556,Rocky Mount,
27803,201,3,22337,Rocky Mount,
27804,374,4,29160,Rocky Mount,
27805,45,0,3769,Aulander,
27806,10,0,2441,Aurora,
27807,160,2,6940,Bailey,
27808,22,0,2481,Bath,
27809,71,1,5254,Battleboro,
27810,24,0,4224,Belhaven,
27812,31,0,2951,Bethel,
27813,5,0,687,Black Creek,
27814,12,0,1801,Blounts Creek,
27816,28,0,2634,Castalia,
27817,64,0,7777,Chocowinity,
27818,17,0,1269,Como,
27820,36,2,3292,Conway,
27821,,,343,Edward,Population <500 and Cases <5
27822,110,2,9119,Elm City,
