ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1132,3,14872,Advance,
27007,200,0,2136,Ararat,
27009,248,1,2937,Belews Creek,
27011,503,7,5411,Boonville,
27012,2525,44,28954,Clemmons,
27013,528,6,6495,Cleveland,
27014,63,1,957,Cooleemee,
27016,135,2,1682,Danbury,
27017,967,9,9499,Dobson,
27018,635,4,8221,East Bend,
27019,291,1,4234,Germanton,
27020,607,5,6104,Hamptonville,
27021,1568,36,17979,King,
27022,80,2,1512,Lawsonville,
27023,886,3,12775,Lewisville,
27024,260,3,2683,Lowgap,
27025,931,7,11117,Madison,
27027,336,7,4017,Mayodan,
27028,2323,23,28039,Mocksville,
27030,3835,85,37641,Mount Airy,
27040,907,7,13150,Pfafftown,
27041,646,6,8020,Pilot Mountain,
27042,64,2,720,Pine Hall,
27043,468,5,6442,Pinnacle,
27045,895,7,9583,Rural Hall,
27046,141,1,1953,Sandy Ridge,
27047,103,0,1279,Siloam,
27048,621,5,8902,Stoneville,
27050,272,3,4084,Tobaccoville,
27051,613,5,8287,Walkertown,
27052,824,19,10061,Walnut Cove,
27053,175,1,3156,Westfield,
27054,258,3,2608,Woodleaf,
27055,1524,23,14521,Yadkinville,
27101,1592,32,24321,Winston Salem,
27103,2715,37,36071,Winston Salem,
27104,2270,30,29383,Winston Salem,
27105,3539,33,40186,Winston Salem,
27106,3859,46,51378,Winston Salem,
27107,4311,36,52432,Winston Salem,
27127,3443,24,38510,Winston Salem,
27157,39,0,5,Winston Salem,
27203,2491,47,21876,Asheboro,
27205,3299,42,34549,Asheboro,
27207,255,2,3806,Bear Creek,
27208,135,0,1691,Bennett,
27209,671,40,4151,Biscoe,
27212,346,1,1600,Blanch,
27214,866,6,11747,Browns Summit,
27215,3853,62,44892,Burlington,
27217,4599,82,39111,Burlington,
27229,513,17,4014,Candor,
27231,103,0,2048,Cedar Grove,
27233,253,2,3647,Climax,
27235,365,6,4575,Colfax,
27239,740,11,9629,Denton,
27242,161,3,2668,Eagle Springs,
27243,251,3,4665,Efland,
27244,1678,18,16259,Elon,
27248,338,5,4835,Franklinville,
27249,962,7,13355,Gibsonville,
27252,101,2,2264,Goldston,
27253,3050,39,31464,Graham,
27258,605,8,7740,Haw River,
27260,1885,36,25696,High Point,
27262,1801,42,24764,High Point,
27263,1858,32,22320,High Point,
27265,3738,47,50038,High Point,
27268,261,0,1695,High Point,
27278,1509,17,27181,Hillsborough,
27281,235,0,3710,Jackson Springs,
27282,1208,19,16597,Jamestown,
27283,211,2,2982,Julian,
27284,4441,57,56201,Kernersville,
27288,1671,21,23585,Eden,
27291,119,0,1538,Leasburg,
27292,3333,31,41465,Lexington,
27295,3470,43,39191,Lexington,
27298,698,8,10440,Liberty,
27299,510,3,5254,Linwood,
27301,899,16,10019,Mc Leansville,
27302,2207,11,32302,Mebane,
27305,145,1,1585,Milton,
27306,611,15,5945,Mount Gilead,
27310,562,3,8562,Oak Ridge,
27311,242,0,3220,Pelham,
27312,857,25,22205,Pittsboro,
27313,446,19,7288,Pleasant Garden,
27314,55,1,1138,Prospect Hill,
27315,108,0,2140,Providence,
27316,640,13,7156,Ramseur,
27317,1596,20,17851,Randleman,
27320,2763,20,38894,Reidsville,
27325,687,5,7676,Robbins,
27326,256,2,3692,Ruffin,
27330,3545,41,39529,Sanford,
27332,2523,24,33549,Sanford,
27341,441,2,5820,Seagrove,
27343,115,0,1840,Semora,
27344,1741,29,19290,Siler City,
27349,421,5,5850,Snow Camp,
27350,520,6,7508,Sophia,
27355,198,2,3196,Staley,
27356,312,6,3513,Star,
27357,764,14,8325,Stokesdale,
27358,912,6,15960,Summerfield,
27360,4284,51,48331,Thomasville,
27370,1333,27,14622,Trinity,
27371,810,9,7778,Troy,
27376,731,14,9884,West End,
27377,757,5,9597,Whitsett,
27379,523,17,6057,Yanceyville,
27401,1546,18,20221,Greensboro,
27403,1174,16,21278,Greensboro,
27405,3890,41,52510,Greensboro,
27406,4433,90,60755,Greensboro,
27407,3647,47,49837,Greensboro,
27408,1081,5,17406,Greensboro,
27409,1221,11,17953,Greensboro,
27410,3465,34,56968,Greensboro,
27455,2063,52,29197,Greensboro,
27501,1548,15,21338,Angier,
27502,2071,6,43747,Apex,
27503,161,0,7222,Bahama,
27504,1580,18,16320,Benson,
27505,523,7,7308,Broadway,
27507,143,2,2053,Bullock,
27508,271,0,2340,Bunn,
27509,1539,37,6935,Butner,
27510,761,8,14543,Carrboro,
27511,1795,17,34041,Cary,
27513,2031,12,49003,Cary,
27514,1476,21,32847,Chapel Hill,
27516,1963,15,44117,Chapel Hill,
27517,1094,14,28831,Chapel Hill,
27518,1005,4,22765,Cary,
27519,2233,6,59960,Cary,
27520,3950,53,43958,Clayton,
27521,609,8,7149,Coats,
27522,972,4,13652,Creedmoor,
27523,595,0,12782,Apex,
27524,1261,14,13532,Four Oaks,
27525,1245,2,15534,Franklinton,
27526,3240,36,54027,Fuquay Varina,
27527,2177,8,30234,Clayton,
27529,4196,52,53854,Garner,
27530,2917,69,40212,Goldsboro,
27531,10,0,666,Goldsboro,
27534,2512,68,31819,Goldsboro,
27536,1663,46,16459,Henderson,
27537,2226,33,25321,Henderson,
27539,1246,6,26567,Apex,
27540,2204,5,39075,Holly Springs,
27541,271,1,4044,Hurdle Mills,
