ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1795,1795,14872,Advance,
27007,284,284,2136,Ararat,
27009,392,392,2937,Belews Creek,
27011,766,766,5411,Boonville,
27012,3716,3716,28954,Clemmons,
27013,946,946,6495,Cleveland,
27014,151,151,957,Cooleemee,
27016,224,224,1682,Danbury,
27017,1512,1512,9499,Dobson,
27018,981,981,8221,East Bend,
27019,465,465,4234,Germanton,
27020,963,963,6104,Hamptonville,
27021,2386,2386,17979,King,
27022,135,135,1512,Lawsonville,
27023,1377,1377,12775,Lewisville,
27024,405,405,2683,Lowgap,
27025,1307,1307,11117,Madison,
27027,440,440,4017,Mayodan,
27028,3811,3811,28039,Mocksville,
27030,5702,5702,37641,Mount Airy,
27040,1379,1379,13150,Pfafftown,
27041,1011,1011,8020,Pilot Mountain,
27042,88,88,720,Pine Hall,
27043,747,747,6442,Pinnacle,
27045,1337,1337,9583,Rural Hall,
27046,204,204,1953,Sandy Ridge,
27047,158,158,1279,Siloam,
27048,950,950,8902,Stoneville,
27050,474,474,4084,Tobaccoville,
27051,1007,1007,8287,Walkertown,
27052,1291,1291,10061,Walnut Cove,
27053,286,286,3156,Westfield,
27054,437,437,2608,Woodleaf,
27055,2215,2215,14521,Yadkinville,
27101,2442,2442,24321,Winston Salem,
27103,4044,4044,36071,Winston Salem,
27104,3223,3223,29383,Winston Salem,
27105,5403,5403,40186,Winston Salem,
27106,5508,5508,51378,Winston Salem,
27107,6727,6727,52432,Winston Salem,
27127,5170,5170,38510,Winston Salem,
27157,50,50,5,Winston Salem,
27203,3389,3389,21876,Asheboro,
27205,4822,4822,34549,Asheboro,
27207,436,436,3806,Bear Creek,
27208,223,223,1691,Bennett,
27209,843,843,4151,Biscoe,
27212,408,408,1600,Blanch,
27214,1423,1423,11747,Browns Summit,
27215,5958,5958,44892,Burlington,
27217,6502,6502,39111,Burlington,
27229,679,679,4014,Candor,
27231,144,144,2048,Cedar Grove,
27233,425,425,3647,Climax,
27235,555,555,4575,Colfax,
27239,1279,1279,9629,Denton,
27242,279,279,2668,Eagle Springs,
27243,390,390,4665,Efland,
27244,2746,2746,16259,Elon,
27248,584,584,4835,Franklinville,
27249,1610,1610,13355,Gibsonville,
27252,176,176,2264,Goldston,
27253,4714,4714,31464,Graham,
27258,921,921,7740,Haw River,
27260,2965,2965,25696,High Point,
27262,2734,2734,24764,High Point,
27263,2772,2772,22320,High Point,
27265,5771,5771,50038,High Point,
27268,336,336,1695,High Point,
27278,2182,2182,27181,Hillsborough,
27281,357,357,3710,Jackson Springs,
27282,1782,1782,16597,Jamestown,
27283,368,368,2982,Julian,
27284,6983,6983,56201,Kernersville,
27288,2742,2742,23585,Eden,
27291,170,170,1538,Leasburg,
27292,5698,5698,41465,Lexington,
27295,5763,5763,39191,Lexington,
27298,1246,1246,10440,Liberty,
27299,902,902,5254,Linwood,
27301,1399,1399,10019,Mc Leansville,
27302,3639,3639,32302,Mebane,
27305,203,203,1585,Milton,
27306,954,954,5945,Mount Gilead,
27310,822,822,8562,Oak Ridge,
27311,407,407,3220,Pelham,
27312,1345,1345,22205,Pittsboro,
27313,750,750,7288,Pleasant Garden,
27314,102,102,1138,Prospect Hill,
27315,177,177,2140,Providence,
27316,948,948,7156,Ramseur,
27317,2481,2481,17851,Randleman,
27320,4531,4531,38894,Reidsville,
27325,1026,1026,7676,Robbins,
27326,461,461,3692,Ruffin,
27330,5680,5680,39529,Sanford,
27332,4232,4232,33549,Sanford,
27341,668,668,5820,Seagrove,
27343,160,160,1840,Semora,
27344,2556,2556,19290,Siler City,
27349,782,782,5850,Snow Camp,
27350,861,861,7508,Sophia,
27355,317,317,3196,Staley,
27356,430,430,3513,Star,
27357,1152,1152,8325,Stokesdale,
