ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1155,6,14872,Advance,
27007,204,0,2136,Ararat,
27009,251,1,2937,Belews Creek,
27011,508,7,5411,Boonville,
27012,2561,47,28954,Clemmons,
27013,547,6,6495,Cleveland,
27014,66,1,957,Cooleemee,
27016,138,2,1682,Danbury,
27017,981,9,9499,Dobson,
27018,649,4,8221,East Bend,
27019,296,1,4234,Germanton,
27020,621,5,6104,Hamptonville,
27021,1592,43,17979,King,
27022,81,2,1512,Lawsonville,
27023,899,3,12775,Lewisville,
27024,262,3,2683,Lowgap,
27025,935,7,11117,Madison,
27027,338,7,4017,Mayodan,
27028,2381,27,28039,Mocksville,
27030,3897,85,37641,Mount Airy,
27040,924,7,13150,Pfafftown,
27041,655,6,8020,Pilot Mountain,
27042,63,2,720,Pine Hall,
27043,476,5,6442,Pinnacle,
27045,916,7,9583,Rural Hall,
27046,142,1,1953,Sandy Ridge,
27047,103,0,1279,Siloam,
27048,628,5,8902,Stoneville,
27050,277,3,4084,Tobaccoville,
27051,628,5,8287,Walkertown,
27052,843,20,10061,Walnut Cove,
27053,176,1,3156,Westfield,
27054,258,4,2608,Woodleaf,
27055,1555,24,14521,Yadkinville,
27101,1628,32,24321,Winston Salem,
27103,2758,37,36071,Winston Salem,
27104,2317,31,29383,Winston Salem,
27105,3599,33,40186,Winston Salem,
27106,3934,48,51378,Winston Salem,
27107,4398,40,52432,Winston Salem,
27127,3531,24,38510,Winston Salem,
27157,40,0,5,Winston Salem,
27203,2588,48,21876,Asheboro,
27205,3420,44,34549,Asheboro,
27207,259,2,3806,Bear Creek,
27208,137,1,1691,Bennett,
27209,678,40,4151,Biscoe,
27212,372,1,1600,Blanch,
27214,898,6,11747,Browns Summit,
27215,3968,62,44892,Burlington,
27217,4680,87,39111,Burlington,
27229,520,17,4014,Candor,
27231,110,0,2048,Cedar Grove,
27233,259,2,3647,Climax,
27235,382,7,4575,Colfax,
27239,765,12,9629,Denton,
27242,166,4,2668,Eagle Springs,
27243,249,3,4665,Efland,
27244,1719,18,16259,Elon,
27248,357,5,4835,Franklinville,
27249,996,7,13355,Gibsonville,
27252,104,2,2264,Goldston,
27253,3147,41,31464,Graham,
27258,616,8,7740,Haw River,
27260,1940,37,25696,High Point,
