ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1672,11,14872,Advance,
27007,264,1,2136,Ararat,
27009,370,4,2937,Belews Creek,
27011,694,7,5411,Boonville,
27012,3505,54,28954,Clemmons,
27013,891,10,6495,Cleveland,
27014,134,4,957,Cooleemee,
27016,199,3,1682,Danbury,
27017,1409,18,9499,Dobson,
27018,901,7,8221,East Bend,
27019,428,1,4234,Germanton,
27020,901,8,6104,Hamptonville,
27021,2230,48,17979,King,
27022,119,2,1512,Lawsonville,
27023,1284,5,12775,Lewisville,
27024,367,3,2683,Lowgap,
27025,1213,31,11117,Madison,
27027,405,19,4017,Mayodan,
27028,3487,38,28039,Mocksville,
27030,5287,114,37641,Mount Airy,
27040,1298,11,13150,Pfafftown,
27041,919,8,8020,Pilot Mountain,
27042,83,2,720,Pine Hall,
27043,680,7,6442,Pinnacle,
27045,1252,9,9583,Rural Hall,
27046,183,1,1953,Sandy Ridge,
27047,147,2,1279,Siloam,
27048,879,12,8902,Stoneville,
27050,443,5,4084,Tobaccoville,
27051,911,8,8287,Walkertown,
27052,1206,23,10061,Walnut Cove,
27053,264,2,3156,Westfield,
27054,409,5,2608,Woodleaf,
27055,2085,29,14521,Yadkinville,
27101,2281,44,24321,Winston Salem,
27103,3821,45,36071,Winston Salem,
27104,3037,41,29383,Winston Salem,
27105,5069,47,40186,Winston Salem,
27106,5196,60,51378,Winston Salem,
27107,6269,56,52432,Winston Salem,
27127,4881,29,38510,Winston Salem,
27157,49,0,5,Winston Salem,
27203,3194,60,21876,Asheboro,
27205,4514,53,34549,Asheboro,
27207,405,2,3806,Bear Creek,
27208,208,2,1691,Bennett,
27209,802,41,4151,Biscoe,
27212,403,1,1600,Blanch,
27214,1336,14,11747,Browns Summit,
27215,5570,79,44892,Burlington,
27217,6112,108,39111,Burlington,
27229,645,18,4014,Candor,
27231,143,0,2048,Cedar Grove,
27233,384,4,3647,Climax,
27235,529,13,4575,Colfax,
27239,1189,16,9629,Denton,
27242,264,4,2668,Eagle Springs,
27243,366,2,4665,Efland,
27244,2536,27,16259,Elon,
27248,527,6,4835,Franklinville,
27249,1458,13,13355,Gibsonville,
27252,165,2,2264,Goldston,
27253,4418,56,31464,Graham,
27258,856,8,7740,Haw River,
27260,2720,46,25696,High Point,
27262,2570,65,24764,High Point,
27263,2580,42,22320,High Point,
27265,5452,60,50038,High Point,
27268,326,0,1695,High Point,
27278,2085,19,27181,Hillsborough,
27281,332,3,3710,Jackson Springs,
27282,1712,26,16597,Jamestown,
27283,325,5,2982,Julian,
27284,6482,83,56201,Kernersville,
27288,2550,63,23585,Eden,
27291,158,0,1538,Leasburg,
27292,5231,44,41465,Lexington,
27295,5312,64,39191,Lexington,
27298,1118,12,10440,Liberty,
27299,804,6,5254,Linwood,
27301,1320,21,10019,Mc Leansville,
27302,3407,23,32302,Mebane,
27305,183,1,1585,Milton,
27306,887,20,5945,Mount Gilead,
27310,776,4,8562,Oak Ridge,
27311,353,1,3220,Pelham,
27312,1283,26,22205,Pittsboro,
27313,675,24,7288,Pleasant Garden,
27314,86,1,1138,Prospect Hill,
27315,156,0,2140,Providence,
27316,889,15,7156,Ramseur,
27317,2238,30,17851,Randleman,
27320,4144,58,38894,Reidsville,
27325,937,12,7676,Robbins,
27326,410,2,3692,Ruffin,
27330,5279,60,39529,Sanford,
27332,3884,30,33549,Sanford,
27341,601,4,5820,Seagrove,
27343,152,0,1840,Semora,
27344,2446,37,19290,Siler City,
27349,718,5,5850,Snow Camp,
27350,793,10,7508,Sophia,
27355,288,2,3196,Staley,
27356,401,8,3513,Star,
27357,1071,20,8325,Stokesdale,
27358,1321,8,15960,Summerfield,
27360,6249,75,48331,Thomasville,
27370,1955,34,14622,Trinity,
27371,1050,12,7778,Troy,
27376,1074,20,9884,West End,
27377,1204,10,9597,Whitsett,
27379,693,25,6057,Yanceyville,
27401,2308,28,20221,Greensboro,
