ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1527,8,14872,Advance,
27007,247,1,2136,Ararat,
27009,341,3,2937,Belews Creek,
27011,625,7,5411,Boonville,
27012,3204,51,28954,Clemmons,
27013,746,8,6495,Cleveland,
27014,108,2,957,Cooleemee,
27016,179,3,1682,Danbury,
27017,1221,16,9499,Dobson,
27018,772,6,8221,East Bend,
27019,386,1,4234,Germanton,
27020,830,7,6104,Hamptonville,
27021,2057,48,17979,King,
27022,108,2,1512,Lawsonville,
27023,1163,4,12775,Lewisville,
27024,317,3,2683,Lowgap,
27025,1097,31,11117,Madison,
27027,393,19,4017,Mayodan,
27028,3134,32,28039,Mocksville,
27030,4829,107,37641,Mount Airy,
27040,1176,10,13150,Pfafftown,
27041,821,8,8020,Pilot Mountain,
27042,78,2,720,Pine Hall,
27043,606,7,6442,Pinnacle,
27045,1149,9,9583,Rural Hall,
27046,163,1,1953,Sandy Ridge,
27047,132,2,1279,Siloam,
27048,810,12,8902,Stoneville,
27050,384,4,4084,Tobaccoville,
27051,822,7,8287,Walkertown,
27052,1086,23,10061,Walnut Cove,
27053,229,2,3156,Westfield,
27054,340,5,2608,Woodleaf,
27055,1903,29,14521,Yadkinville,
27101,2014,38,24321,Winston Salem,
27103,3473,42,36071,Winston Salem,
27104,2828,39,29383,Winston Salem,
27105,4503,45,40186,Winston Salem,
27106,4810,58,51378,Winston Salem,
27107,5606,51,52432,Winston Salem,
27127,4407,28,38510,Winston Salem,
27157,47,0,5,Winston Salem,
27203,3002,56,21876,Asheboro,
27205,4129,51,34549,Asheboro,
27207,348,2,3806,Bear Creek,
27208,193,2,1691,Bennett,
27209,766,41,4151,Biscoe,
27212,399,1,1600,Blanch,
27214,1208,13,11747,Browns Summit,
27215,5132,76,44892,Burlington,
27217,5616,102,39111,Burlington,
27229,597,18,4014,Candor,
27231,133,0,2048,Cedar Grove,
27233,330,4,3647,Climax,
27235,492,12,4575,Colfax,
27239,1078,15,9629,Denton,
27242,230,3,2668,Eagle Springs,
27243,332,2,4665,Efland,
27244,2321,27,16259,Elon,
27248,459,5,4835,Franklinville,
27249,1296,10,13355,Gibsonville,
27252,146,2,2264,Goldston,
27253,3993,50,31464,Graham,
27258,773,8,7740,Haw River,
27260,2445,43,25696,High Point,
27262,2392,64,24764,High Point,
27263,2357,36,22320,High Point,
27265,4991,56,50038,High Point,
27268,315,0,1695,High Point,
27278,1931,19,27181,Hillsborough,
27281,293,1,3710,Jackson Springs,
27282,1596,26,16597,Jamestown,
27283,288,5,2982,Julian,
27284,5857,77,56201,Kernersville,
27288,2280,61,23585,Eden,
27291,145,0,1538,Leasburg,
27292,4335,38,41465,Lexington,
27295,4519,57,39191,Lexington,
