ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,865,3,14872,Advance,
27007,166,0,2136,Ararat,
27009,205,1,2937,Belews Creek,
27011,432,5,5411,Boonville,
27012,2146,31,28954,Clemmons,
27013,425,5,6495,Cleveland,
27014,52,0,957,Cooleemee,
27016,108,2,1682,Danbury,
27017,839,6,9499,Dobson,
27018,552,4,8221,East Bend,
27019,237,1,4234,Germanton,
27020,536,5,6104,Hamptonville,
27021,1182,31,17979,King,
27022,73,1,1512,Lawsonville,
27023,760,3,12775,Lewisville,
27024,219,3,2683,Lowgap,
27025,845,4,11117,Madison,
27027,299,1,4017,Mayodan,
27028,1934,14,28039,Mocksville,
27030,3129,64,37641,Mount Airy,
27040,771,3,13150,Pfafftown,
27041,528,6,8020,Pilot Mountain,
27042,60,1,720,Pine Hall,
27043,401,5,6442,Pinnacle,
27045,730,6,9583,Rural Hall,
27046,117,1,1953,Sandy Ridge,
27047,89,0,1279,Siloam,
27048,551,3,8902,Stoneville,
27050,229,3,4084,Tobaccoville,
27051,536,5,8287,Walkertown,
27052,691,13,10061,Walnut Cove,
27053,128,1,3156,Westfield,
27054,206,2,2608,Woodleaf,
27055,1324,17,14521,Yadkinville,
27101,1347,31,24321,Winston Salem,
27103,2302,24,36071,Winston Salem,
27104,1914,26,29383,Winston Salem,
27105,3020,27,40186,Winston Salem,
27106,3161,29,51378,Winston Salem,
27107,3784,30,52432,Winston Salem,
27127,2981,21,38510,Winston Salem,
27157,30,0,5,Winston Salem,
27203,2066,40,21876,Asheboro,
27205,2700,34,34549,Asheboro,
27207,212,2,3806,Bear Creek,
27208,116,0,1691,Bennett,
27209,596,25,4151,Biscoe,
27212,311,1,1600,Blanch,
27214,736,4,11747,Browns Summit,
27215,3311,38,44892,Burlington,
27217,4054,72,39111,Burlington,
27229,441,10,4014,Candor,
27231,89,0,2048,Cedar Grove,
27233,201,2,3647,Climax,
27235,309,3,4575,Colfax,
27239,628,5,9629,Denton,
27242,126,1,2668,Eagle Springs,
27243,209,3,4665,Efland,
27244,1269,13,16259,Elon,
27248,276,4,4835,Franklinville,
27249,815,5,13355,Gibsonville,
27252,72,2,2264,Goldston,
