ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1435,8,14872,Advance,
27007,235,1,2136,Ararat,
27009,329,3,2937,Belews Creek,
27011,603,7,5411,Boonville,
27012,3054,51,28954,Clemmons,
27013,695,8,6495,Cleveland,
27014,95,2,957,Cooleemee,
27016,174,2,1682,Danbury,
27017,1156,15,9499,Dobson,
27018,745,6,8221,East Bend,
27019,365,1,4234,Germanton,
27020,785,7,6104,Hamptonville,
27021,1959,47,17979,King,
27022,103,2,1512,Lawsonville,
27023,1106,4,12775,Lewisville,
27024,301,3,2683,Lowgap,
27025,1055,30,11117,Madison,
27027,382,19,4017,Mayodan,
27028,2951,32,28039,Mocksville,
27030,4657,104,37641,Mount Airy,
27040,1118,10,13150,Pfafftown,
27041,782,8,8020,Pilot Mountain,
27042,72,2,720,Pine Hall,
27043,578,7,6442,Pinnacle,
27045,1102,9,9583,Rural Hall,
27046,158,1,1953,Sandy Ridge,
27047,126,2,1279,Siloam,
27048,794,11,8902,Stoneville,
27050,360,4,4084,Tobaccoville,
27051,785,6,8287,Walkertown,
27052,1044,23,10061,Walnut Cove,
27053,216,2,3156,Westfield,
27054,324,5,2608,Woodleaf,
27055,1832,29,14521,Yadkinville,
27101,1936,37,24321,Winston Salem,
27103,3280,42,36071,Winston Salem,
27104,2698,39,29383,Winston Salem,
27105,4286,45,40186,Winston Salem,
27106,4649,58,51378,Winston Salem,
27107,5369,51,52432,Winston Salem,
27127,4217,28,38510,Winston Salem,
27157,45,0,5,Winston Salem,
27203,2930,55,21876,Asheboro,
27205,3997,48,34549,Asheboro,
27207,330,2,3806,Bear Creek,
27208,168,2,1691,Bennett,
27209,735,41,4151,Biscoe,
27212,394,1,1600,Blanch,
27214,1153,13,11747,Browns Summit,
27215,4937,76,44892,Burlington,
27217,5443,102,39111,Burlington,
27229,592,18,4014,Candor,
27231,129,0,2048,Cedar Grove,
27233,323,4,3647,Climax,
27235,471,12,4575,Colfax,
27239,1014,14,9629,Denton,
27242,199,3,2668,Eagle Springs,
27243,321,2,4665,Efland,
27244,2272,27,16259,Elon,
27248,429,5,4835,Franklinville,
27249,1231,10,13355,Gibsonville,
27252,133,2,2264,Goldston,
27253,3826,50,31464,Graham,
27258,747,8,7740,Haw River,
27260,2354,42,25696,High Point,
27262,2306,63,24764,High Point,
27263,2273,35,22320,High Point,
27265,4783,56,50038,High Point,
27268,316,0,1695,High Point,
27278,1861,19,27181,Hillsborough,
27281,280,1,3710,Jackson Springs,
27282,1547,26,16597,Jamestown,
27283,281,5,2982,Julian,
27284,5614,76,56201,Kernersville,
27288,2173,56,23585,Eden,
27291,141,0,1538,Leasburg,
27292,4096,37,41465,Lexington,
27295,4339,57,39191,Lexington,
27298,931,10,10440,Liberty,
27299,614,5,5254,Linwood,
27301,1152,18,10019,Mc Leansville,
27302,2949,21,32302,Mebane,
27305,158,1,1585,Milton,
27306,763,18,5945,Mount Gilead,
27310,694,4,8562,Oak Ridge,
27311,276,1,3220,Pelham,
27312,1099,26,22205,Pittsboro,
27313,569,22,7288,Pleasant Garden,
27314,79,1,1138,Prospect Hill,
27315,122,0,2140,Providence,
27316,772,15,7156,Ramseur,
27317,1967,25,17851,Randleman,
27320,3522,55,38894,Reidsville,
27325,792,7,7676,Robbins,
27326,352,2,3692,Ruffin,
27330,4450,55,39529,Sanford,
27332,3190,28,33549,Sanford,
27341,512,3,5820,Seagrove,
27343,145,0,1840,Semora,
27344,2131,36,19290,Siler City,
27349,596,5,5850,Snow Camp,
27350,688,8,7508,Sophia,
27355,250,2,3196,Staley,
27356,355,7,3513,Star,
27357,948,20,8325,Stokesdale,
27358,1164,8,15960,Summerfield,
27360,5328,66,48331,Thomasville,
27370,1720,32,14622,Trinity,
27371,918,12,7778,Troy,
27376,911,19,9884,West End,
27377,1029,8,9597,Whitsett,
27379,601,25,6057,Yanceyville,
