ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,66,3,14872,Advance,
27007,19,0,2136,Ararat,
27009,8,0,2937,Belews Creek,
27011,47,0,5411,Boonville,
27012,221,0,28954,Clemmons,
27013,53,2,6495,Cleveland,
27014,4,0,957,Cooleemee,
27016,4,0,1682,Danbury,
27017,164,0,9499,Dobson,
27018,84,2,8221,East Bend,
27019,24,0,4234,Germanton,
27020,79,2,6104,Hamptonville,
27021,99,1,17979,King,
27022,3,0,1512,Lawsonville,
27023,100,1,12775,Lewisville,
27024,13,0,2683,Lowgap,
27025,33,0,11117,Madison,
27027,11,0,4017,Mayodan,
27028,245,0,28039,Mocksville,
27030,370,3,37641,Mount Airy,
27040,74,1,13150,Pfafftown,
27041,53,0,8020,Pilot Mountain,
27042,5,1,720,Pine Hall,
27043,51,1,6442,Pinnacle,
27045,99,1,9583,Rural Hall,
27046,5,0,1953,Sandy Ridge,
27047,7,0,1279,Siloam,
27048,33,0,8902,Stoneville,
27050,24,0,4084,Tobaccoville,
27051,62,0,8287,Walkertown,
27052,46,0,10061,Walnut Cove,
27053,13,0,3156,Westfield,
27054,30,0,2608,Woodleaf,
27055,214,2,14521,Yadkinville,
27101,187,0,24321,Winston Salem,
27103,387,9,36071,Winston Salem,
27104,318,4,29383,Winston Salem,
27105,810,5,40186,Winston Salem,
27106,551,5,51378,Winston Salem,
27107,904,8,52432,Winston Salem,
27127,593,5,38510,Winston Salem,
27157,9,0,5,Winston Salem,
27203,579,15,21876,Asheboro,
27205,493,4,34549,Asheboro,
27207,54,1,3806,Bear Creek,
27208,17,0,1691,Bennett,
27209,162,8,4151,Biscoe,
27212,47,0,1600,Blanch,
27214,78,1,11747,Browns Summit,
27215,415,4,44892,Burlington,
27217,854,34,39111,Burlington,
27229,110,0,4014,Candor,
27231,8,0,2048,Cedar Grove,
27233,12,0,3647,Climax,
27235,22,0,4575,Colfax,
27239,50,3,9629,Denton,
27242,19,0,2668,Eagle Springs,
27243,45,1,4665,Efland,
27244,60,0,16259,Elon,
27248,36,1,4835,Franklinville,
27249,85,0,13355,Gibsonville,
27252,11,1,2264,Goldston,
27253,376,3,31464,Graham,
27258,69,0,7740,Haw River,
27260,332,11,25696,High Point,
27262,245,5,24764,High Point,
27263,195,1,22320,High Point,
27265,360,21,50038,High Point,
27268,1,0,1695,High Point,
27278,204,0,27181,Hillsborough,
27281,30,0,3710,Jackson Springs,
27282,87,2,16597,Jamestown,
27283,19,0,2982,Julian,
27284,421,4,56201,Kernersville,
27288,114,0,23585,Eden,
27291,1,0,1538,Leasburg,
27292,435,4,41465,Lexington,
27295,360,11,39191,Lexington,
27298,97,0,10440,Liberty,
27299,40,0,5254,Linwood,
27301,67,2,10019,Mc Leansville,
27302,271,0,32302,Mebane,
27305,25,1,1585,Milton,
27306,87,2,5945,Mount Gilead,
27310,33,1,8562,Oak Ridge,
27311,9,0,3220,Pelham,
27312,151,19,22205,Pittsboro,
27313,93,16,7288,Pleasant Garden,
27314,5,0,1138,Prospect Hill,
27315,5,0,2140,Providence,
27316,154,10,7156,Ramseur,
27317,199,3,17851,Randleman,
