ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1839,14,14872,Advance,
27007,289,1,2136,Ararat,
27009,403,4,2937,Belews Creek,
27011,781,7,5411,Boonville,
27012,3789,57,28954,Clemmons,
27013,980,12,6495,Cleveland,
27014,152,5,957,Cooleemee,
27016,253,4,1682,Danbury,
27017,1555,20,9499,Dobson,
27018,1006,10,8221,East Bend,
27019,479,1,4234,Germanton,
27020,992,10,6104,Hamptonville,
27021,2419,53,17979,King,
27022,142,3,1512,Lawsonville,
27023,1406,6,12775,Lewisville,
27024,412,4,2683,Lowgap,
27025,1349,32,11117,Madison,
27027,455,19,4017,Mayodan,
27028,3945,45,28039,Mocksville,
27030,5882,131,37641,Mount Airy,
27040,1412,13,13150,Pfafftown,
27041,1074,9,8020,Pilot Mountain,
27042,88,2,720,Pine Hall,
27043,771,9,6442,Pinnacle,
27045,1356,11,9583,Rural Hall,
27046,212,2,1953,Sandy Ridge,
27047,162,2,1279,Siloam,
27048,983,12,8902,Stoneville,
27050,494,5,4084,Tobaccoville,
27051,1037,8,8287,Walkertown,
27052,1332,26,10061,Walnut Cove,
27053,307,3,3156,Westfield,
27054,445,5,2608,Woodleaf,
27055,2266,32,14521,Yadkinville,
27101,2482,45,24321,Winston Salem,
27103,4135,47,36071,Winston Salem,
27104,3277,41,29383,Winston Salem,
27105,5541,52,40186,Winston Salem,
27106,5626,65,51378,Winston Salem,
27107,6920,60,52432,Winston Salem,
27127,5296,29,38510,Winston Salem,
27157,50,0,5,Winston Salem,
27203,3465,60,21876,Asheboro,
27205,4940,55,34549,Asheboro,
27207,443,2,3806,Bear Creek,
27208,230,3,1691,Bennett,
27209,854,42,4151,Biscoe,
27212,411,1,1600,Blanch,
27214,1457,16,11747,Browns Summit,
27215,6146,79,44892,Burlington,
27217,6664,108,39111,Burlington,
27229,680,18,4014,Candor,
27231,150,0,2048,Cedar Grove,
27233,439,4,3647,Climax,
27235,569,13,4575,Colfax,
27239,1309,19,9629,Denton,
27242,284,5,2668,Eagle Springs,
27243,403,4,4665,Efland,
27244,2815,27,16259,Elon,
27248,605,6,4835,Franklinville,
27249,1668,19,13355,Gibsonville,
27252,183,2,2264,Goldston,
27253,4828,58,31464,Graham,
27258,940,8,7740,Haw River,
27260,3061,49,25696,High Point,
27262,2824,66,24764,High Point,
27263,2872,46,22320,High Point,
27265,5929,65,50038,High Point,
27268,337,0,1695,High Point,
27278,2241,23,27181,Hillsborough,
27281,364,4,3710,Jackson Springs,
27282,1838,27,16597,Jamestown,
27283,393,5,2982,Julian,
27284,7206,96,56201,Kernersville,
27288,2804,64,23585,Eden,
27291,173,0,1538,Leasburg,
27292,5844,52,41465,Lexington,
27295,5909,74,39191,Lexington,
27298,1287,13,10440,Liberty,
27299,929,9,5254,Linwood,
27301,1440,22,10019,Mc Leansville,
27302,3745,23,32302,Mebane,
27305,204,1,1585,Milton,
27306,971,21,5945,Mount Gilead,
27310,853,4,8562,Oak Ridge,
27311,417,4,3220,Pelham,
27312,1376,26,22205,Pittsboro,
27313,787,26,7288,Pleasant Garden,
27314,105,1,1138,Prospect Hill,
27315,192,0,2140,Providence,
27316,972,16,7156,Ramseur,
27317,2551,32,17851,Randleman,
27320,4700,59,38894,Reidsville,
27325,1060,13,7676,Robbins,
27326,471,2,3692,Ruffin,
27330,5803,65,39529,Sanford,
27332,4368,34,33549,Sanford,
27341,692,4,5820,Seagrove,
27343,163,0,1840,Semora,
27344,2584,37,19290,Siler City,
27349,804,6,5850,Snow Camp,
27350,887,10,7508,Sophia,
27355,327,2,3196,Staley,
27356,439,8,3513,Star,
27357,1191,21,8325,Stokesdale,
27358,1468,8,15960,Summerfield,
27360,6975,84,48331,Thomasville,
27370,2180,38,14622,Trinity,
27371,1138,16,7778,Troy,
27376,1188,22,9884,West End,
27377,1352,12,9597,Whitsett,
27379,753,25,6057,Yanceyville,
27401,2509,31,20221,Greensboro,
27403,1968,23,21278,Greensboro,
27405,6542,65,52510,Greensboro,
27406,7456,123,60755,Greensboro,
27407,5835,76,49837,Greensboro,
27408,1628,8,17406,Greensboro,
27409,2019,20,17953,Greensboro,
27410,5278,56,56968,Greensboro,
27455,3186,71,29197,Greensboro,
27501,2887,27,21338,Angier,
27502,3505,11,43747,Apex,
27503,298,1,7222,Bahama,
27504,2836,32,16320,Benson,
27505,888,16,7308,Broadway,
27507,194,3,2053,Bullock,
27508,352,1,2340,Bunn,
27509,2037,39,6935,Butner,
27510,1042,8,14543,Carrboro,
27511,2732,28,34041,Cary,
27513,3251,25,49003,Cary,
27514,2294,24,32847,Chapel Hill,
27516,2885,17,44117,Chapel Hill,
27517,1586,17,28831,Chapel Hill,
27518,1609,19,22765,Cary,
27519,3611,11,59960,Cary,
27520,6673,76,43958,Clayton,
27521,989,12,7149,Coats,
27522,1551,10,13652,Creedmoor,
27523,1108,2,12782,Apex,
27524,2119,29,13532,Four Oaks,
27525,2275,5,15534,Franklinton,
27526,6153,65,54027,Fuquay Varina,
27527,4114,16,30234,Clayton,
27529,7194,78,53854,Garner,
27530,4518,89,40212,Goldsboro,
27531,21,0,666,Goldsboro,
27534,3752,89,31819,Goldsboro,
27536,2421,47,16459,Henderson,
27537,3274,41,25321,Henderson,
27539,2294,8,26567,Apex,
27540,4043,12,39075,Holly Springs,
27541,466,2,4044,Hurdle Mills,
27542,1303,19,10043,Kenly,
27544,519,4,4291,Kittrell,
27545,4524,41,30327,Knightdale,
27546,3187,85,22436,Lillington,
27549,3119,39,25224,Louisburg,
27551,161,3,2205,Macon,
27553,540,0,2030,Manson,
27556,35,0,298,Middleburg,
27557,1205,11,9214,Middlesex,
27559,186,1,2874,Moncure,
27560,2538,14,33691,Morrisville,
27562,338,1,2791,New Hill,
27563,492,9,5312,Norlina,
27565,3238,49,26057,Oxford,
27569,1366,11,8984,Princeton,
27571,1111,1,7385,Rolesville,
27572,606,3,7316,Rougemont,
27573,1649,58,11561,Roxboro,
27574,1618,16,15232,Roxboro,
27576,2837,23,20197,Selma,
27577,4201,57,25214,Smithfield,
27581,427,2,3956,Stem,
27583,858,8,7012,Timberlake,
27587,9694,60,74087,Wake Forest,
27589,920,11,8312,Warrenton,
27591,3604,31,23448,Wendell,
27592,2183,10,17368,Willow Spring,
27596,2571,7,18655,Youngsville,
27597,4249,26,25494,Zebulon,
27601,1261,8,12139,Raleigh,
27603,6857,45,55479,Raleigh,
27604,5987,53,47645,Raleigh,
27605,785,19,5253,Raleigh,
27606,4638,13,47938,Raleigh,
27607,2720,13,30296,Raleigh,
27608,1252,3,11603,Raleigh,
27609,4190,28,38631,Raleigh,
27610,12002,95,74203,Raleigh,
27612,3995,40,39208,Raleigh,
27613,4204,15,46521,Raleigh,
27614,3710,23,37689,Raleigh,
27615,4575,50,46038,Raleigh,
27616,7847,34,55260,Raleigh,
27617,2041,3,19511,Raleigh,
27701,2815,16,26489,Durham,
27703,7139,34,61351,Durham,
27704,5280,38,39369,Durham,
27705,4341,86,48078,Durham,
27707,4721,17,47036,Durham,
27708,645,0,4635,Durham,
27709,215,0,4,Durham,
27710,10,0,0,Durham,
27712,1889,32,22055,Durham,
27713,4357,30,53996,Durham,
27801,2872,28,21556,Rocky Mount,
27803,2779,34,22337,Rocky Mount,
27804,4155,94,29160,Rocky Mount,
27805,341,4,3769,Aulander,
27806,218,4,2441,Aurora,
27807,1187,14,6940,Bailey,
27808,257,6,2481,Bath,
27809,645,10,5254,Battleboro,
27812,355,2,2951,Bethel,
27813,107,0,687,Black Creek,
27814,172,2,1801,Blounts Creek,
27816,324,4,2634,Castalia,
27817,1001,9,7777,Chocowinity,
27818,142,1,1269,Como,
27820,281,6,3292,Conway,
27822,1331,19,9119,Elm City,
27823,1047,11,7812,Enfield,
27827,37,0,99,Falkland,
27828,1328,11,9031,Farmville,
27829,258,1,1872,Fountain,
27830,496,8,4858,Fremont,
27831,450,7,3588,Garysburg,
27832,420,8,2912,Gaston,
27834,9052,57,57505,Greenville,
27837,962,4,6506,Grimesland,
27839,375,5,3702,Halifax,
27840,79,3,535,Hamilton,
27842,95,0,1436,Henrico,
27843,158,2,946,Hobgood,
27844,418,7,3039,Hollister,
