ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1959,16,14872,Advance,
27007,327,3,2136,Ararat,
27009,426,6,2937,Belews Creek,
27011,837,9,5411,Boonville,
27012,3994,62,28954,Clemmons,
27013,1023,13,6495,Cleveland,
27014,171,5,957,Cooleemee,
27016,279,4,1682,Danbury,
27017,1658,21,9499,Dobson,
27018,1070,10,8221,East Bend,
27019,528,2,4234,Germanton,
27020,1044,11,6104,Hamptonville,
27021,2590,56,17979,King,
27022,169,3,1512,Lawsonville,
27023,1478,8,12775,Lewisville,
27024,439,4,2683,Lowgap,
27025,1464,33,11117,Madison,
27027,497,19,4017,Mayodan,
27028,4300,54,28039,Mocksville,
27030,6386,139,37641,Mount Airy,
27040,1503,13,13150,Pfafftown,
27041,1202,11,8020,Pilot Mountain,
27042,93,2,720,Pine Hall,
27043,865,10,6442,Pinnacle,
27045,1455,12,9583,Rural Hall,
27046,242,5,1953,Sandy Ridge,
27047,176,2,1279,Siloam,
27048,1106,12,8902,Stoneville,
27050,532,7,4084,Tobaccoville,
27051,1135,12,8287,Walkertown,
27052,1439,29,10061,Walnut Cove,
27053,354,5,3156,Westfield,
27054,468,7,2608,Woodleaf,
27055,2401,32,14521,Yadkinville,
27101,2649,50,24321,Winston Salem,
27103,4430,49,36071,Winston Salem,
27104,3447,45,29383,Winston Salem,
27105,5870,58,40186,Winston Salem,
27106,5977,66,51378,Winston Salem,
27107,7327,69,52432,Winston Salem,
27127,5595,35,38510,Winston Salem,
27157,51,0,5,Winston Salem,
27203,3724,61,21876,Asheboro,
27205,5324,58,34549,Asheboro,
27207,473,2,3806,Bear Creek,
27208,241,3,1691,Bennett,
27209,888,43,4151,Biscoe,
27212,423,1,1600,Blanch,
27214,1570,17,11747,Browns Summit,
27215,6605,88,44892,Burlington,
27217,7055,116,39111,Burlington,
27229,720,18,4014,Candor,
27231,170,1,2048,Cedar Grove,
27233,479,5,3647,Climax,
27235,589,14,4575,Colfax,
27239,1390,21,9629,Denton,
27242,299,5,2668,Eagle Springs,
27243,439,4,4665,Efland,
