ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,187,3,14872,Advance,
27007,41,0,2136,Ararat,
27009,34,0,2937,Belews Creek,
27011,116,1,5411,Boonville,
27012,567,15,28954,Clemmons,
27013,132,4,6495,Cleveland,
27014,11,0,957,Cooleemee,
27016,23,0,1682,Danbury,
27017,316,2,9499,Dobson,
27018,168,2,8221,East Bend,
27019,57,1,4234,Germanton,
27020,183,2,6104,Hamptonville,
27021,253,1,17979,King,
27022,21,0,1512,Lawsonville,
27023,208,2,12775,Lewisville,
27024,39,1,2683,Lowgap,
27025,348,2,11117,Madison,
27027,83,0,4017,Mayodan,
27028,580,5,28039,Mocksville,
27030,932,16,37641,Mount Airy,
27040,158,1,13150,Pfafftown,
27041,120,2,8020,Pilot Mountain,
27042,21,1,720,Pine Hall,
27043,108,1,6442,Pinnacle,
27045,220,3,9583,Rural Hall,
27046,33,1,1953,Sandy Ridge,
27047,27,0,1279,Siloam,
27048,192,1,8902,Stoneville,
27050,59,1,4084,Tobaccoville,
27051,145,2,8287,Walkertown,
27052,175,4,10061,Walnut Cove,
27053,27,1,3156,Westfield,
27054,58,0,2608,Woodleaf,
27055,460,2,14521,Yadkinville,
27101,412,15,24321,Winston Salem,
27103,793,17,36071,Winston Salem,
27104,597,11,29383,Winston Salem,
27105,1229,9,40186,Winston Salem,
27106,1096,10,51378,Winston Salem,
27107,1427,16,52432,Winston Salem,
27127,986,7,38510,Winston Salem,
27157,12,0,5,Winston Salem,
27203,937,21,21876,Asheboro,
27205,905,12,34549,Asheboro,
27207,116,1,3806,Bear Creek,
27208,48,0,1691,Bennett,
27209,337,22,4151,Biscoe,
27212,197,0,1600,Blanch,
27214,216,1,11747,Browns Summit,
27215,1100,13,44892,Burlington,
27217,1850,48,39111,Burlington,
27229,235,7,4014,Candor,
27231,27,0,2048,Cedar Grove,
27233,42,1,3647,Climax,
27235,92,1,4575,Colfax,
27239,167,5,9629,Denton,
27242,66,0,2668,Eagle Springs,
27243,83,1,4665,Efland,
27244,527,4,16259,Elon,
27248,90,3,4835,Franklinville,
27249,226,2,13355,Gibsonville,
27252,20,1,2264,Goldston,
27253,1104,10,31464,Graham,
27258,182,3,7740,Haw River,
27260,700,16,25696,High Point,
27262,618,6,24764,High Point,
27263,618,10,22320,High Point,
27265,997,25,50038,High Point,
27268,205,0,1695,High Point,
27278,449,1,27181,Hillsborough,
27281,77,0,3710,Jackson Springs,
27282,314,7,16597,Jamestown,
27283,51,1,2982,Julian,
27284,1127,13,56201,Kernersville,
27288,577,6,23585,Eden,
27291,41,0,1538,Leasburg,
27292,900,7,41465,Lexington,
27295,811,16,39191,Lexington,
27298,186,0,10440,Liberty,
27299,126,0,5254,Linwood,
27301,161,2,10019,Mc Leansville,
27302,606,0,32302,Mebane,
27305,51,1,1585,Milton,
27306,199,6,5945,Mount Gilead,
27310,130,1,8562,Oak Ridge,
27311,50,0,3220,Pelham,
27312,290,23,22205,Pittsboro,
27313,145,17,7288,Pleasant Garden,
27314,15,0,1138,Prospect Hill,
27315,26,0,2140,Providence,
27316,263,12,7156,Ramseur,
27317,396,6,17851,Randleman,
27320,656,9,38894,Reidsville,
27325,272,2,7676,Robbins,
27326,64,2,3692,Ruffin,
27330,1338,16,39529,Sanford,
27332,945,5,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,92,0,5820,Seagrove,
27343,21,0,1840,Semora,
27344,1032,22,19290,Siler City,
27349,75,1,5850,Snow Camp,
27350,126,0,7508,Sophia,
27355,68,0,3196,Staley,
27356,97,1,3513,Star,
27357,164,1,8325,Stokesdale,
27358,267,1,15960,Summerfield,
27360,1334,15,48331,Thomasville,
27370,295,1,14622,Trinity,
27371,275,3,7778,Troy,
27376,197,6,9884,West End,
27377,192,0,9597,Whitsett,
27379,128,3,6057,Yanceyville,
27401,474,10,20221,Greensboro,
27403,352,9,21278,Greensboro,
27405,1283,20,52510,Greensboro,
27406,1310,46,60755,Greensboro,
27407,1171,15,49837,Greensboro,
27408,271,1,17406,Greensboro,
27409,328,3,17953,Greensboro,
27410,789,8,56968,Greensboro,
27411,10,0,847,Greensboro,
27412,9,0,1886,Greensboro,
27455,493,11,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,513,3,21338,Angier,
27502,536,4,43747,Apex,
27503,44,0,7222,Bahama,
27504,436,7,16320,Benson,
27505,193,5,7308,Broadway,
27507,43,1,2053,Bullock,
27508,56,0,2340,Bunn,
27509,758,28,6935,Butner,
27510,322,5,14543,Carrboro,
