ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,3155,18,14872,Advance,
27007,563,4,2136,Ararat,
27009,655,9,2937,Belews Creek,
27011,1426,14,5411,Boonville,
27012,6742,72,28954,Clemmons,
27013,1519,13,6495,Cleveland,
27014,252,6,957,Cooleemee,
27016,466,6,1682,Danbury,
27017,2554,30,9499,Dobson,
27018,1922,13,8221,East Bend,
27019,808,5,4234,Germanton,
27020,1581,11,6104,Hamptonville,
27021,4338,70,17979,King,
27022,283,4,1512,Lawsonville,
27023,2641,10,12775,Lewisville,
27024,666,6,2683,Lowgap,
27025,2367,37,11117,Madison,
27027,840,19,4017,Mayodan,
27028,6765,57,28039,Mocksville,
27030,9931,176,37641,Mount Airy,
27040,2599,17,13150,Pfafftown,
27041,1883,16,8020,Pilot Mountain,
27042,148,3,720,Pine Hall,
27043,1447,14,6442,Pinnacle,
27045,2467,19,9583,Rural Hall,
27046,387,6,1953,Sandy Ridge,
27047,295,2,1279,Siloam,
27048,1863,23,8902,Stoneville,
27050,853,10,4084,Tobaccoville,
27051,1880,15,8287,Walkertown,
27052,2276,37,10061,Walnut Cove,
27053,598,5,3156,Westfield,
27054,673,11,2608,Woodleaf,
27055,3975,46,14521,Yadkinville,
27101,4384,56,24321,Winston Salem,
27103,7714,57,36071,Winston Salem,
27104,6130,52,29383,Winston Salem,
27105,9775,67,40186,Winston Salem,
27106,10020,81,51378,Winston Salem,
27107,11869,93,52432,Winston Salem,
27127,9351,41,38510,Winston Salem,
27157,227,1,5,Winston Salem,
27203,5823,64,21876,Asheboro,
27205,7988,65,34549,Asheboro,
27207,753,3,3806,Bear Creek,
27208,363,4,1691,Bennett,
27209,1323,45,4151,Biscoe,
27212,560,1,1600,Blanch,
27214,2512,20,11747,Browns Summit,
27215,10864,104,44892,Burlington,
27217,11281,138,39111,Burlington,
27229,1123,18,4014,Candor,
27231,337,1,2048,Cedar Grove,
27233,725,8,3647,Climax,
27235,906,16,4575,Colfax,
27239,2148,27,9629,Denton,
27242,492,6,2668,Eagle Springs,
27243,781,4,4665,Efland,
27244,4572,31,16259,Elon,
27248,995,9,4835,Franklinville,
27249,2893,25,13355,Gibsonville,
27252,320,3,2264,Goldston,
27253,8588,86,31464,Graham,
27258,1680,12,7740,Haw River,
27260,4998,60,25696,High Point,
27262,4597,74,24764,High Point,
27263,4614,67,22320,High Point,
27265,10097,86,50038,High Point,
27268,383,0,1695,High Point,
27278,4534,29,27181,Hillsborough,
27281,666,5,3710,Jackson Springs,
27282,3123,32,16597,Jamestown,
27283,620,5,2982,Julian,
27284,12473,134,56201,Kernersville,
27288,5660,82,23585,Eden,
27291,299,1,1538,Leasburg,
27292,9863,81,41465,Lexington,
27295,10209,90,39191,Lexington,
27298,2234,18,10440,Liberty,
27299,1512,11,5254,Linwood,
27301,2442,25,10019,Mc Leansville,
27302,7308,34,32302,Mebane,
27305,304,1,1585,Milton,
27306,1551,23,5945,Mount Gilead,
27310,1594,5,8562,Oak Ridge,
27311,709,6,3220,Pelham,
27312,3080,31,22205,Pittsboro,
27313,1329,29,7288,Pleasant Garden,
27314,191,1,1138,Prospect Hill,
27315,331,1,2140,Providence,
27316,1575,20,7156,Ramseur,
27317,4282,42,17851,Randleman,
27320,8514,75,38894,Reidsville,
27325,1629,18,7676,Robbins,
27326,825,4,3692,Ruffin,
27330,9818,82,39529,Sanford,
27332,7315,52,33549,Sanford,
27341,1168,7,5820,Seagrove,
27343,273,0,1840,Semora,
27344,4262,41,19290,Siler City,
27349,1431,8,5850,Snow Camp,
27350,1519,18,7508,Sophia,
27355,566,3,3196,Staley,
27356,699,8,3513,Star,
27357,2173,29,8325,Stokesdale,
27358,2597,13,15960,Summerfield,
27360,11177,121,48331,Thomasville,
27370,3550,53,14622,Trinity,
27371,1869,20,7778,Troy,
27376,2083,26,9884,West End,
27377,2525,13,9597,Whitsett,
27379,1246,25,6057,Yanceyville,
27401,4336,41,20221,Greensboro,
27403,3343,26,21278,Greensboro,
27405,11382,77,52510,Greensboro,
27406,12936,148,60755,Greensboro,
27407,10081,95,49837,Greensboro,
27408,2905,9,17406,Greensboro,
27409,3600,23,17953,Greensboro,
27410,9284,67,56968,Greensboro,
27455,5545,78,29197,Greensboro,
27501,5463,32,21338,Angier,
27502,8387,17,43747,Apex,
27503,616,1,7222,Bahama,
27504,4969,36,16320,Benson,
27505,1556,18,7308,Broadway,
27507,314,3,2053,Bullock,
27508,604,1,2340,Bunn,
27509,2807,43,6935,Butner,
27510,2134,8,14543,Carrboro,
27511,5944,30,34041,Cary,
27513,7542,29,49003,Cary,
27514,4974,24,32847,Chapel Hill,
27516,5891,20,44117,Chapel Hill,
27517,3508,19,28831,Chapel Hill,
27518,3692,21,22765,Cary,
27519,9368,11,59960,Cary,
27520,12486,86,43958,Clayton,
27521,1689,15,7149,Coats,
27522,3097,10,13652,Creedmoor,
27523,3005,2,12782,Apex,
27524,3677,36,13532,Four Oaks,
27525,4841,7,15534,Franklinton,
27526,13692,70,54027,Fuquay Varina,
27527,8245,21,30234,Clayton,
27529,14274,92,53854,Garner,
27530,8073,112,40212,Goldsboro,
27531,88,0,666,Goldsboro,
27534,6775,101,31819,Goldsboro,
27536,4450,55,16459,Henderson,
27537,5788,48,25321,Henderson,
27539,5253,12,26567,Apex,
27540,9993,15,39075,Holly Springs,
27541,810,3,4044,Hurdle Mills,
27542,2224,25,10043,Kenly,
27544,928,6,4291,Kittrell,
27545,9279,47,30327,Knightdale,
27546,5462,94,22436,Lillington,
27549,6125,40,25224,Louisburg,
27551,323,3,2205,Macon,
27553,718,1,2030,Manson,
27556,50,0,298,Middleburg,
27557,2255,16,9214,Middlesex,
27559,397,1,2874,Moncure,
27560,6169,17,33691,Morrisville,
27562,855,1,2791,New Hill,
27563,1011,11,5312,Norlina,
27565,5514,59,26057,Oxford,
27569,2198,12,8984,Princeton,
27571,2490,3,7385,Rolesville,
27572,1200,5,7316,Rougemont,
27573,2838,60,11561,Roxboro,
27574,2893,21,15232,Roxboro,
27576,4815,35,20197,Selma,
27577,7576,67,25214,Smithfield,
27581,820,2,3956,Stem,
27583,1585,11,7012,Timberlake,
27587,21488,70,74087,Wake Forest,
27589,1665,17,8312,Warrenton,
27591,7482,38,23448,Wendell,
27592,4385,17,17368,Willow Spring,
27596,5493,9,18655,Youngsville,
27597,8654,32,25494,Zebulon,
27601,2668,8,12139,Raleigh,
27603,13917,53,55479,Raleigh,
27604,11751,56,47645,Raleigh,
27605,1420,19,5253,Raleigh,
27606,10095,16,47938,Raleigh,
27607,5324,13,30296,Raleigh,
27608,2540,3,11603,Raleigh,
27609,8641,33,38631,Raleigh,
27610,23401,108,74203,Raleigh,
27612,8498,43,39208,Raleigh,
27613,9233,16,46521,Raleigh,
27614,7921,26,37689,Raleigh,
27615,9397,56,46038,Raleigh,
27616,16325,43,55260,Raleigh,
27617,4470,3,19511,Raleigh,
27701,5381,22,26489,Durham,
27703,13993,44,61351,Durham,
27704,10064,46,39369,Durham,
27705,8929,87,48078,Durham,
27707,9367,19,47036,Durham,
27708,592,0,4635,Durham,
27709,453,0,4,Durham,
27710,17,0,0,Durham,
27712,3999,36,22055,Durham,
27713,9411,32,53996,Durham,
27801,4891,33,21556,Rocky Mount,
27803,4883,45,22337,Rocky Mount,
27804,7336,110,29160,Rocky Mount,
27805,577,5,3769,Aulander,
27806,371,4,2441,Aurora,
27807,1952,18,6940,Bailey,
27808,481,7,2481,Bath,
27809,1095,11,5254,Battleboro,
27812,595,2,2951,Bethel,
27813,178,1,687,Black Creek,
27814,322,4,1801,Blounts Creek,
27816,550,4,2634,Castalia,
27817,1836,14,7777,Chocowinity,
27818,204,1,1269,Como,
27820,482,8,3292,Conway,
27822,2068,22,9119,Elm City,
27823,1798,14,7812,Enfield,
27827,56,0,99,Falkland,
27828,2290,11,9031,Farmville,
27829,423,1,1872,Fountain,
27830,855,12,4858,Fremont,
27831,821,11,3588,Garysburg,
27832,705,10,2912,Gaston,
27834,16013,58,57505,Greenville,
27837,1658,4,6506,Grimesland,
27839,681,5,3702,Halifax,
27840,102,4,535,Hamilton,
27842,160,0,1436,Henrico,
27843,256,3,946,Hobgood,
27844,812,7,3039,Hollister,
27845,366,11,2841,Jackson,
27846,772,7,3069,Jamesville,
27847,144,1,1071,Kelford,
27849,274,3,1483,Lewiston Woodville,
27850,1141,8,7413,Littleton,
27851,1188,13,5595,Lucama,
27852,659,5,3454,Macclesfield,
27853,83,1,436,Margarettsville,
27855,1114,8,6105,Murfreesboro,
27856,4806,47,17301,Nashville,
27857,283,10,1601,Oak City,
27858,14673,27,58170,Greenville,
27860,454,6,2062,Pantego,
27862,116,1,945,Pendleton,
27863,2689,33,12670,Pikeville,
27864,1200,9,4823,Pinetops,
27865,499,9,2003,Pinetown,
27866,185,2,672,Pleasant Hill,
27869,535,18,2167,Rich Square,
27870,7268,91,26633,Roanoke Rapids,
27871,1014,12,4466,Robersonville,
27874,969,14,4766,Scotland Neck,
27876,253,4,1290,Seaboard,
27880,792,2,3280,Sims,
27882,2079,15,7927,Spring Hope,
27883,795,11,4361,Stantonsburg,
27884,364,1,1545,Stokes,
27885,425,5,859,Swanquarter,
27886,5275,80,21595,Tarboro,
27888,618,2,2803,Walstonburg,
27889,7425,91,27543,Washington,
27890,592,21,2398,Weldon,
27891,1159,12,5011,Whitakers,
27892,3684,46,14363,Williamston,
27893,9838,155,40647,Wilson,
27896,5101,52,21212,Wilson,
27897,291,1,2467,Woodland,
27909,7409,110,40958,Elizabeth City,
27910,2556,60,11609,Ahoskie,
27915,151,1,758,Avon,
27916,170,1,554,Aydlett,
27917,207,7,1084,Barco,
27922,169,4,1107,Cofield,
27924,634,7,3509,Colerain,
27925,880,7,4164,Columbia,
27926,203,1,1965,Corapeake,
27927,141,0,613,Corolla,
27928,405,5,1888,Creswell,
27929,242,2,1949,Currituck,
27932,3476,43,12644,Edenton,
27935,265,3,1674,Eure,
27937,551,6,4253,Gates,
27938,314,10,1430,Gatesville,
27942,131,2,936,Harrellsville,
27944,2257,13,12230,Hertford,
27946,194,0,1089,Hobbsville,
27948,2364,5,12518,Kill Devil Hills,
27949,1374,4,7235,Kitty Hawk,
27950,200,0,2183,Knotts Island,
27957,291,8,1419,Merry Hill,
27958,1960,12,12061,Moyock,
27959,583,1,2451,Nags Head,
27962,1707,28,7439,Plymouth,
27966,197,0,1473,Powells Point,
27968,71,0,413,Rodanthe,
27970,692,9,3214,Roper,
27976,571,2,3561,South Mills,
27979,203,0,1813,Sunbury,
27982,12,0,0,Waves,
27983,2151,36,10633,Windsor,
27986,287,4,2650,Winton,
28001,8092,145,28360,Albemarle,
28006,310,3,1136,Alexis,
28012,6438,44,24276,Belmont,
28016,3687,41,14526,Bessemer City,
28018,1304,34,5943,Bostic,
28020,622,5,2464,Casar,
28021,3609,55,13436,Cherryville,
28023,3914,48,14843,China Grove,
28025,13733,123,55325,Concord,
28027,17197,126,74072,Concord,
28031,6306,33,31049,Cornelius,
28032,837,3,3249,Cramerton,
28033,925,7,3362,Crouse,
28034,5478,54,17859,Dallas,
28036,3821,20,18554,Davidson,
