ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,46,3,14872,Advance,
27007,13,0,2136,Ararat,
27009,5,0,2937,Belews Creek,
27011,40,0,5411,Boonville,
27012,180,0,28954,Clemmons,
27013,32,2,6495,Cleveland,
27014,2,0,957,Cooleemee,
27016,4,0,1682,Danbury,
27017,124,0,9499,Dobson,
27018,75,1,8221,East Bend,
27019,20,0,4234,Germanton,
27020,66,2,6104,Hamptonville,
27021,71,1,17979,King,
27022,3,0,1512,Lawsonville,
27023,76,1,12775,Lewisville,
27024,10,0,2683,Lowgap,
27025,26,0,11117,Madison,
27027,9,0,4017,Mayodan,
27028,193,0,28039,Mocksville,
27030,268,2,37641,Mount Airy,
27040,40,0,13150,Pfafftown,
27041,26,0,8020,Pilot Mountain,
27042,5,0,720,Pine Hall,
27043,30,0,6442,Pinnacle,
27045,74,1,9583,Rural Hall,
27046,2,0,1953,Sandy Ridge,
27047,4,0,1279,Siloam,
27048,22,0,8902,Stoneville,
27050,12,0,4084,Tobaccoville,
27051,44,0,8287,Walkertown,
27052,43,0,10061,Walnut Cove,
27053,6,0,3156,Westfield,
27054,19,0,2608,Woodleaf,
27055,169,2,14521,Yadkinville,
27101,141,0,24321,Winston Salem,
27103,304,9,36071,Winston Salem,
27104,259,4,29383,Winston Salem,
27105,639,4,40186,Winston Salem,
27106,438,4,51378,Winston Salem,
27107,721,7,52432,Winston Salem,
27127,461,5,38510,Winston Salem,
27157,,,5,Winston Salem,Population <500 and Cases <5
27203,424,15,21876,Asheboro,
27205,355,2,34549,Asheboro,
27207,45,1,3806,Bear Creek,
27208,15,0,1691,Bennett,
27209,114,5,4151,Biscoe,
27212,47,0,1600,Blanch,
27214,53,1,11747,Browns Summit,
27215,279,3,44892,Burlington,
27217,629,33,39111,Burlington,
27229,80,0,4014,Candor,
27231,5,0,2048,Cedar Grove,
27233,9,0,3647,Climax,
27235,17,0,4575,Colfax,
27239,37,0,9629,Denton,
27242,11,0,2668,Eagle Springs,
27243,34,1,4665,Efland,
27244,36,0,16259,Elon,
27248,31,1,4835,Franklinville,
27249,56,0,13355,Gibsonville,
27252,9,1,2264,Goldston,
27253,223,1,31464,Graham,
27258,44,0,7740,Haw River,
27260,282,8,25696,High Point,
27262,191,4,24764,High Point,
27263,130,1,22320,High Point,
27265,266,20,50038,High Point,
27268,1,0,1695,High Point,
27278,160,0,27181,Hillsborough,
27281,24,0,3710,Jackson Springs,
27282,57,2,16597,Jamestown,
27283,12,0,2982,Julian,
27284,286,4,56201,Kernersville,
27288,90,0,23585,Eden,
27291,1,0,1538,Leasburg,
27292,366,5,41465,Lexington,
27295,281,10,39191,Lexington,
27298,73,0,10440,Liberty,
27299,32,0,5254,Linwood,
27301,46,2,10019,Mc Leansville,
27302,205,0,32302,Mebane,
27305,21,1,1585,Milton,
27306,45,2,5945,Mount Gilead,
27310,26,1,8562,Oak Ridge,
27311,5,0,3220,Pelham,
27312,129,18,22205,Pittsboro,
27313,86,16,7288,Pleasant Garden,
27314,4,0,1138,Prospect Hill,
27315,3,0,2140,Providence,
27316,131,10,7156,Ramseur,
27317,130,3,17851,Randleman,
27320,115,2,38894,Reidsville,
27325,88,0,7676,Robbins,
27326,18,1,3692,Ruffin,
27330,595,7,39529,Sanford,
27332,351,3,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,32,0,5820,Seagrove,
27343,4,0,1840,Semora,
27344,695,20,19290,Siler City,
27349,14,0,5850,Snow Camp,
27350,19,0,7508,Sophia,
27355,34,0,3196,Staley,
27356,37,1,3513,Star,
27357,44,1,8325,Stokesdale,
27358,91,1,15960,Summerfield,
27360,332,0,48331,Thomasville,
27370,70,0,14622,Trinity,
27371,88,1,7778,Troy,
27376,71,1,9884,West End,
27377,54,0,9597,Whitsett,
27379,25,0,6057,Yanceyville,
27401,133,3,20221,Greensboro,
27403,76,5,21278,Greensboro,
27405,541,9,52510,Greensboro,
27406,376,33,60755,Greensboro,
27407,388,8,49837,Greensboro,
27408,72,0,17406,Greensboro,
27409,88,2,17953,Greensboro,
27410,202,3,56968,Greensboro,
27411,0,0,847,Greensboro,
27412,0,0,1886,Greensboro,
27455,105,3,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,134,1,21338,Angier,
27502,177,2,43747,Apex,
27503,23,0,7222,Bahama,
27504,151,1,16320,Benson,
27505,83,2,7308,Broadway,
27507,10,0,2053,Bullock,
27508,5,0,2340,Bunn,
27509,481,26,6935,Butner,
27510,112,2,14543,Carrboro,
27511,191,2,34041,Cary,
27513,164,1,49003,Cary,
27514,178,16,32847,Chapel Hill,
27516,179,3,44117,Chapel Hill,
27517,137,0,28831,Chapel Hill,
27518,66,0,22765,Cary,
27519,170,2,59960,Cary,
27520,431,23,43958,Clayton,
27521,35,0,7149,Coats,
27522,134,0,13652,Creedmoor,
27523,44,0,12782,Apex,
27524,164,0,13532,Four Oaks,
27525,78,0,15534,Franklinton,
27526,179,3,54027,Fuquay Varina,
27527,157,0,30234,Clayton,
27529,456,5,53854,Garner,
27530,327,7,40212,Goldsboro,
27531,2,0,666,Goldsboro,
27534,291,2,31819,Goldsboro,
27536,297,30,16459,Henderson,
27537,232,9,25321,Henderson,
27539,100,1,26567,Apex,
27540,114,1,39075,Holly Springs,
27541,6,0,4044,Hurdle Mills,
27542,64,3,10043,Kenly,
27544,18,0,4291,Kittrell,
27545,344,17,30327,Knightdale,
27546,153,22,22436,Lillington,
27549,229,21,25224,Louisburg,
27551,12,1,2205,Macon,
27553,13,0,2030,Manson,
27556,5,0,298,Middleburg,
27557,68,0,9214,Middlesex,
27559,11,0,2874,Moncure,
27560,125,1,33691,Morrisville,
27562,14,0,2791,New Hill,
27563,64,1,5312,Norlina,
27565,231,2,26057,Oxford,
27569,83,0,8984,Princeton,
27571,21,0,7385,Rolesville,
27572,27,0,7316,Rougemont,
27573,56,1,11561,Roxboro,
27574,42,0,15232,Roxboro,
27576,290,3,20197,Selma,
27577,331,2,25214,Smithfield,
27581,19,0,3956,Stem,
27583,21,0,7012,Timberlake,
27587,353,6,74087,Wake Forest,
27589,70,3,8312,Warrenton,
27591,196,0,23448,Wendell,
27592,95,1,17368,Willow Spring,
27596,80,0,18655,Youngsville,
27597,200,1,25494,Zebulon,
27599,,,0,Chapel Hill,Population <500 and Cases <5
27601,63,1,12139,Raleigh,
27603,418,0,55479,Raleigh,
27604,590,3,47645,Raleigh,
27605,26,1,5253,Raleigh,
27606,246,2,47938,Raleigh,
27607,97,0,30296,Raleigh,
27608,33,1,11603,Raleigh,
27609,313,3,38631,Raleigh,
27610,1152,12,74203,Raleigh,
27612,179,2,39208,Raleigh,
27613,150,0,46521,Raleigh,
27614,114,0,37689,Raleigh,
27615,243,0,46038,Raleigh,
27616,518,2,55260,Raleigh,
27617,100,0,19511,Raleigh,
27701,404,3,26489,Durham,
27703,907,5,61351,Durham,
27704,876,12,39369,Durham,
27705,756,34,48078,Durham,
27706,,,10,Durham,Population <500 and Cases <5
