ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1602,10,14872,Advance,
27007,255,1,2136,Ararat,
27009,354,3,2937,Belews Creek,
27011,658,7,5411,Boonville,
27012,3353,53,28954,Clemmons,
27013,824,9,6495,Cleveland,
27014,125,3,957,Cooleemee,
27016,185,3,1682,Danbury,
27017,1321,17,9499,Dobson,
27018,841,6,8221,East Bend,
27019,401,1,4234,Germanton,
27020,859,8,6104,Hamptonville,
27021,2148,48,17979,King,
27022,115,2,1512,Lawsonville,
27023,1234,5,12775,Lewisville,
27024,338,3,2683,Lowgap,
27025,1144,31,11117,Madison,
27027,401,19,4017,Mayodan,
27028,3309,35,28039,Mocksville,
27030,5006,108,37641,Mount Airy,
27040,1230,11,13150,Pfafftown,
27041,868,8,8020,Pilot Mountain,
27042,78,2,720,Pine Hall,
27043,634,7,6442,Pinnacle,
27045,1199,9,9583,Rural Hall,
27046,172,1,1953,Sandy Ridge,
27047,141,2,1279,Siloam,
27048,849,12,8902,Stoneville,
27050,412,5,4084,Tobaccoville,
27051,872,8,8287,Walkertown,
27052,1150,23,10061,Walnut Cove,
27053,246,2,3156,Westfield,
27054,390,5,2608,Woodleaf,
27055,2004,29,14521,Yadkinville,
27101,2172,39,24321,Winston Salem,
27103,3666,44,36071,Winston Salem,
27104,2936,39,29383,Winston Salem,
27105,4818,47,40186,Winston Salem,
27106,5031,58,51378,Winston Salem,
27107,5959,53,52432,Winston Salem,
27127,4660,29,38510,Winston Salem,
27157,46,0,5,Winston Salem,
27203,3107,58,21876,Asheboro,
27205,4333,52,34549,Asheboro,
27207,373,2,3806,Bear Creek,
27208,202,2,1691,Bennett,
27209,787,41,4151,Biscoe,
27212,400,1,1600,Blanch,
27214,1275,13,11747,Browns Summit,
27215,5357,77,44892,Burlington,
27217,5866,104,39111,Burlington,
27229,619,18,4014,Candor,
27231,138,0,2048,Cedar Grove,
27233,359,4,3647,Climax,
27235,512,13,4575,Colfax,
27239,1147,15,9629,Denton,
27242,248,3,2668,Eagle Springs,
27243,351,2,4665,Efland,
27244,2407,27,16259,Elon,
27248,499,6,4835,Franklinville,
27249,1383,12,13355,Gibsonville,
27252,156,2,2264,Goldston,
27253,4235,51,31464,Graham,
27258,807,8,7740,Haw River,
27260,2583,46,25696,High Point,
27262,2498,65,24764,High Point,
27263,2465,40,22320,High Point,
27265,5228,59,50038,High Point,
27268,319,0,1695,High Point,
27278,2002,19,27181,Hillsborough,
27281,310,2,3710,Jackson Springs,
27282,1653,26,16597,Jamestown,
27283,304,5,2982,Julian,
27284,6230,81,56201,Kernersville,
27288,2436,63,23585,Eden,
27291,154,0,1538,Leasburg,
27292,4763,40,41465,Lexington,
27295,4863,57,39191,Lexington,
27298,1047,11,10440,Liberty,
27299,726,5,5254,Linwood,
27301,1281,21,10019,Mc Leansville,
27302,3245,22,32302,Mebane,
27305,176,1,1585,Milton,
27306,834,19,5945,Mount Gilead,
27310,752,4,8562,Oak Ridge,
27311,316,1,3220,Pelham,
27312,1233,26,22205,Pittsboro,
27313,638,24,7288,Pleasant Garden,
27314,82,1,1138,Prospect Hill,
27315,150,0,2140,Providence,
27316,850,15,7156,Ramseur,
27317,2130,29,17851,Randleman,
27320,3960,58,38894,Reidsville,
