ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,132,3,14872,Advance,
27007,33,0,2136,Ararat,
27009,16,0,2937,Belews Creek,
27011,80,1,5411,Boonville,
27012,438,12,28954,Clemmons,
27013,110,3,6495,Cleveland,
27014,7,0,957,Cooleemee,
27016,23,0,1682,Danbury,
27017,217,1,9499,Dobson,
27018,120,2,8221,East Bend,
27019,43,0,4234,Germanton,
27020,143,2,6104,Hamptonville,
27021,171,1,17979,King,
27022,13,0,1512,Lawsonville,
27023,163,1,12775,Lewisville,
27024,26,1,2683,Lowgap,
27025,273,2,11117,Madison,
27027,61,0,4017,Mayodan,
27028,451,3,28039,Mocksville,
27030,678,12,37641,Mount Airy,
27040,135,1,13150,Pfafftown,
27041,87,0,8020,Pilot Mountain,
27042,15,1,720,Pine Hall,
27043,92,1,6442,Pinnacle,
27045,178,3,9583,Rural Hall,
27046,19,1,1953,Sandy Ridge,
27047,9,0,1279,Siloam,
27048,112,0,8902,Stoneville,
27050,37,0,4084,Tobaccoville,
27051,108,1,8287,Walkertown,
27052,109,0,10061,Walnut Cove,
27053,22,0,3156,Westfield,
27054,45,0,2608,Woodleaf,
27055,325,2,14521,Yadkinville,
27101,329,12,24321,Winston Salem,
27103,624,17,36071,Winston Salem,
27104,470,11,29383,Winston Salem,
27105,1063,9,40186,Winston Salem,
27106,879,10,51378,Winston Salem,
27107,1235,15,52432,Winston Salem,
27127,835,6,38510,Winston Salem,
27157,10,0,5,Winston Salem,
27203,779,19,21876,Asheboro,
27205,692,12,34549,Asheboro,
27207,98,1,3806,Bear Creek,
27208,44,0,1691,Bennett,
27209,323,20,4151,Biscoe,
27212,98,0,1600,Blanch,
27214,149,1,11747,Browns Summit,
27215,852,8,44892,Burlington,
27217,1468,37,39111,Burlington,
27229,222,6,4014,Candor,
27231,19,0,2048,Cedar Grove,
27233,20,0,3647,Climax,
27235,66,0,4575,Colfax,
27239,119,3,9629,Denton,
27242,56,0,2668,Eagle Springs,
27243,66,1,4665,Efland,
27244,231,2,16259,Elon,
27248,63,2,4835,Franklinville,
27249,173,2,13355,Gibsonville,
27252,14,1,2264,Goldston,
27253,907,5,31464,Graham,
27258,162,2,7740,Haw River,
27260,594,14,25696,High Point,
27262,510,6,24764,High Point,
27263,444,5,22320,High Point,
27265,754,21,50038,High Point,
27268,47,0,1695,High Point,
27278,344,1,27181,Hillsborough,
27281,63,0,3710,Jackson Springs,
27282,227,3,16597,Jamestown,
27283,42,1,2982,Julian,
27284,818,8,56201,Kernersville,
27288,353,3,23585,Eden,
27291,8,0,1538,Leasburg,
27292,712,6,41465,Lexington,
27295,599,16,39191,Lexington,
27298,158,0,10440,Liberty,
27299,99,0,5254,Linwood,
27301,115,2,10019,Mc Leansville,
27302,474,0,32302,Mebane,
27305,39,1,1585,Milton,
27306,162,4,5945,Mount Gilead,
27310,82,1,8562,Oak Ridge,
27311,26,0,3220,Pelham,
27312,249,21,22205,Pittsboro,
27313,122,17,7288,Pleasant Garden,
27314,7,0,1138,Prospect Hill,
27315,21,0,2140,Providence,
27316,197,11,7156,Ramseur,
27317,293,6,17851,Randleman,
27320,442,8,38894,Reidsville,
27325,257,2,7676,Robbins,
27326,40,2,3692,Ruffin,
27330,1079,11,39529,Sanford,
27332,730,5,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,81,0,5820,Seagrove,
27343,12,0,1840,Semora,
27344,931,22,19290,Siler City,
27349,63,1,5850,Snow Camp,
27350,92,0,7508,Sophia,
27355,62,0,3196,Staley,
27356,79,1,3513,Star,
27357,94,1,8325,Stokesdale,
27358,205,1,15960,Summerfield,
27360,1033,11,48331,Thomasville,
27370,191,1,14622,Trinity,
27371,224,3,7778,Troy,
27376,156,6,9884,West End,
27377,142,0,9597,Whitsett,
27379,100,3,6057,Yanceyville,
27401,362,10,20221,Greensboro,
27403,259,8,21278,Greensboro,
27405,1064,18,52510,Greensboro,
27406,1015,42,60755,Greensboro,
27407,938,13,49837,Greensboro,
27408,222,0,17406,Greensboro,
27409,266,3,17953,Greensboro,
27410,576,7,56968,Greensboro,
27411,2,0,847,Greensboro,
27412,5,0,1886,Greensboro,
27455,358,9,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,405,2,21338,Angier,
27502,452,3,43747,Apex,
27503,30,0,7222,Bahama,
27504,340,4,16320,Benson,
27505,157,5,7308,Broadway,
27507,38,1,2053,Bullock,
27508,51,0,2340,Bunn,
27509,673,28,6935,Butner,
27510,249,4,14543,Carrboro,
27511,459,3,34041,Cary,
27513,438,3,49003,Cary,
27514,722,20,32847,Chapel Hill,
27516,754,12,44117,Chapel Hill,
27517,353,4,28831,Chapel Hill,
27518,208,1,22765,Cary,
27519,498,4,59960,Cary,
27520,1005,27,43958,Clayton,
27521,130,2,7149,Coats,
27522,263,1,13652,Creedmoor,
27523,141,0,12782,Apex,
27524,357,4,13532,Four Oaks,
27525,278,1,15534,Franklinton,
27526,674,14,54027,Fuquay Varina,
27527,441,1,30234,Clayton,
27529,1030,28,53854,Garner,
27530,761,23,40212,Goldsboro,
27531,3,0,666,Goldsboro,
27534,714,14,31819,Goldsboro,
27536,476,32,16459,Henderson,
27537,509,11,25321,Henderson,
27539,297,2,26567,Apex,
27540,410,1,39075,Holly Springs,
27541,40,1,4044,Hurdle Mills,
27542,168,3,10043,Kenly,
27544,54,0,4291,Kittrell,
27545,706,22,30327,Knightdale,
