ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,2755,18,14872,Advance,
27007,496,3,2136,Ararat,
27009,581,7,2937,Belews Creek,
27011,1247,14,5411,Boonville,
27012,5895,72,28954,Clemmons,
27013,1349,13,6495,Cleveland,
27014,223,6,957,Cooleemee,
27016,428,5,1682,Danbury,
27017,2287,25,9499,Dobson,
27018,1719,11,8221,East Bend,
27019,709,5,4234,Germanton,
27020,1433,11,6104,Hamptonville,
27021,3805,62,17979,King,
27022,252,3,1512,Lawsonville,
27023,2300,9,12775,Lewisville,
27024,592,6,2683,Lowgap,
27025,2076,37,11117,Madison,
27027,734,19,4017,Mayodan,
27028,5958,57,28039,Mocksville,
27030,8824,164,37641,Mount Airy,
27040,2262,16,13150,Pfafftown,
27041,1666,13,8020,Pilot Mountain,
27042,125,2,720,Pine Hall,
27043,1280,13,6442,Pinnacle,
27045,2159,18,9583,Rural Hall,
27046,349,5,1953,Sandy Ridge,
27047,260,2,1279,Siloam,
27048,1633,20,8902,Stoneville,
27050,754,9,4084,Tobaccoville,
27051,1654,15,8287,Walkertown,
27052,1982,30,10061,Walnut Cove,
27053,530,5,3156,Westfield,
27054,603,11,2608,Woodleaf,
27055,3535,46,14521,Yadkinville,
27101,3840,53,24321,Winston Salem,
27103,6668,52,36071,Winston Salem,
27104,5316,48,29383,Winston Salem,
27105,8661,63,40186,Winston Salem,
27106,8710,72,51378,Winston Salem,
27107,10545,86,52432,Winston Salem,
27127,8278,38,38510,Winston Salem,
27157,212,1,5,Winston Salem,
27203,4964,63,21876,Asheboro,
27205,6899,63,34549,Asheboro,
27207,661,2,3806,Bear Creek,
27208,309,4,1691,Bennett,
27209,1162,44,4151,Biscoe,
27212,501,1,1600,Blanch,
27214,2198,18,11747,Browns Summit,
27215,9687,100,44892,Burlington,
27217,10224,122,39111,Burlington,
27229,944,18,4014,Candor,
27231,301,1,2048,Cedar Grove,
27233,656,8,3647,Climax,
27235,808,15,4575,Colfax,
27239,1892,26,9629,Denton,
27242,411,5,2668,Eagle Springs,
27243,696,4,4665,Efland,
27244,4136,30,16259,Elon,
27248,845,9,4835,Franklinville,
27249,2589,23,13355,Gibsonville,
27252,284,3,2264,Goldston,
27253,7682,74,31464,Graham,
27258,1495,11,7740,Haw River,
27260,4455,59,25696,High Point,
27262,4043,73,24764,High Point,
27263,4107,63,22320,High Point,
27265,8940,86,50038,High Point,
27268,352,0,1695,High Point,
27278,3805,25,27181,Hillsborough,
27281,569,5,3710,Jackson Springs,
27282,2777,32,16597,Jamestown,
27283,567,5,2982,Julian,
27284,11022,122,56201,Kernersville,
27288,4901,76,23585,Eden,
27291,267,1,1538,Leasburg,
27292,8614,77,41465,Lexington,
27295,8777,85,39191,Lexington,
27298,1944,17,10440,Liberty,
27299,1326,11,5254,Linwood,
27301,2193,24,10019,Mc Leansville,
27302,6341,30,32302,Mebane,
27305,274,1,1585,Milton,
27306,1368,23,5945,Mount Gilead,
27310,1415,5,8562,Oak Ridge,
27311,627,6,3220,Pelham,
27312,2537,28,22205,Pittsboro,
27313,1167,28,7288,Pleasant Garden,
27314,164,1,1138,Prospect Hill,
27315,280,1,2140,Providence,
27316,1346,20,7156,Ramseur,
27317,3739,42,17851,Randleman,
27320,7443,71,38894,Reidsville,
27325,1378,16,7676,Robbins,
27326,711,3,3692,Ruffin,
27330,8479,79,39529,Sanford,
27332,6307,50,33549,Sanford,
27341,993,6,5820,Seagrove,
27343,239,0,1840,Semora,
27344,3762,41,19290,Siler City,
27349,1234,7,5850,Snow Camp,
27350,1324,14,7508,Sophia,
27355,477,2,3196,Staley,
27356,605,8,3513,Star,
27357,1877,26,8325,Stokesdale,
27358,2294,10,15960,Summerfield,
27360,9838,118,48331,Thomasville,
27370,3114,51,14622,Trinity,
27371,1616,18,7778,Troy,
27376,1801,24,9884,West End,
27377,2222,13,9597,Whitsett,
27379,1105,25,6057,Yanceyville,
27401,3891,38,20221,Greensboro,
27403,2996,26,21278,Greensboro,
27405,10191,75,52510,Greensboro,
27406,11650,147,60755,Greensboro,
27407,9061,93,49837,Greensboro,
27408,2616,9,17406,Greensboro,
27409,3222,23,17953,Greensboro,
27410,8190,65,56968,Greensboro,
27455,4871,78,29197,Greensboro,
27501,4618,32,21338,Angier,
27502,6854,15,43747,Apex,
27503,550,1,7222,Bahama,
27504,4275,36,16320,Benson,
27505,1314,18,7308,Broadway,
27507,270,3,2053,Bullock,
27508,525,1,2340,Bunn,
27509,2550,40,6935,Butner,
27510,1783,8,14543,Carrboro,
27511,5016,29,34041,Cary,
27513,6280,29,49003,Cary,
27514,3775,24,32847,Chapel Hill,
27516,4859,19,44117,Chapel Hill,
27517,2958,18,28831,Chapel Hill,
27518,3063,19,22765,Cary,
27519,7581,11,59960,Cary,
27520,10790,86,43958,Clayton,
27521,1454,15,7149,Coats,
27522,2641,10,13652,Creedmoor,
27523,2307,2,12782,Apex,
27524,3119,36,13532,Four Oaks,
27525,4058,7,15534,Franklinton,
27526,11260,69,54027,Fuquay Varina,
27527,7021,21,30234,Clayton,
27529,12153,92,53854,Garner,
27530,7048,105,40212,Goldsboro,
27531,65,0,666,Goldsboro,
27534,5791,97,31819,Goldsboro,
27536,3958,54,16459,Henderson,
27537,5059,47,25321,Henderson,
27539,4401,12,26567,Apex,
27540,8106,14,39075,Holly Springs,
27541,697,3,4044,Hurdle Mills,
27542,1879,24,10043,Kenly,
27544,769,6,4291,Kittrell,
27545,8071,45,30327,Knightdale,
27546,4642,91,22436,Lillington,
27549,5025,40,25224,Louisburg,
27551,268,3,2205,Macon,
