ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1138,3,14872,Advance,
27007,203,0,2136,Ararat,
27009,249,1,2937,Belews Creek,
27011,505,7,5411,Boonville,
27012,2541,44,28954,Clemmons,
27013,537,6,6495,Cleveland,
27014,64,1,957,Cooleemee,
27016,135,2,1682,Danbury,
27017,974,9,9499,Dobson,
27018,643,4,8221,East Bend,
27019,294,1,4234,Germanton,
27020,613,5,6104,Hamptonville,
27021,1580,42,17979,King,
27022,80,2,1512,Lawsonville,
27023,889,3,12775,Lewisville,
27024,260,3,2683,Lowgap,
27025,933,7,11117,Madison,
27027,336,7,4017,Mayodan,
27028,2338,24,28039,Mocksville,
27030,3854,85,37641,Mount Airy,
27040,916,7,13150,Pfafftown,
27041,649,6,8020,Pilot Mountain,
27042,63,2,720,Pine Hall,
27043,469,5,6442,Pinnacle,
27045,903,7,9583,Rural Hall,
27046,142,1,1953,Sandy Ridge,
27047,103,0,1279,Siloam,
27048,625,5,8902,Stoneville,
27050,272,3,4084,Tobaccoville,
27051,619,5,8287,Walkertown,
27052,834,20,10061,Walnut Cove,
27053,176,1,3156,Westfield,
27054,258,4,2608,Woodleaf,
27055,1534,24,14521,Yadkinville,
27101,1593,32,24321,Winston Salem,
27103,2733,37,36071,Winston Salem,
27104,2286,30,29383,Winston Salem,
27105,3560,33,40186,Winston Salem,
27106,3888,46,51378,Winston Salem,
27107,4344,36,52432,Winston Salem,
27127,3477,24,38510,Winston Salem,
27157,39,0,5,Winston Salem,
27203,2514,47,21876,Asheboro,
27205,3331,42,34549,Asheboro,
27207,256,2,3806,Bear Creek,
27208,137,0,1691,Bennett,
27209,674,40,4151,Biscoe,
27212,368,1,1600,Blanch,
27214,878,6,11747,Browns Summit,
27215,3875,62,44892,Burlington,
27217,4622,85,39111,Burlington,
27229,517,17,4014,Candor,
27231,106,0,2048,Cedar Grove,
27233,255,2,3647,Climax,
27235,368,6,4575,Colfax,
27239,748,11,9629,Denton,
27242,164,4,2668,Eagle Springs,
27243,251,3,4665,Efland,
27244,1693,18,16259,Elon,
27248,345,5,4835,Franklinville,
27249,974,7,13355,Gibsonville,
27252,103,2,2264,Goldston,
27253,3081,41,31464,Graham,
27258,609,8,7740,Haw River,
27260,1911,36,25696,High Point,
27262,1812,42,24764,High Point,
27263,1873,32,22320,High Point,
27265,3770,47,50038,High Point,
27268,262,0,1695,High Point,
27278,1522,17,27181,Hillsborough,
