ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1051,3,14872,Advance,
27007,184,0,2136,Ararat,
27009,236,1,2937,Belews Creek,
27011,478,6,5411,Boonville,
27012,2405,41,28954,Clemmons,
27013,484,6,6495,Cleveland,
27014,63,1,957,Cooleemee,
27016,122,2,1682,Danbury,
27017,916,7,9499,Dobson,
27018,610,4,8221,East Bend,
27019,274,1,4234,Germanton,
27020,588,5,6104,Hamptonville,
27021,1458,35,17979,King,
27022,78,1,1512,Lawsonville,
27023,840,3,12775,Lewisville,
27024,251,3,2683,Lowgap,
27025,897,5,11117,Madison,
27027,324,6,4017,Mayodan,
27028,2199,17,28039,Mocksville,
27030,3596,78,37641,Mount Airy,
27040,861,5,13150,Pfafftown,
27041,602,6,8020,Pilot Mountain,
27042,62,2,720,Pine Hall,
27043,449,5,6442,Pinnacle,
27045,838,6,9583,Rural Hall,
27046,131,1,1953,Sandy Ridge,
27047,98,0,1279,Siloam,
27048,594,3,8902,Stoneville,
27050,261,3,4084,Tobaccoville,
27051,595,5,8287,Walkertown,
27052,783,16,10061,Walnut Cove,
27053,153,1,3156,Westfield,
27054,244,2,2608,Woodleaf,
27055,1452,20,14521,Yadkinville,
27101,1507,33,24321,Winston Salem,
27103,2589,31,36071,Winston Salem,
27104,2122,26,29383,Winston Salem,
27105,3341,29,40186,Winston Salem,
27106,3611,35,51378,Winston Salem,
27107,4132,34,52432,Winston Salem,
27127,3262,23,38510,Winston Salem,
27157,33,0,5,Winston Salem,
27203,2315,46,21876,Asheboro,
27205,3117,40,34549,Asheboro,
27207,240,2,3806,Bear Creek,
27208,126,0,1691,Bennett,
27209,654,38,4151,Biscoe,
27212,329,1,1600,Blanch,
27214,826,5,11747,Browns Summit,
27215,3672,50,44892,Burlington,
27217,4372,75,39111,Burlington,
27229,483,13,4014,Candor,
27231,99,0,2048,Cedar Grove,
27233,228,2,3647,Climax,
27235,348,3,4575,Colfax,
27239,701,10,9629,Denton,
27242,145,1,2668,Eagle Springs,
27243,239,3,4665,Efland,
27244,1524,14,16259,Elon,
27248,312,5,4835,Franklinville,
27249,912,7,13355,Gibsonville,
27252,83,2,2264,Goldston,
27253,2873,34,31464,Graham,
27258,560,7,7740,Haw River,
27260,1781,32,25696,High Point,
27262,1701,36,24764,High Point,
27263,1751,31,22320,High Point,
27265,3509,44,50038,High Point,
27268,241,0,1695,High Point,
27278,1437,17,27181,Hillsborough,
27281,223,0,3710,Jackson Springs,
27282,1150,14,16597,Jamestown,
27283,200,2,2982,Julian,
27284,4224,55,56201,Kernersville,
27288,1607,20,23585,Eden,
27291,110,0,1538,Leasburg,
27292,3177,29,41465,Lexington,
27295,3277,41,39191,Lexington,
27298,655,8,10440,Liberty,
27299,486,1,5254,Linwood,
27301,830,13,10019,Mc Leansville,
27302,2067,10,32302,Mebane,
27305,137,1,1585,Milton,
27306,564,14,5945,Mount Gilead,
27310,520,3,8562,Oak Ridge,
27311,223,0,3220,Pelham,
27312,815,23,22205,Pittsboro,
27313,414,19,7288,Pleasant Garden,
27314,53,1,1138,Prospect Hill,
27315,101,0,2140,Providence,
27316,614,13,7156,Ramseur,
27317,1487,19,17851,Randleman,
27320,2636,19,38894,Reidsville,
27325,665,5,7676,Robbins,
27326,244,2,3692,Ruffin,
27330,3332,40,39529,Sanford,
27332,2378,23,33549,Sanford,
27341,407,1,5820,Seagrove,
27343,99,0,1840,Semora,
27344,1696,27,19290,Siler City,
27349,399,5,5850,Snow Camp,
27350,485,5,7508,Sophia,
27355,188,1,3196,Staley,
27356,296,5,3513,Star,
27357,730,13,8325,Stokesdale,
27358,868,4,15960,Summerfield,
27360,4076,47,48331,Thomasville,
27370,1241,26,14622,Trinity,
27371,745,8,7778,Troy,
27376,670,13,9884,West End,
27377,720,3,9597,Whitsett,
27379,505,11,6057,Yanceyville,
27401,1432,13,20221,Greensboro,
27403,1113,15,21278,Greensboro,
27405,3702,35,52510,Greensboro,
27406,4196,79,60755,Greensboro,
27407,3433,42,49837,Greensboro,
27408,1022,4,17406,Greensboro,
27409,1153,10,17953,Greensboro,
27410,3273,27,56968,Greensboro,
27455,1942,41,29197,Greensboro,
27501,1446,13,21338,Angier,
27502,1920,5,43747,Apex,
27503,151,0,7222,Bahama,
27504,1463,16,16320,Benson,
27505,486,6,7308,Broadway,
27507,127,2,2053,Bullock,
27508,168,0,2340,Bunn,
27509,1498,37,6935,Butner,
27510,719,6,14543,Carrboro,
27511,1670,15,34041,Cary,
27513,1884,10,49003,Cary,
27514,1402,21,32847,Chapel Hill,
27516,1833,14,44117,Chapel Hill,
27517,1049,11,28831,Chapel Hill,
27518,911,4,22765,Cary,
27519,2113,6,59960,Cary,
27520,3660,47,43958,Clayton,
27521,573,8,7149,Coats,
27522,913,3,13652,Creedmoor,
27523,551,0,12782,Apex,
27524,1173,13,13532,Four Oaks,
27525,1163,2,15534,Franklinton,
27526,3013,35,54027,Fuquay Varina,
27527,2046,8,30234,Clayton,
27529,3982,51,53854,Garner,
27530,2784,60,40212,Goldsboro,
27531,10,0,666,Goldsboro,
27534,2403,58,31819,Goldsboro,
27536,1529,43,16459,Henderson,
27537,2055,32,25321,Henderson,
