ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1876,15,14872,Advance,
27007,296,2,2136,Ararat,
27009,410,5,2937,Belews Creek,
27011,804,7,5411,Boonville,
27012,3845,59,28954,Clemmons,
27013,998,12,6495,Cleveland,
27014,159,5,957,Cooleemee,
27016,267,4,1682,Danbury,
27017,1579,21,9499,Dobson,
27018,1022,10,8221,East Bend,
27019,495,2,4234,Germanton,
27020,1007,11,6104,Hamptonville,
27021,2444,53,17979,King,
27022,148,3,1512,Lawsonville,
27023,1428,6,12775,Lewisville,
27024,415,4,2683,Lowgap,
27025,1385,32,11117,Madison,
27027,462,19,4017,Mayodan,
27028,4060,46,28039,Mocksville,
27030,6032,132,37641,Mount Airy,
27040,1436,13,13150,Pfafftown,
27041,1120,9,8020,Pilot Mountain,
27042,90,2,720,Pine Hall,
27043,802,9,6442,Pinnacle,
27045,1380,12,9583,Rural Hall,
27046,220,2,1953,Sandy Ridge,
27047,166,2,1279,Siloam,
27048,1011,12,8902,Stoneville,
27050,500,6,4084,Tobaccoville,
27051,1059,9,8287,Walkertown,
27052,1348,28,10061,Walnut Cove,
27053,319,4,3156,Westfield,
27054,456,5,2608,Woodleaf,
27055,2302,32,14521,Yadkinville,
27101,2526,48,24321,Winston Salem,
27103,4225,48,36071,Winston Salem,
27104,3315,42,29383,Winston Salem,
27105,5657,54,40186,Winston Salem,
27106,5733,65,51378,Winston Salem,
27107,7039,63,52432,Winston Salem,
27127,5381,29,38510,Winston Salem,
27157,51,0,5,Winston Salem,
27203,3532,60,21876,Asheboro,
27205,5055,56,34549,Asheboro,
27207,453,2,3806,Bear Creek,
27208,234,3,1691,Bennett,
27209,869,43,4151,Biscoe,
27212,418,1,1600,Blanch,
27214,1492,16,11747,Browns Summit,
27215,6305,81,44892,Burlington,
27217,6809,109,39111,Burlington,
27229,691,18,4014,Candor,
27231,156,1,2048,Cedar Grove,
27233,452,4,3647,Climax,
27235,580,13,4575,Colfax,
27239,1326,20,9629,Denton,
27242,287,5,2668,Eagle Springs,
27243,418,4,4665,Efland,
27244,2857,29,16259,Elon,
27248,620,6,4835,Franklinville,
27249,1718,19,13355,Gibsonville,
27252,183,2,2264,Goldston,
27253,4937,61,31464,Graham,
27258,970,8,7740,Haw River,
27260,3134,50,25696,High Point,
27262,2895,67,24764,High Point,
27263,2959,47,22320,High Point,
27265,6057,68,50038,High Point,
27268,338,0,1695,High Point,
27278,2282,23,27181,Hillsborough,
27281,371,4,3710,Jackson Springs,
27282,1884,27,16597,Jamestown,
27283,401,5,2982,Julian,
27284,7352,100,56201,Kernersville,
27288,2883,64,23585,Eden,
27291,174,1,1538,Leasburg,
27292,5930,58,41465,Lexington,
27295,6034,77,39191,Lexington,
27298,1326,13,10440,Liberty,
27299,944,10,5254,Linwood,
27301,1481,22,10019,Mc Leansville,
27302,3826,26,32302,Mebane,
27305,204,1,1585,Milton,
27306,980,21,5945,Mount Gilead,
27310,873,4,8562,Oak Ridge,
27311,432,4,3220,Pelham,
27312,1402,26,22205,Pittsboro,
27313,807,26,7288,Pleasant Garden,
27314,110,1,1138,Prospect Hill,
27315,198,1,2140,Providence,
27316,979,17,7156,Ramseur,
27317,2626,34,17851,Randleman,
27320,4837,59,38894,Reidsville,
27325,1076,13,7676,Robbins,
27326,486,2,3692,Ruffin,
27330,5903,65,39529,Sanford,
27332,4452,36,33549,Sanford,
27341,713,4,5820,Seagrove,
27343,168,0,1840,Semora,
27344,2613,37,19290,Siler City,
27349,816,6,5850,Snow Camp,
27350,924,11,7508,Sophia,
27355,336,2,3196,Staley,
27356,462,8,3513,Star,
27357,1212,21,8325,Stokesdale,
27358,1515,8,15960,Summerfield,
27360,7105,92,48331,Thomasville,
27370,2228,40,14622,Trinity,
27371,1151,17,7778,Troy,
27376,1209,23,9884,West End,
27377,1395,12,9597,Whitsett,
27379,778,25,6057,Yanceyville,
27401,2562,32,20221,Greensboro,
27403,2024,23,21278,Greensboro,
27405,6680,66,52510,Greensboro,
27406,7675,126,60755,Greensboro,
27407,5946,76,49837,Greensboro,
27408,1655,9,17406,Greensboro,
27409,2081,20,17953,Greensboro,
27410,5408,56,56968,Greensboro,
27455,3242,71,29197,Greensboro,
27501,2951,29,21338,Angier,
27502,3561,11,43747,Apex,
27503,300,1,7222,Bahama,
27504,2888,34,16320,Benson,
27505,906,16,7308,Broadway,
27507,195,3,2053,Bullock,
27508,361,1,2340,Bunn,
27509,2072,39,6935,Butner,
27510,1049,8,14543,Carrboro,
27511,2778,29,34041,Cary,
27513,3309,25,49003,Cary,
27514,2355,24,32847,Chapel Hill,
27516,2936,17,44117,Chapel Hill,
27517,1608,17,28831,Chapel Hill,
27518,1632,19,22765,Cary,
27519,3670,11,59960,Cary,
27520,6757,78,43958,Clayton,
27521,1011,12,7149,Coats,
27522,1560,10,13652,Creedmoor,
27523,1125,2,12782,Apex,
27524,2154,31,13532,Four Oaks,
27525,2328,5,15534,Franklinton,
27526,6235,66,54027,Fuquay Varina,
27527,4173,17,30234,Clayton,
27529,7328,79,53854,Garner,
27530,4577,90,40212,Goldsboro,
27531,21,0,666,Goldsboro,
27534,3818,89,31819,Goldsboro,
27536,2472,49,16459,Henderson,
27537,3349,41,25321,Henderson,
27539,2322,9,26567,Apex,
27540,4108,13,39075,Holly Springs,
27541,483,3,4044,Hurdle Mills,
27542,1328,19,10043,Kenly,
27544,528,4,4291,Kittrell,
27545,4579,43,30327,Knightdale,
27546,3244,86,22436,Lillington,
27549,3178,39,25224,Louisburg,
27551,165,3,2205,Macon,
27553,540,1,2030,Manson,
27556,35,0,298,Middleburg,
27557,1209,11,9214,Middlesex,
27559,193,1,2874,Moncure,
27560,2581,15,33691,Morrisville,
27562,346,1,2791,New Hill,
27563,512,9,5312,Norlina,
27565,3319,49,26057,Oxford,
27569,1375,12,8984,Princeton,
27571,1128,1,7385,Rolesville,
27572,617,3,7316,Rougemont,
27573,1679,58,11561,Roxboro,
27574,1650,16,15232,Roxboro,
27576,2897,24,20197,Selma,
27577,4266,58,25214,Smithfield,
27581,434,2,3956,Stem,
27583,873,9,7012,Timberlake,
27587,9787,61,74087,Wake Forest,
27589,929,11,8312,Warrenton,
27591,3652,31,23448,Wendell,
27592,2221,11,17368,Willow Spring,
27596,2601,7,18655,Youngsville,
27597,4315,27,25494,Zebulon,
27601,1280,8,12139,Raleigh,
27603,6951,45,55479,Raleigh,
27604,6051,53,47645,Raleigh,
27605,789,19,5253,Raleigh,
27606,4707,13,47938,Raleigh,
27607,2758,13,30296,Raleigh,
27608,1270,3,11603,Raleigh,
27609,4242,29,38631,Raleigh,
27610,12151,97,74203,Raleigh,
27612,4071,40,39208,Raleigh,
27613,4276,15,46521,Raleigh,
27614,3750,23,37689,Raleigh,
27615,4637,50,46038,Raleigh,
27616,7900,37,55260,Raleigh,
27617,2068,3,19511,Raleigh,
27701,2844,18,26489,Durham,
27703,7243,34,61351,Durham,
27704,5357,39,39369,Durham,
27705,4411,86,48078,Durham,
27707,4797,17,47036,Durham,
27708,640,0,4635,Durham,
27709,221,0,4,Durham,
27710,10,0,0,Durham,
27712,1921,32,22055,Durham,
27713,4412,31,53996,Durham,
27801,2937,29,21556,Rocky Mount,
27803,2843,34,22337,Rocky Mount,
27804,4242,95,29160,Rocky Mount,
27805,346,4,3769,Aulander,
27806,224,4,2441,Aurora,
27807,1205,14,6940,Bailey,
27808,263,6,2481,Bath,
27809,651,10,5254,Battleboro,
27812,357,2,2951,Bethel,
27813,108,0,687,Black Creek,
27814,176,2,1801,Blounts Creek,
27816,326,4,2634,Castalia,
27817,1022,9,7777,Chocowinity,
27818,144,1,1269,Como,
27820,285,6,3292,Conway,
27822,1349,20,9119,Elm City,
27823,1065,11,7812,Enfield,
27827,36,0,99,Falkland,
27828,1339,11,9031,Farmville,
27829,261,1,1872,Fountain,
27830,505,8,4858,Fremont,
27831,453,7,3588,Garysburg,
27832,424,8,2912,Gaston,
27834,9179,57,57505,Greenville,
27837,967,4,6506,Grimesland,
27839,388,5,3702,Halifax,
27840,80,3,535,Hamilton,
27842,99,0,1436,Henrico,
27843,161,2,946,Hobgood,
27844,419,7,3039,Hollister,
27845,265,11,2841,Jackson,
27846,463,6,3069,Jamesville,
27847,73,0,1071,Kelford,
27849,151,3,1483,Lewiston Woodville,
27850,624,7,7413,Littleton,
27851,767,10,5595,Lucama,
27852,395,4,3454,Macclesfield,
27853,53,1,436,Margarettsville,
27855,628,6,6105,Murfreesboro,
27856,3016,36,17301,Nashville,
27857,196,8,1601,Oak City,
27858,8789,23,58170,Greenville,
27860,280,4,2062,Pantego,
27862,70,0,945,Pendleton,
27863,1561,27,12670,Pikeville,
27864,748,8,4823,Pinetops,
27865,323,8,2003,Pinetown,
27866,108,2,672,Pleasant Hill,
27869,362,17,2167,Rich Square,
27870,4078,71,26633,Roanoke Rapids,
27871,575,11,4466,Robersonville,
27874,568,12,4766,Scotland Neck,
27876,153,4,1290,Seaboard,
27880,531,1,3280,Sims,
27882,1203,15,7927,Spring Hope,
27883,488,10,4361,Stantonsburg,
27884,218,1,1545,Stokes,
27885,318,5,859,Swanquarter,
27886,3037,76,21595,Tarboro,
27888,365,2,2803,Walstonburg,
27889,4436,82,27543,Washington,
27890,315,18,2398,Weldon,
27891,644,9,5011,Whitakers,
27892,2203,34,14363,Williamston,
27893,6276,135,40647,Wilson,
27896,3221,40,21212,Wilson,
27897,193,1,2467,Woodland,
27909,4700,98,40958,Elizabeth City,
27910,1528,52,11609,Ahoskie,
27915,69,0,758,Avon,
27916,84,0,554,Aydlett,
27917,135,6,1084,Barco,
27922,107,4,1107,Cofield,
27924,377,4,3509,Colerain,
27925,520,7,4164,Columbia,
27926,127,1,1965,Corapeake,
27927,62,0,613,Corolla,
27928,212,5,1888,Creswell,
27929,157,2,1949,Currituck,
27932,1935,36,12644,Edenton,
27935,144,3,1674,Eure,
27937,354,6,4253,Gates,
27938,169,7,1430,Gatesville,
27942,72,1,936,Harrellsville,
27944,1304,12,12230,Hertford,
27946,100,0,1089,Hobbsville,
27948,1235,2,12518,Kill Devil Hills,
27949,663,3,7235,Kitty Hawk,
27950,122,0,2183,Knotts Island,
27957,150,7,1419,Merry Hill,
27958,1197,10,12061,Moyock,
27959,303,1,2451,Nags Head,
27962,929,22,7439,Plymouth,
27966,95,0,1473,Powells Point,
27968,28,0,413,Rodanthe,
27970,392,8,3214,Roper,
27976,355,1,3561,South Mills,
27979,127,0,1813,Sunbury,
27982,8,0,0,Waves,
27983,1270,30,10633,Windsor,
27986,197,4,2650,Winton,
28001,4772,118,28360,Albemarle,
28006,210,2,1136,Alexis,
28012,3981,38,24276,Belmont,
28016,2302,35,14526,Bessemer City,
28018,880,27,5943,Bostic,
28020,403,2,2464,Casar,
28021,2299,47,13436,Cherryville,
28023,2669,33,14843,China Grove,
28025,8541,94,55325,Concord,
28027,10385,92,74072,Concord,
28031,3911,28,31049,Cornelius,
28032,537,3,3249,Cramerton,
28033,602,4,3362,Crouse,
28034,3533,43,17859,Dallas,
28036,2255,17,18554,Davidson,
28037,3713,9,23834,Denver,
28039,70,4,428,East Spencer,
28040,1210,18,8270,Ellenboro,
28043,3583,109,21472,Forest City,
28052,6284,112,36823,Gastonia,
28054,6733,109,40184,Gastonia,
28056,5678,69,35595,Gastonia,
28071,505,5,3198,Gold Hill,
28073,934,14,5606,Grover,
28075,2735,18,19174,Harrisburg,
28078,8523,69,66079,Huntersville,
28079,5706,42,39813,Indian Trail,
28080,1256,6,8157,Iron Station,
28081,4436,53,28249,Kannapolis,
28083,4207,57,25877,Kannapolis,
28086,5030,77,26988,Kings Mountain,
28088,624,1,3059,Landis,
28090,1204,21,8506,Lawndale,
28091,305,4,2353,Lilesville,
28092,6960,61,40052,Lincolnton,
28097,1222,5,6124,Locust,
28098,642,4,4010,Lowell,
28103,1773,32,11346,Marshville,
28104,4301,18,32469,Matthews,
28105,5331,78,45346,Matthews,
28107,1415,11,8210,Midland,
28110,8998,97,55536,Monroe,
28112,4654,64,28060,Monroe,
28114,1238,16,9034,Mooresboro,
28115,6007,53,41536,Mooresville,
28117,6526,25,47608,Mooresville,
28119,413,9,3034,Morven,
28120,3714,48,24318,Mount Holly,
28124,1085,11,7015,Mount Pleasant,
28125,391,4,2657,Mount Ulla,
28127,1476,14,7631,New London,
28128,1195,17,8098,Norwood,
28129,975,10,6031,Oakboro,
28133,393,7,2713,Peachland,
28134,1745,29,11817,Pineville,
28135,722,7,5968,Polkton,
28137,507,5,3843,Richfield,
28138,1791,34,11659,Rockwell,
28139,3167,107,20134,Rutherfordton,
28144,4511,81,25846,Salisbury,
28146,5081,75,30382,Salisbury,
28147,5055,104,26204,Salisbury,
28150,4894,104,29296,Shelby,
28152,4211,63,26078,Shelby,
28159,627,23,3126,Spencer,
28160,774,12,4015,Spindale,
28163,846,4,5814,Stanfield,
28164,2371,48,15447,Stanley,
28166,1561,25,9868,Troutman,
28167,344,5,2418,Union Mills,
28168,1816,20,10437,Vale,
28170,1818,46,12494,Wadesboro,
28173,8143,37,63837,Waxhaw,
28174,1591,11,9287,Wingate,
28202,2895,3,16755,Charlotte,
28203,2990,6,19070,Charlotte,
28204,1403,7,8738,Charlotte,
28205,6703,71,51821,Charlotte,
28206,2306,14,15244,Charlotte,
28207,1080,6,9761,Charlotte,
28208,6418,57,39944,Charlotte,
28209,3109,16,26012,Charlotte,
28210,5745,48,44704,Charlotte,
28211,3490,73,31253,Charlotte,
28212,6296,43,42744,Charlotte,
28213,7398,57,45338,Charlotte,
28214,7046,45,41208,Charlotte,
28215,9694,77,60256,Charlotte,
28216,8747,72,58744,Charlotte,
28217,4351,24,30875,Charlotte,
28226,4377,37,40227,Charlotte,
28227,8449,70,57319,Charlotte,
28262,6321,49,43683,Charlotte,
28269,10786,68,81464,Charlotte,
28270,3442,31,34753,Charlotte,
28273,6242,44,40544,Charlotte,
28277,7281,33,72020,Charlotte,
28278,4381,22,32539,Charlotte,
28301,2532,77,17717,Fayetteville,
28303,3717,41,34600,Fayetteville,
28304,4351,38,39651,Fayetteville,
28305,623,7,5010,Fayetteville,
28306,5554,54,42565,Fayetteville,
28307,1468,0,15486,Fort Bragg,
28310,1377,0,8861,Fort Bragg,
28311,4337,38,36046,Fayetteville,
28312,2508,45,18419,Fayetteville,
28314,7024,53,53642,Fayetteville,
28315,1937,24,13329,Aberdeen,
28318,687,6,4579,Autryville,
28320,1528,33,9381,Bladenboro,
