ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1176,6,14872,Advance,
27007,206,0,2136,Ararat,
27009,254,1,2937,Belews Creek,
27011,515,7,5411,Boonville,
27012,2593,48,28954,Clemmons,
27013,560,6,6495,Cleveland,
27014,67,1,957,Cooleemee,
27016,139,2,1682,Danbury,
27017,1013,9,9499,Dobson,
27018,660,5,8221,East Bend,
27019,300,1,4234,Germanton,
27020,633,5,6104,Hamptonville,
27021,1612,43,17979,King,
27022,82,2,1512,Lawsonville,
27023,908,3,12775,Lewisville,
27024,263,3,2683,Lowgap,
27025,941,7,11117,Madison,
27027,339,8,4017,Mayodan,
27028,2439,27,28039,Mocksville,
27030,3930,85,37641,Mount Airy,
27040,942,7,13150,Pfafftown,
27041,659,6,8020,Pilot Mountain,
27042,64,2,720,Pine Hall,
27043,480,5,6442,Pinnacle,
27045,925,7,9583,Rural Hall,
27046,144,1,1953,Sandy Ridge,
27047,103,0,1279,Siloam,
27048,637,5,8902,Stoneville,
27050,278,3,4084,Tobaccoville,
27051,636,5,8287,Walkertown,
27052,850,21,10061,Walnut Cove,
27053,177,1,3156,Westfield,
27054,266,4,2608,Woodleaf,
27055,1585,24,14521,Yadkinville,
27101,1662,32,24321,Winston Salem,
27103,2778,38,36071,Winston Salem,
27104,2353,31,29383,Winston Salem,
27105,3644,33,40186,Winston Salem,
27106,3973,49,51378,Winston Salem,
27107,4437,40,52432,Winston Salem,
27127,3567,24,38510,Winston Salem,
27157,42,0,5,Winston Salem,
27203,2644,48,21876,Asheboro,
27205,3490,44,34549,Asheboro,
27207,263,2,3806,Bear Creek,
27208,140,2,1691,Bennett,
27209,692,40,4151,Biscoe,
27212,372,1,1600,Blanch,
27214,919,6,11747,Browns Summit,
27215,4070,65,44892,Burlington,
27217,4765,90,39111,Burlington,
27229,526,17,4014,Candor,
27231,112,0,2048,Cedar Grove,
27233,263,2,3647,Climax,
27235,387,7,4575,Colfax,
27239,775,12,9629,Denton,
27242,173,4,2668,Eagle Springs,
27243,261,3,4665,Efland,
27244,1751,18,16259,Elon,
27248,365,5,4835,Franklinville,
27249,1011,7,13355,Gibsonville,
27252,106,2,2264,Goldston,
27253,3217,42,31464,Graham,
27258,620,8,7740,Haw River,
27260,1961,37,25696,High Point,
27262,1869,52,24764,High Point,
27263,1951,33,22320,High Point,
27265,3912,49,50038,High Point,
27268,278,0,1695,High Point,
27278,1575,18,27181,Hillsborough,
27281,247,0,3710,Jackson Springs,
27282,1284,22,16597,Jamestown,
27283,218,2,2982,Julian,
27284,4648,63,56201,Kernersville,
27288,1719,26,23585,Eden,
27291,122,0,1538,Leasburg,
27292,3434,33,41465,Lexington,
27295,3577,47,39191,Lexington,
27298,745,9,10440,Liberty,
27299,528,4,5254,Linwood,
27301,938,16,10019,Mc Leansville,
27302,2290,12,32302,Mebane,
27305,150,1,1585,Milton,
27306,628,16,5945,Mount Gilead,
27310,585,3,8562,Oak Ridge,
27311,249,1,3220,Pelham,
27312,886,25,22205,Pittsboro,
27313,468,19,7288,Pleasant Garden,
27314,59,1,1138,Prospect Hill,
27315,117,0,2140,Providence,
27316,672,14,7156,Ramseur,
27317,1676,21,17851,Randleman,
27320,2853,20,38894,Reidsville,
27325,712,5,7676,Robbins,
27326,267,2,3692,Ruffin,
27330,3636,48,39529,Sanford,
27332,2612,25,33549,Sanford,
27341,470,2,5820,Seagrove,
27343,119,0,1840,Semora,
27344,1777,30,19290,Siler City,
27349,439,5,5850,Snow Camp,
27350,564,6,7508,Sophia,
27355,209,2,3196,Staley,
27356,330,7,3513,Star,
27357,807,16,8325,Stokesdale,
27358,948,6,15960,Summerfield,
27360,4445,57,48331,Thomasville,
27370,1397,28,14622,Trinity,
27371,838,10,7778,Troy,
27376,761,14,9884,West End,
27377,793,5,9597,Whitsett,
27379,545,18,6057,Yanceyville,
27401,1640,18,20221,Greensboro,
27403,1238,17,21278,Greensboro,
27405,4073,41,52510,Greensboro,
27406,4642,91,60755,Greensboro,
27407,3873,51,49837,Greensboro,
