ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,104,3,14872,Advance,
27007,30,0,2136,Ararat,
27009,9,0,2937,Belews Creek,
27011,66,0,5411,Boonville,
27012,384,7,28954,Clemmons,
27013,88,2,6495,Cleveland,
27014,7,0,957,Cooleemee,
27016,19,0,1682,Danbury,
27017,196,1,9499,Dobson,
27018,112,2,8221,East Bend,
27019,34,0,4234,Germanton,
27020,129,2,6104,Hamptonville,
27021,145,1,17979,King,
27022,12,0,1512,Lawsonville,
27023,149,1,12775,Lewisville,
27024,22,1,2683,Lowgap,
27025,214,0,11117,Madison,
27027,37,0,4017,Mayodan,
27028,394,3,28039,Mocksville,
27030,611,11,37641,Mount Airy,
27040,119,1,13150,Pfafftown,
27041,81,0,8020,Pilot Mountain,
27042,10,1,720,Pine Hall,
27043,80,1,6442,Pinnacle,
27045,161,2,9583,Rural Hall,
27046,12,0,1953,Sandy Ridge,
27047,7,0,1279,Siloam,
27048,79,0,8902,Stoneville,
27050,35,0,4084,Tobaccoville,
27051,93,1,8287,Walkertown,
27052,79,0,10061,Walnut Cove,
27053,19,0,3156,Westfield,
27054,42,0,2608,Woodleaf,
27055,294,2,14521,Yadkinville,
27101,292,7,24321,Winston Salem,
27103,569,13,36071,Winston Salem,
27104,414,11,29383,Winston Salem,
27105,1015,9,40186,Winston Salem,
27106,803,7,51378,Winston Salem,
27107,1164,14,52432,Winston Salem,
27127,773,5,38510,Winston Salem,
27157,10,0,5,Winston Salem,
27203,704,17,21876,Asheboro,
27205,623,8,34549,Asheboro,
27207,81,1,3806,Bear Creek,
27208,39,0,1691,Bennett,
27209,297,12,4151,Biscoe,
27212,55,0,1600,Blanch,
27214,116,1,11747,Browns Summit,
27215,745,6,44892,Burlington,
27217,1319,36,39111,Burlington,
27229,202,2,4014,Candor,
27231,16,0,2048,Cedar Grove,
27233,20,0,3647,Climax,
27235,51,0,4575,Colfax,
27239,79,3,9629,Denton,
27242,36,0,2668,Eagle Springs,
27243,59,1,4665,Efland,
27244,124,0,16259,Elon,
27248,55,2,4835,Franklinville,
27249,136,1,13355,Gibsonville,
27252,13,1,2264,Goldston,
27253,792,4,31464,Graham,
27258,138,1,7740,Haw River,
27260,516,13,25696,High Point,
27262,374,5,24764,High Point,
27263,315,3,22320,High Point,
27265,603,21,50038,High Point,
27268,15,0,1695,High Point,
27278,290,1,27181,Hillsborough,
27281,46,0,3710,Jackson Springs,
27282,180,3,16597,Jamestown,
27283,34,1,2982,Julian,
27284,682,7,56201,Kernersville,
27288,273,2,23585,Eden,
27291,4,0,1538,Leasburg,
27292,617,6,41465,Lexington,
27295,501,15,39191,Lexington,
27298,135,0,10440,Liberty,
27299,79,0,5254,Linwood,
27301,97,2,10019,Mc Leansville,
27302,410,0,32302,Mebane,
27305,32,1,1585,Milton,
27306,143,3,5945,Mount Gilead,
27310,68,1,8562,Oak Ridge,
27311,19,0,3220,Pelham,
27312,214,20,22205,Pittsboro,
27313,123,16,7288,Pleasant Garden,
27314,7,0,1138,Prospect Hill,
27315,13,0,2140,Providence,
27316,188,11,7156,Ramseur,
27317,247,4,17851,Randleman,
27320,342,8,38894,Reidsville,
27325,239,2,7676,Robbins,
27326,32,2,3692,Ruffin,
27330,956,9,39529,Sanford,
27332,641,5,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,72,0,5820,Seagrove,
27343,8,0,1840,Semora,
27344,883,22,19290,Siler City,
27349,55,1,5850,Snow Camp,
27350,72,0,7508,Sophia,
27355,51,0,3196,Staley,
27356,78,1,3513,Star,
27357,81,1,8325,Stokesdale,
27358,168,1,15960,Summerfield,
27360,821,8,48331,Thomasville,
27370,150,1,14622,Trinity,
27371,205,2,7778,Troy,
27376,132,5,9884,West End,
27377,122,0,9597,Whitsett,
27379,62,1,6057,Yanceyville,
27401,317,10,20221,Greensboro,
27403,217,8,21278,Greensboro,
27405,949,17,52510,Greensboro,
27406,884,40,60755,Greensboro,
27407,832,13,49837,Greensboro,
27408,199,0,17406,Greensboro,
27409,230,2,17953,Greensboro,
27410,480,7,56968,Greensboro,
27411,1,0,847,Greensboro,
27412,2,0,1886,Greensboro,
27455,303,9,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,329,2,21338,Angier,
27502,387,3,43747,Apex,
27503,28,0,7222,Bahama,
27504,285,4,16320,Benson,
27505,138,5,7308,Broadway,
27507,26,1,2053,Bullock,
27508,49,0,2340,Bunn,
27509,660,27,6935,Butner,
27510,235,4,14543,Carrboro,
27511,407,3,34041,Cary,
27513,386,2,49003,Cary,
27514,671,18,32847,Chapel Hill,
27516,677,12,44117,Chapel Hill,
27517,315,3,28831,Chapel Hill,
27518,180,1,22765,Cary,
27519,447,4,59960,Cary,
27520,910,26,43958,Clayton,
27521,116,1,7149,Coats,
27522,242,1,13652,Creedmoor,
27523,133,0,12782,Apex,
27524,303,4,13532,Four Oaks,
27525,249,1,15534,Franklinton,
27526,545,13,54027,Fuquay Varina,
27527,384,0,30234,Clayton,
27529,933,20,53854,Garner,
27530,641,21,40212,Goldsboro,
27531,2,0,666,Goldsboro,
27534,550,10,31819,Goldsboro,
27536,447,31,16459,Henderson,
27537,444,11,25321,Henderson,
27539,262,2,26567,Apex,
27540,356,1,39075,Holly Springs,
27541,32,0,4044,Hurdle Mills,
27542,143,3,10043,Kenly,
27544,48,0,4291,Kittrell,
27545,639,22,30327,Knightdale,
27546,337,25,22436,Lillington,
27549,530,26,25224,Louisburg,
27551,20,1,2205,Macon,
27553,24,0,2030,Manson,
27556,6,0,298,Middleburg,
27557,158,0,9214,Middlesex,
27559,29,0,2874,Moncure,
27560,334,1,33691,Morrisville,
27562,28,0,2791,New Hill,
27563,98,1,5312,Norlina,
27565,564,24,26057,Oxford,
27569,168,0,8984,Princeton,
27571,69,0,7385,Rolesville,
27572,58,0,7316,Rougemont,
27573,112,6,11561,Roxboro,
27574,129,0,15232,Roxboro,
27576,582,8,20197,Selma,
27577,663,5,25214,Smithfield,
27581,48,0,3956,Stem,
27583,81,0,7012,Timberlake,
27587,855,30,74087,Wake Forest,
27589,124,4,8312,Warrenton,
27591,409,4,23448,Wendell,
27592,244,1,17368,Willow Spring,
27596,208,1,18655,Youngsville,
27597,408,3,25494,Zebulon,
27599,7,0,0,Chapel Hill,
27601,154,2,12139,Raleigh,
27603,950,5,55479,Raleigh,
27604,1119,19,47645,Raleigh,
27605,91,2,5253,Raleigh,
27606,728,2,47938,Raleigh,
27607,517,1,30296,Raleigh,
27608,148,1,11603,Raleigh,
27609,649,8,38631,Raleigh,
27610,2295,40,74203,Raleigh,
27612,491,6,39208,Raleigh,
27613,470,5,46521,Raleigh,
27614,355,5,37689,Raleigh,
27615,571,14,46038,Raleigh,
27616,1067,5,55260,Raleigh,
27617,212,0,19511,Raleigh,
27701,624,5,26489,Durham,
27703,1538,9,61351,Durham,
27704,1453,16,39369,Durham,
27705,1155,38,48078,Durham,
27706,,,10,Durham,Population <500 and Cases <5
27707,1044,5,47036,Durham,
27708,5,0,4635,Durham,
27709,19,0,4,Durham,
27710,,,0,Durham,Population <500 and Cases <5
27711,,,62,Durham,Population <500 and Cases <5
27712,379,21,22055,Durham,
27713,744,4,53996,Durham,
27801,424,10,21556,Rocky Mount,
27803,336,7,22337,Rocky Mount,
27804,590,12,29160,Rocky Mount,
27805,71,0,3769,Aulander,
27806,16,0,2441,Aurora,
27807,212,3,6940,Bailey,
27808,33,1,2481,Bath,
27809,116,2,5254,Battleboro,
27810,41,0,4224,Belhaven,
27812,39,0,2951,Bethel,
27813,4,0,687,Black Creek,
27814,17,0,1801,Blounts Creek,
27816,41,0,2634,Castalia,
27817,111,0,7777,Chocowinity,
27818,27,0,1269,Como,
27820,39,2,3292,Conway,
27821,,,343,Edward,Population <500 and Cases <5
27822,153,3,9119,Elm City,
27823,153,1,7812,Enfield,
27824,23,0,1540,Engelhard,
27826,29,1,1245,Fairfield,
27827,,,99,Falkland,Population <500 and Cases <5
27828,107,0,9031,Farmville,
27829,20,1,1872,Fountain,
27830,71,1,4858,Fremont,
27831,57,1,3588,Garysburg,
27832,58,0,2912,Gaston,
27834,1233,9,57505,Greenville,
27837,83,1,6506,Grimesland,
27839,38,0,3702,Halifax,
27840,21,2,535,Hamilton,
27841,,,84,Hassell,Population <500 and Cases <5
27842,12,0,1436,Henrico,
27843,16,0,946,Hobgood,
27844,71,0,3039,Hollister,
27845,17,0,2841,Jackson,
27846,42,0,3069,Jamesville,
27847,21,0,1071,Kelford,
27849,30,0,1483,Lewiston Woodville,
27850,55,0,7413,Littleton,
27851,112,0,5595,Lucama,
27852,44,0,3454,Macclesfield,
27853,9,0,436,Margarettsville,
27855,124,1,6105,Murfreesboro,
27856,297,3,17301,Nashville,
27857,40,1,1601,Oak City,
27858,1573,7,58170,Greenville,
27860,41,1,2062,Pantego,
27862,9,0,945,Pendleton,
27863,162,1,12670,Pikeville,
27864,95,1,4823,Pinetops,
27865,19,0,2003,Pinetown,
27866,13,1,672,Pleasant Hill,
27869,75,11,2167,Rich Square,
27870,423,14,26633,Roanoke Rapids,
27871,66,2,4466,Robersonville,
27872,6,0,429,Roxobel,
27874,61,0,4766,Scotland Neck,
27875,5,0,511,Scranton,
27876,24,1,1290,Seaboard,
27880,75,0,3280,Sims,
27881,,,323,Speed,Population <500 and Cases <5
27882,167,3,7927,Spring Hope,
27883,69,1,4361,Stantonsburg,
27884,15,0,1545,Stokes,
27885,55,2,859,Swanquarter,
27886,451,11,21595,Tarboro,
27888,62,0,2803,Walstonburg,
27889,459,8,27543,Washington,
27890,45,2,2398,Weldon,
27891,78,3,5011,Whitakers,
27892,237,3,14363,Williamston,
27893,1048,23,40647,Wilson,
27896,356,12,21212,Wilson,
27897,47,1,2467,Woodland,
27909,574,26,40958,Elizabeth City,
27910,396,22,11609,Ahoskie,
27915,11,0,758,Avon,
27916,2,0,554,Aydlett,
27917,2,0,1084,Barco,
27919,14,0,1211,Belvidere,
27920,28,0,1415,Buxton,
27921,46,3,5366,Camden,
27922,21,0,1107,Cofield,
27923,2,0,990,Coinjock,
27924,72,1,3509,Colerain,
27925,107,2,4164,Columbia,
27926,11,0,1965,Corapeake,
27927,5,0,613,Corolla,
27928,46,0,1888,Creswell,
27929,3,0,1949,Currituck,
27932,207,3,12644,Edenton,
27935,15,2,1674,Eure,
27936,8,1,961,Frisco,
27937,45,1,4253,Gates,
27938,10,0,1430,Gatesville,
27939,11,0,3370,Grandy,
27941,4,0,670,Harbinger,
27942,18,0,936,Harrellsville,
27943,8,0,491,Hatteras,
27944,126,1,12230,Hertford,
27946,15,0,1089,Hobbsville,
27947,4,0,845,Jarvisburg,
27948,97,0,12518,Kill Devil Hills,
27949,34,0,7235,Kitty Hawk,
27950,6,0,2183,Knotts Island,
27953,6,0,992,Manns Harbor,
27954,35,0,6405,Manteo,
27956,,,328,Maple,Population <500 and Cases <5
27957,32,1,1419,Merry Hill,
27958,76,0,12061,Moyock,
27959,15,1,2451,Nags Head,
27960,4,0,899,Ocracoke,
27962,77,3,7439,Plymouth,
27964,2,0,653,Point Harbor,
27965,0,0,611,Poplar Branch,
27966,5,0,1473,Powells Point,
27968,5,0,413,Rodanthe,
27970,67,4,3214,Roper,
27972,,,196,Salvo,Population <500 and Cases <5
27973,11,0,1493,Shawboro,
27974,8,0,1375,Shiloh,
27976,42,0,3561,South Mills,
27978,,,221,Stumpy Point,Population <500 and Cases <5
27979,11,0,1813,Sunbury,
27980,59,0,2075,Tyner,
27981,10,0,1863,Wanchese,
27982,,,0,Waves,Population <500 and Cases <5
27983,242,3,10633,Windsor,
27986,50,2,2650,Winton,
28001,787,41,28360,Albemarle,
28006,16,0,1136,Alexis,
28012,452,4,24276,Belmont,
28016,216,2,14526,Bessemer City,
28018,54,0,5943,Bostic,
28020,20,0,2464,Casar,
28021,241,10,13436,Cherryville,
28023,231,1,14843,China Grove,
28025,948,15,55325,Concord,
28027,1217,19,74072,Concord,
28031,479,16,31049,Cornelius,
28032,64,0,3249,Cramerton,
28033,55,1,3362,Crouse,
28034,354,8,17859,Dallas,
28036,274,5,18554,Davidson,
28037,291,1,23834,Denver,
28039,10,1,428,East Spencer,
28040,89,1,8270,Ellenboro,
28043,352,6,21472,Forest City,
28052,920,15,36823,Gastonia,
28054,893,16,40184,Gastonia,
28056,604,6,35595,Gastonia,
28071,57,1,3198,Gold Hill,
28073,91,1,5606,Grover,
28075,258,6,19174,Harrisburg,
28077,5,0,557,High Shoals,
28078,853,11,66079,Huntersville,
28079,533,10,39813,Indian Trail,
28080,83,2,8157,Iron Station,
28081,493,4,28249,Kannapolis,
28083,465,6,25877,Kannapolis,
28086,517,19,26988,Kings Mountain,
28088,46,0,3059,Landis,
28090,89,3,8506,Lawndale,
28091,29,0,2353,Lilesville,
28092,627,6,40052,Lincolnton,
28097,96,0,6124,Locust,
28098,51,1,4010,Lowell,
28101,6,0,465,Mc Adenville,
28103,216,1,11346,Marshville,
28104,439,6,32469,Matthews,
28105,801,37,45346,Matthews,
28107,127,2,8210,Midland,
28110,1211,23,55536,Monroe,
28112,785,9,28060,Monroe,
28114,118,1,9034,Mooresboro,
28115,429,3,41536,Mooresville,
28117,544,2,47608,Mooresville,
28119,69,1,3034,Morven,
28120,372,4,24318,Mount Holly,
