ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1065,3,14872,Advance,
27007,189,0,2136,Ararat,
27009,238,1,2937,Belews Creek,
27011,483,6,5411,Boonville,
27012,2439,43,28954,Clemmons,
27013,498,6,6495,Cleveland,
27014,63,1,957,Cooleemee,
27016,123,2,1682,Danbury,
27017,930,7,9499,Dobson,
27018,614,4,8221,East Bend,
27019,279,1,4234,Germanton,
27020,599,5,6104,Hamptonville,
27021,1484,36,17979,King,
27022,78,1,1512,Lawsonville,
27023,849,3,12775,Lewisville,
27024,253,3,2683,Lowgap,
27025,904,5,11117,Madison,
27027,327,6,4017,Mayodan,
27028,2224,18,28039,Mocksville,
27030,3664,78,37641,Mount Airy,
27040,873,6,13150,Pfafftown,
27041,616,6,8020,Pilot Mountain,
27042,62,2,720,Pine Hall,
27043,455,5,6442,Pinnacle,
27045,851,6,9583,Rural Hall,
27046,132,1,1953,Sandy Ridge,
27047,98,0,1279,Siloam,
27048,595,3,8902,Stoneville,
27050,263,3,4084,Tobaccoville,
27051,599,5,8287,Walkertown,
27052,794,16,10061,Walnut Cove,
27053,158,1,3156,Westfield,
27054,250,2,2608,Woodleaf,
27055,1467,21,14521,Yadkinville,
27101,1526,33,24321,Winston Salem,
27103,2616,32,36071,Winston Salem,
27104,2162,26,29383,Winston Salem,
27105,3387,30,40186,Winston Salem,
27106,3679,36,51378,Winston Salem,
27107,4172,36,52432,Winston Salem,
27127,3309,24,38510,Winston Salem,
27157,37,0,5,Winston Salem,
27203,2350,46,21876,Asheboro,
27205,3170,41,34549,Asheboro,
27207,240,2,3806,Bear Creek,
27208,126,0,1691,Bennett,
27209,660,38,4151,Biscoe,
27212,334,1,1600,Blanch,
27214,834,5,11747,Browns Summit,
27215,3715,54,44892,Burlington,
27217,4437,78,39111,Burlington,
27229,487,13,4014,Candor,
27231,101,0,2048,Cedar Grove,
27233,234,2,3647,Climax,
27235,353,5,4575,Colfax,
27239,706,11,9629,Denton,
27242,147,2,2668,Eagle Springs,
27243,242,3,4665,Efland,
27244,1556,15,16259,Elon,
27248,313,5,4835,Franklinville,
27249,928,7,13355,Gibsonville,
27252,83,2,2264,Goldston,
27253,2906,37,31464,Graham,
27258,579,8,7740,Haw River,
27260,1806,35,25696,High Point,
27262,1725,38,24764,High Point,
27263,1772,31,22320,High Point,
27265,3568,45,50038,High Point,
27268,248,0,1695,High Point,
