ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,154,3,14872,Advance,
27007,34,0,2136,Ararat,
27009,18,0,2937,Belews Creek,
27011,93,1,5411,Boonville,
27012,475,12,28954,Clemmons,
27013,118,4,6495,Cleveland,
27014,10,0,957,Cooleemee,
27016,23,0,1682,Danbury,
27017,244,1,9499,Dobson,
27018,139,2,8221,East Bend,
27019,45,1,4234,Germanton,
27020,154,2,6104,Hamptonville,
27021,209,1,17979,King,
27022,16,0,1512,Lawsonville,
27023,181,1,12775,Lewisville,
27024,28,1,2683,Lowgap,
27025,315,2,11117,Madison,
27027,71,0,4017,Mayodan,
27028,496,3,28039,Mocksville,
27030,759,13,37641,Mount Airy,
27040,146,1,13150,Pfafftown,
27041,94,0,8020,Pilot Mountain,
27042,18,1,720,Pine Hall,
27043,96,1,6442,Pinnacle,
27045,193,3,9583,Rural Hall,
27046,25,1,1953,Sandy Ridge,
27047,13,0,1279,Siloam,
27048,158,1,8902,Stoneville,
27050,41,0,4084,Tobaccoville,
27051,121,1,8287,Walkertown,
27052,132,0,10061,Walnut Cove,
27053,22,0,3156,Westfield,
27054,54,0,2608,Woodleaf,
27055,367,2,14521,Yadkinville,
27101,355,12,24321,Winston Salem,
27103,686,17,36071,Winston Salem,
27104,511,11,29383,Winston Salem,
27105,1116,9,40186,Winston Salem,
27106,936,10,51378,Winston Salem,
27107,1304,15,52432,Winston Salem,
27127,880,6,38510,Winston Salem,
27157,10,0,5,Winston Salem,
27203,833,19,21876,Asheboro,
27205,775,12,34549,Asheboro,
27207,101,1,3806,Bear Creek,
27208,46,0,1691,Bennett,
27209,327,21,4151,Biscoe,
27212,176,0,1600,Blanch,
27214,182,1,11747,Browns Summit,
27215,949,8,44892,Burlington,
27217,1663,40,39111,Burlington,
27229,223,7,4014,Candor,
27231,24,0,2048,Cedar Grove,
27233,28,0,3647,Climax,
27235,73,0,4575,Colfax,
27239,136,4,9629,Denton,
27242,57,0,2668,Eagle Springs,
27243,72,1,4665,Efland,
27244,298,2,16259,Elon,
27248,74,3,4835,Franklinville,
27249,201,2,13355,Gibsonville,
27252,14,1,2264,Goldston,
27253,985,5,31464,Graham,
27258,172,3,7740,Haw River,
27260,656,14,25696,High Point,
27262,566,6,24764,High Point,
27263,527,7,22320,High Point,
27265,877,23,50038,High Point,
27268,152,0,1695,High Point,
27278,386,1,27181,Hillsborough,
27281,68,0,3710,Jackson Springs,
27282,270,5,16597,Jamestown,
27283,46,1,2982,Julian,
27284,939,9,56201,Kernersville,
27288,436,5,23585,Eden,
27291,24,0,1538,Leasburg,
27292,813,7,41465,Lexington,
27295,681,16,39191,Lexington,
27298,170,0,10440,Liberty,
27299,117,0,5254,Linwood,
27301,133,2,10019,Mc Leansville,
27302,537,0,32302,Mebane,
27305,42,1,1585,Milton,
27306,173,5,5945,Mount Gilead,
27310,88,1,8562,Oak Ridge,
27311,39,0,3220,Pelham,
27312,273,23,22205,Pittsboro,
27313,133,17,7288,Pleasant Garden,
27314,8,0,1138,Prospect Hill,
27315,21,0,2140,Providence,
27316,211,11,7156,Ramseur,
27317,339,6,17851,Randleman,
27320,521,8,38894,Reidsville,
27325,262,2,7676,Robbins,
27326,48,2,3692,Ruffin,
27330,1183,12,39529,Sanford,
27332,800,5,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,86,0,5820,Seagrove,
27343,16,0,1840,Semora,
27344,978,22,19290,Siler City,
27349,70,1,5850,Snow Camp,
27350,100,0,7508,Sophia,
27355,68,0,3196,Staley,
27356,82,1,3513,Star,
27357,122,1,8325,Stokesdale,
27358,225,1,15960,Summerfield,
27360,1144,13,48331,Thomasville,
27370,228,1,14622,Trinity,
27371,243,3,7778,Troy,
27376,180,6,9884,West End,
27377,162,0,9597,Whitsett,
27379,110,3,6057,Yanceyville,
27401,403,10,20221,Greensboro,
27403,292,8,21278,Greensboro,
27405,1130,18,52510,Greensboro,
27406,1116,43,60755,Greensboro,
27407,1018,13,49837,Greensboro,
27408,236,1,17406,Greensboro,
27409,279,3,17953,Greensboro,
27410,653,7,56968,Greensboro,
27411,5,0,847,Greensboro,
27412,8,0,1886,Greensboro,
27455,406,10,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,446,2,21338,Angier,
27502,487,4,43747,Apex,
27503,31,0,7222,Bahama,
27504,367,6,16320,Benson,
27505,167,5,7308,Broadway,
27507,41,1,2053,Bullock,
27508,55,0,2340,Bunn,
27509,677,28,6935,Butner,
27510,265,4,14543,Carrboro,
27511,497,3,34041,Cary,
27513,481,4,49003,Cary,
27514,742,21,32847,Chapel Hill,
27516,784,12,44117,Chapel Hill,
27517,376,4,28831,Chapel Hill,
27518,222,1,22765,Cary,
27519,530,4,59960,Cary,
27520,1069,28,43958,Clayton,
27521,148,2,7149,Coats,
27522,276,1,13652,Creedmoor,
27523,153,0,12782,Apex,
27524,387,4,13532,Four Oaks,
27525,294,1,15534,Franklinton,
27526,775,14,54027,Fuquay Varina,
27527,478,1,30234,Clayton,
27529,1102,28,53854,Garner,
27530,911,25,40212,Goldsboro,
27531,3,0,666,Goldsboro,
27534,821,17,31819,Goldsboro,
27536,487,32,16459,Henderson,
27537,535,12,25321,Henderson,
27539,341,2,26567,Apex,
27540,493,1,39075,Holly Springs,
