ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1140,3,14872,Advance,
27007,203,0,2136,Ararat,
27009,250,1,2937,Belews Creek,
27011,505,7,5411,Boonville,
27012,2550,45,28954,Clemmons,
27013,538,6,6495,Cleveland,
27014,66,1,957,Cooleemee,
27016,137,2,1682,Danbury,
27017,976,9,9499,Dobson,
27018,645,4,8221,East Bend,
27019,294,1,4234,Germanton,
27020,615,5,6104,Hamptonville,
27021,1585,43,17979,King,
27022,81,2,1512,Lawsonville,
27023,894,3,12775,Lewisville,
27024,262,3,2683,Lowgap,
27025,935,7,11117,Madison,
27027,338,7,4017,Mayodan,
27028,2347,26,28039,Mocksville,
27030,3865,85,37641,Mount Airy,
27040,919,7,13150,Pfafftown,
27041,652,6,8020,Pilot Mountain,
27042,63,2,720,Pine Hall,
27043,471,5,6442,Pinnacle,
27045,908,7,9583,Rural Hall,
27046,142,1,1953,Sandy Ridge,
27047,103,0,1279,Siloam,
27048,626,5,8902,Stoneville,
27050,273,3,4084,Tobaccoville,
27051,622,5,8287,Walkertown,
27052,838,20,10061,Walnut Cove,
27053,176,1,3156,Westfield,
27054,259,4,2608,Woodleaf,
27055,1538,24,14521,Yadkinville,
27101,1610,32,24321,Winston Salem,
27103,2743,37,36071,Winston Salem,
27104,2297,30,29383,Winston Salem,
27105,3574,33,40186,Winston Salem,
27106,3902,46,51378,Winston Salem,
27107,4365,37,52432,Winston Salem,
27127,3489,24,38510,Winston Salem,
27157,40,0,5,Winston Salem,
27203,2547,48,21876,Asheboro,
27205,3360,44,34549,Asheboro,
27207,257,2,3806,Bear Creek,
27208,137,0,1691,Bennett,
27209,677,40,4151,Biscoe,
27212,371,1,1600,Blanch,
27214,889,6,11747,Browns Summit,
27215,3904,62,44892,Burlington,
27217,4637,87,39111,Burlington,
27229,518,17,4014,Candor,
27231,108,0,2048,Cedar Grove,
27233,257,2,3647,Climax,
27235,376,6,4575,Colfax,
27239,750,12,9629,Denton,
27242,165,4,2668,Eagle Springs,
27243,250,3,4665,Efland,
27244,1705,18,16259,Elon,
27248,352,5,4835,Franklinville,
27249,982,7,13355,Gibsonville,
27252,104,2,2264,Goldston,
27253,3104,41,31464,Graham,
27258,610,8,7740,Haw River,
27260,1927,36,25696,High Point,
27262,1821,42,24764,High Point,
27263,1892,32,22320,High Point,
27265,3791,47,50038,High Point,
27268,266,0,1695,High Point,
27278,1528,17,27181,Hillsborough,
27281,240,0,3710,Jackson Springs,
27282,1231,22,16597,Jamestown,
27283,214,2,2982,Julian,
27284,4490,58,56201,Kernersville,
27288,1688,21,23585,Eden,
27291,119,0,1538,Leasburg,
27292,3361,31,41465,Lexington,
27295,3496,44,39191,Lexington,
27298,709,9,10440,Liberty,
27299,512,4,5254,Linwood,
27301,914,16,10019,Mc Leansville,
27302,2229,11,32302,Mebane,
27305,148,1,1585,Milton,
27306,617,15,5945,Mount Gilead,
27310,571,3,8562,Oak Ridge,
27311,243,0,3220,Pelham,
27312,865,25,22205,Pittsboro,
27313,454,19,7288,Pleasant Garden,
27314,55,1,1138,Prospect Hill,
27315,111,0,2140,Providence,
27316,648,13,7156,Ramseur,
27317,1615,20,17851,Randleman,
27320,2802,20,38894,Reidsville,
27325,691,5,7676,Robbins,
27326,260,2,3692,Ruffin,
27330,3570,48,39529,Sanford,
27332,2557,24,33549,Sanford,
27341,452,2,5820,Seagrove,
27343,119,0,1840,Semora,
27344,1756,30,19290,Siler City,
27349,426,5,5850,Snow Camp,
27350,539,6,7508,Sophia,
27355,200,2,3196,Staley,
27356,318,7,3513,Star,
27357,770,14,8325,Stokesdale,
27358,926,6,15960,Summerfield,
27360,4339,53,48331,Thomasville,
27370,1352,28,14622,Trinity,
27371,819,10,7778,Troy,
27376,744,14,9884,West End,
27377,765,5,9597,Whitsett,
27379,527,18,6057,Yanceyville,
27401,1574,18,20221,Greensboro,
27403,1198,16,21278,Greensboro,
27405,3936,41,52510,Greensboro,
27406,4490,90,60755,Greensboro,
27407,3705,47,49837,Greensboro,
27408,1094,5,17406,Greensboro,
27409,1230,11,17953,Greensboro,
27410,3506,34,56968,Greensboro,
27455,2103,53,29197,Greensboro,
27501,1583,15,21338,Angier,
27502,2102,7,43747,Apex,
27503,164,0,7222,Bahama,
27504,1612,18,16320,Benson,
27505,532,7,7308,Broadway,
27507,147,2,2053,Bullock,
27508,273,0,2340,Bunn,
27509,1546,37,6935,Butner,
27510,775,8,14543,Carrboro,
27511,1828,17,34041,Cary,
27513,2069,12,49003,Cary,
27514,1498,23,32847,Chapel Hill,
27516,2010,15,44117,Chapel Hill,
27517,1107,14,28831,Chapel Hill,
27518,1023,4,22765,Cary,
27519,2265,6,59960,Cary,
27520,4015,55,43958,Clayton,
27521,623,8,7149,Coats,
27522,988,4,13652,Creedmoor,
27523,603,0,12782,Apex,
27524,1286,14,13532,Four Oaks,
27525,1273,2,15534,Franklinton,
27526,3331,36,54027,Fuquay Varina,
27527,2209,8,30234,Clayton,
27529,4255,56,53854,Garner,
27530,2957,69,40212,Goldsboro,
27531,10,0,666,Goldsboro,
27534,2538,68,31819,Goldsboro,
27536,1708,46,16459,Henderson,
27537,2290,33,25321,Henderson,
27539,1265,6,26567,Apex,
27540,2253,5,39075,Holly Springs,
27541,272,1,4044,Hurdle Mills,
27542,808,13,10043,Kenly,
27544,362,2,4291,Kittrell,
27545,2737,31,30327,Knightdale,
27546,1886,70,22436,Lillington,
27549,1957,33,25224,Louisburg,
27551,100,3,2205,Macon,
27553,449,0,2030,Manson,
27556,19,0,298,Middleburg,
27557,678,3,9214,Middlesex,
27559,122,0,2874,Moncure,
27560,1571,9,33691,Morrisville,
27562,208,0,2791,New Hill,
27563,349,5,5312,Norlina,
27565,2298,39,26057,Oxford,
27569,883,6,8984,Princeton,
27571,610,0,7385,Rolesville,
27572,379,3,7316,Rougemont,
27573,1033,49,11561,Roxboro,
27574,1003,9,15232,Roxboro,
27576,1810,22,20197,Selma,
27577,2740,40,25214,Smithfield,
27581,256,1,3956,Stem,
27583,538,5,7012,Timberlake,
27587,5676,43,74087,Wake Forest,
27589,624,6,8312,Warrenton,
27591,2071,21,23448,Wendell,
27592,1175,4,17368,Willow Spring,
27596,1429,5,18655,Youngsville,
27597,2310,19,25494,Zebulon,
27601,798,6,12139,Raleigh,
27603,4106,15,55479,Raleigh,
27604,3850,41,47645,Raleigh,
27605,546,11,5253,Raleigh,
27606,2945,8,47938,Raleigh,
27607,1863,9,30296,Raleigh,
27608,824,1,11603,Raleigh,
27609,2781,21,38631,Raleigh,
27610,7498,61,74203,Raleigh,
27612,2524,30,39208,Raleigh,
27613,2518,11,46521,Raleigh,
27614,2252,18,37689,Raleigh,
27615,2864,40,46038,Raleigh,
27616,4816,20,55260,Raleigh,
27617,1221,2,19511,Raleigh,
27701,1838,14,26489,Durham,
27703,4767,23,61351,Durham,
27704,3680,35,39369,Durham,
27705,3061,72,48078,Durham,
27707,3033,16,47036,Durham,
27708,71,0,4635,Durham,
27709,132,0,4,Durham,
27710,6,0,0,Durham,
27712,1246,28,22055,Durham,
27713,2888,24,53996,Durham,
27801,1654,19,21556,Rocky Mount,
27803,1744,23,22337,Rocky Mount,
27804,2849,79,29160,Rocky Mount,
27805,210,2,3769,Aulander,
27806,149,2,2441,Aurora,
27807,780,10,6940,Bailey,
27808,185,2,2481,Bath,
27809,463,8,5254,Battleboro,
27812,241,1,2951,Bethel,
27813,52,0,687,Black Creek,
27814,108,2,1801,Blounts Creek,
27816,223,3,2634,Castalia,
27817,606,5,7777,Chocowinity,
27818,102,1,1269,Como,
27820,187,2,3292,Conway,
27822,859,11,9119,Elm City,
27823,676,8,7812,Enfield,
27827,21,0,99,Falkland,
