ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,885,3,14872,Advance,
27007,168,0,2136,Ararat,
27009,217,1,2937,Belews Creek,
27011,445,5,5411,Boonville,
27012,2208,34,28954,Clemmons,
27013,435,5,6495,Cleveland,
27014,53,0,957,Cooleemee,
27016,111,2,1682,Danbury,
27017,851,6,9499,Dobson,
27018,562,4,8221,East Bend,
27019,241,1,4234,Germanton,
27020,550,5,6104,Hamptonville,
27021,1237,33,17979,King,
27022,73,1,1512,Lawsonville,
27023,774,3,12775,Lewisville,
27024,225,3,2683,Lowgap,
27025,856,4,11117,Madison,
27027,304,4,4017,Mayodan,
27028,1979,15,28039,Mocksville,
27030,3185,67,37641,Mount Airy,
27040,783,4,13150,Pfafftown,
27041,543,6,8020,Pilot Mountain,
27042,60,1,720,Pine Hall,
27043,411,5,6442,Pinnacle,
27045,754,6,9583,Rural Hall,
27046,119,1,1953,Sandy Ridge,
27047,90,0,1279,Siloam,
27048,558,3,8902,Stoneville,
27050,235,2,4084,Tobaccoville,
27051,546,5,8287,Walkertown,
27052,710,14,10061,Walnut Cove,
27053,132,1,3156,Westfield,
27054,214,2,2608,Woodleaf,
27055,1351,17,14521,Yadkinville,
27101,1372,31,24321,Winston Salem,
27103,2355,24,36071,Winston Salem,
27104,1962,26,29383,Winston Salem,
27105,3093,27,40186,Winston Salem,
27106,3241,29,51378,Winston Salem,
27107,3852,30,52432,Winston Salem,
27127,3027,22,38510,Winston Salem,
27157,30,0,5,Winston Salem,
27203,2119,41,21876,Asheboro,
27205,2790,36,34549,Asheboro,
27207,218,2,3806,Bear Creek,
27208,117,0,1691,Bennett,
27209,625,30,4151,Biscoe,
27212,315,1,1600,Blanch,
27214,754,4,11747,Browns Summit,
27215,3371,38,44892,Burlington,
27217,4098,72,39111,Burlington,
27229,445,11,4014,Candor,
27231,91,0,2048,Cedar Grove,
27233,208,2,3647,Climax,
27235,316,3,4575,Colfax,
27239,640,6,9629,Denton,
27242,132,1,2668,Eagle Springs,
27243,211,3,4665,Efland,
27244,1293,13,16259,Elon,
27248,278,4,4835,Franklinville,
27249,829,5,13355,Gibsonville,
27252,74,2,2264,Goldston,
27253,2642,32,31464,Graham,
27258,519,7,7740,Haw River,
27260,1638,31,25696,High Point,
27262,1541,27,24764,High Point,
27263,1618,30,22320,High Point,
27265,3094,37,50038,High Point,
27268,230,0,1695,High Point,
27278,1286,13,27181,Hillsborough,
27281,213,0,3710,Jackson Springs,
27282,1031,11,16597,Jamestown,
27283,178,1,2982,Julian,
27284,3859,49,56201,Kernersville,
27288,1535,12,23585,Eden,
27291,100,0,1538,Leasburg,
27292,2905,22,41465,Lexington,
27295,2970,35,39191,Lexington,
27298,594,6,10440,Liberty,
27299,442,1,5254,Linwood,
27301,743,12,10019,Mc Leansville,
27302,1883,5,32302,Mebane,
27305,121,1,1585,Milton,
27306,524,12,5945,Mount Gilead,
27310,463,2,8562,Oak Ridge,
27311,211,0,3220,Pelham,
27312,734,23,22205,Pittsboro,
27313,387,18,7288,Pleasant Garden,
27314,47,1,1138,Prospect Hill,
27315,95,0,2140,Providence,
27316,559,13,7156,Ramseur,
27317,1328,14,17851,Randleman,
27320,2445,16,38894,Reidsville,
27325,600,5,7676,Robbins,
27326,226,2,3692,Ruffin,
27330,3069,33,39529,Sanford,
27332,2180,21,33549,Sanford,
27341,348,0,5820,Seagrove,
27343,82,0,1840,Semora,
27344,1608,26,19290,Siler City,
27349,354,5,5850,Snow Camp,
27350,420,5,7508,Sophia,
27355,171,0,3196,Staley,
27356,276,5,3513,Star,
27357,662,6,8325,Stokesdale,
27358,779,2,15960,Summerfield,
27360,3710,43,48331,Thomasville,
27370,1140,26,14622,Trinity,
27371,688,8,7778,Troy,
27376,622,10,9884,West End,
27377,638,2,9597,Whitsett,
27379,442,8,6057,Yanceyville,
27401,1298,12,20221,Greensboro,
27403,1009,12,21278,Greensboro,
27405,3359,29,52510,Greensboro,
27406,3830,72,60755,Greensboro,
27407,3165,33,49837,Greensboro,
27408,925,3,17406,Greensboro,
27409,1035,9,17953,Greensboro,
27410,2917,21,56968,Greensboro,
27455,1774,29,29197,Greensboro,
27501,1284,10,21338,Angier,
27502,1671,5,43747,Apex,
27503,131,0,7222,Bahama,
27504,1329,15,16320,Benson,
27505,448,6,7308,Broadway,
27507,114,2,2053,Bullock,
27508,136,0,2340,Bunn,
27509,1401,34,6935,Butner,
27510,642,6,14543,Carrboro,
27511,1496,9,34041,Cary,
27513,1692,6,49003,Cary,
27514,1236,21,32847,Chapel Hill,
27516,1607,14,44117,Chapel Hill,
27517,971,10,28831,Chapel Hill,
27518,800,2,22765,Cary,
27519,1857,6,59960,Cary,
27520,3253,45,43958,Clayton,
27521,523,7,7149,Coats,
27522,848,3,13652,Creedmoor,
27523,487,0,12782,Apex,
27524,1087,10,13532,Four Oaks,
27525,1059,2,15534,Franklinton,
27526,2648,28,54027,Fuquay Varina,
27527,1822,5,30234,Clayton,
27529,3532,42,53854,Garner,
27530,2516,56,40212,Goldsboro,
27531,9,0,666,Goldsboro,
27534,2224,55,31819,Goldsboro,
27536,1397,41,16459,Henderson,
27537,1868,31,25321,Henderson,
27539,1047,6,26567,Apex,
27540,1796,3,39075,Holly Springs,
27541,220,1,4044,Hurdle Mills,
27542,670,11,10043,Kenly,
27544,274,1,4291,Kittrell,
27545,2366,28,30327,Knightdale,
27546,1588,49,22436,Lillington,
27549,1700,30,25224,Louisburg,
27551,86,2,2205,Macon,
27553,428,0,2030,Manson,
27556,16,0,298,Middleburg,
27557,573,3,9214,Middlesex,
27559,107,0,2874,Moncure,
27560,1263,8,33691,Morrisville,
27562,147,0,2791,New Hill,
27563,295,5,5312,Norlina,
27565,1948,38,26057,Oxford,
27569,755,4,8984,Princeton,
27571,508,0,7385,Rolesville,
27572,316,3,7316,Rougemont,
27573,811,37,11561,Roxboro,
27574,806,7,15232,Roxboro,
27576,1538,16,20197,Selma,
27577,2431,29,25214,Smithfield,
27581,215,0,3956,Stem,
27583,452,4,7012,Timberlake,
27587,4793,41,74087,Wake Forest,
27589,527,4,8312,Warrenton,
27591,1813,11,23448,Wendell,
27592,948,3,17368,Willow Spring,
27596,1161,3,18655,Youngsville,
27597,2028,10,25494,Zebulon,
27601,695,5,12139,Raleigh,
27603,3455,11,55479,Raleigh,
27604,3345,37,47645,Raleigh,
27605,455,4,5253,Raleigh,
27606,2459,8,47938,Raleigh,
27607,1549,9,30296,Raleigh,
27608,681,1,11603,Raleigh,
27609,2379,19,38631,Raleigh,
27610,6394,56,74203,Raleigh,
27612,2124,22,39208,Raleigh,
27613,2146,11,46521,Raleigh,
27614,1909,16,37689,Raleigh,
27615,2402,38,46038,Raleigh,
27616,4208,10,55260,Raleigh,
27617,1018,2,19511,Raleigh,
27701,1596,11,26489,Durham,
27703,4166,19,61351,Durham,
27704,3244,34,39369,Durham,
27705,2687,54,48078,Durham,
27707,2668,13,47036,Durham,
27708,30,0,4635,Durham,
27709,104,0,4,Durham,
27710,,,0,Durham,Population <500 and Cases <5
27712,1096,27,22055,Durham,
27713,2517,20,53996,Durham,
27801,1330,17,21556,Rocky Mount,
27803,1431,18,22337,Rocky Mount,
27804,2365,69,29160,Rocky Mount,
27805,202,2,3769,Aulander,
27806,109,2,2441,Aurora,
27807,670,7,6940,Bailey,
27808,157,2,2481,Bath,
27809,370,4,5254,Battleboro,
27812,207,1,2951,Bethel,
27813,46,0,687,Black Creek,
27814,91,2,1801,Blounts Creek,
27816,185,2,2634,Castalia,
27817,530,4,7777,Chocowinity,
27818,92,1,1269,Como,
27820,146,2,3292,Conway,
27822,717,9,9119,Elm City,
27823,558,8,7812,Enfield,
27827,19,0,99,Falkland,
27828,632,6,9031,Farmville,
27829,140,1,1872,Fountain,
27830,268,6,4858,Fremont,
27831,244,2,3588,Garysburg,
27832,265,5,2912,Gaston,
27834,4770,27,57505,Greenville,
27837,488,2,6506,Grimesland,
27839,171,2,3702,Halifax,
27840,50,2,535,Hamilton,
27842,53,0,1436,Henrico,
27843,101,1,946,Hobgood,
27844,220,2,3039,Hollister,
27845,170,2,2841,Jackson,
27846,237,2,3069,Jamesville,
27847,48,0,1071,Kelford,
27849,89,2,1483,Lewiston Woodville,
27850,316,4,7413,Littleton,
27851,409,3,5595,Lucama,
27852,172,2,3454,Macclesfield,
27853,29,0,436,Margarettsville,
27855,369,4,6105,Murfreesboro,
27856,1542,20,17301,Nashville,
27857,102,3,1601,Oak City,
27858,4693,14,58170,Greenville,
27860,148,1,2062,Pantego,
27862,35,1,945,Pendleton,
27863,793,15,12670,Pikeville,
27864,413,4,4823,Pinetops,
27865,152,1,2003,Pinetown,
27866,65,1,672,Pleasant Hill,
27869,237,12,2167,Rich Square,
27870,2291,42,26633,Roanoke Rapids,
27871,321,5,4466,Robersonville,
27874,298,9,4766,Scotland Neck,
27876,91,1,1290,Seaboard,
27880,325,0,3280,Sims,
27882,671,8,7927,Spring Hope,
27883,254,3,4361,Stantonsburg,
27884,134,1,1545,Stokes,
27885,277,3,859,Swanquarter,
27886,1692,63,21595,Tarboro,
27888,212,0,2803,Walstonburg,
27889,2458,55,27543,Washington,
27890,203,13,2398,Weldon,
27891,327,7,5011,Whitakers,
27892,1191,16,14363,Williamston,
27893,3581,79,40647,Wilson,
27896,1792,28,21212,Wilson,
27897,98,1,2467,Woodland,
27909,2509,71,40958,Elizabeth City,
27910,1070,43,11609,Ahoskie,
27915,25,0,758,Avon,
27916,34,0,554,Aydlett,
27917,91,6,1084,Barco,
27922,61,4,1107,Cofield,
27924,221,3,3509,Colerain,
27925,256,6,4164,Columbia,
27926,63,1,1965,Corapeake,
27927,22,0,613,Corolla,
27928,113,3,1888,Creswell,
27929,75,0,1949,Currituck,
27932,1041,19,12644,Edenton,
27935,76,3,1674,Eure,
27937,173,1,4253,Gates,
27938,101,7,1430,Gatesville,
27942,47,0,936,Harrellsville,
27944,658,3,12230,Hertford,
27946,60,0,1089,Hobbsville,
27948,536,0,12518,Kill Devil Hills,
27949,292,2,7235,Kitty Hawk,
27950,33,0,2183,Knotts Island,
27957,93,3,1419,Merry Hill,
27958,463,5,12061,Moyock,
27959,140,1,2451,Nags Head,
27962,461,13,7439,Plymouth,
27966,39,0,1473,Powells Point,
27968,12,0,413,Rodanthe,
27970,172,6,3214,Roper,
27976,158,1,3561,South Mills,
27979,54,0,1813,Sunbury,
27982,,,0,Waves,Population <500 and Cases <5
27983,817,23,10633,Windsor,
27986,147,2,2650,Winton,
28001,2517,70,28360,Albemarle,
28006,98,0,1136,Alexis,
28012,2143,16,24276,Belmont,
28016,1193,17,14526,Bessemer City,
28018,474,17,5943,Bostic,
28020,202,1,2464,Casar,
28021,1200,26,13436,Cherryville,
28023,1294,14,14843,China Grove,
28025,4236,57,55325,Concord,
28027,5172,55,74072,Concord,
28031,2164,21,31049,Cornelius,
28032,291,1,3249,Cramerton,
28033,321,3,3362,Crouse,
28034,1987,26,17859,Dallas,
28036,1165,12,18554,Davidson,
28037,2007,6,23834,Denver,
28039,42,3,428,East Spencer,
28040,601,7,8270,Ellenboro,
28043,2052,53,21472,Forest City,
28052,3360,68,36823,Gastonia,
28054,3689,60,40184,Gastonia,
28056,3184,32,35595,Gastonia,
28071,253,4,3198,Gold Hill,
28073,442,7,5606,Grover,
28075,1302,12,19174,Harrisburg,
28078,4424,38,66079,Huntersville,
28079,2911,23,39813,Indian Trail,
28080,648,3,8157,Iron Station,
