ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1142,3,14872,Advance,
27007,203,0,2136,Ararat,
27009,250,1,2937,Belews Creek,
27011,507,7,5411,Boonville,
27012,2551,47,28954,Clemmons,
27013,538,6,6495,Cleveland,
27014,66,1,957,Cooleemee,
27016,137,2,1682,Danbury,
27017,978,9,9499,Dobson,
27018,645,4,8221,East Bend,
27019,296,1,4234,Germanton,
27020,618,5,6104,Hamptonville,
27021,1588,43,17979,King,
27022,81,2,1512,Lawsonville,
27023,896,3,12775,Lewisville,
27024,262,3,2683,Lowgap,
27025,935,7,11117,Madison,
27027,338,7,4017,Mayodan,
27028,2362,26,28039,Mocksville,
27030,3877,85,37641,Mount Airy,
27040,920,7,13150,Pfafftown,
27041,652,6,8020,Pilot Mountain,
27042,63,2,720,Pine Hall,
27043,474,5,6442,Pinnacle,
27045,914,7,9583,Rural Hall,
27046,142,1,1953,Sandy Ridge,
27047,103,0,1279,Siloam,
27048,628,5,8902,Stoneville,
27050,274,3,4084,Tobaccoville,
27051,624,5,8287,Walkertown,
27052,838,20,10061,Walnut Cove,
27053,176,1,3156,Westfield,
27054,259,4,2608,Woodleaf,
27055,1545,24,14521,Yadkinville,
27101,1618,32,24321,Winston Salem,
27103,2745,37,36071,Winston Salem,
27104,2297,30,29383,Winston Salem,
27105,3583,33,40186,Winston Salem,
27106,3913,47,51378,Winston Salem,
27107,4372,38,52432,Winston Salem,
27127,3507,24,38510,Winston Salem,
27157,40,0,5,Winston Salem,
27203,2564,48,21876,Asheboro,
27205,3375,44,34549,Asheboro,
27207,258,2,3806,Bear Creek,
27208,137,0,1691,Bennett,
27209,677,40,4151,Biscoe,
27212,371,1,1600,Blanch,
27214,889,6,11747,Browns Summit,
27215,3918,62,44892,Burlington,
27217,4652,87,39111,Burlington,
27229,518,17,4014,Candor,
27231,109,0,2048,Cedar Grove,
27233,257,2,3647,Climax,
27235,378,6,4575,Colfax,
27239,754,12,9629,Denton,
27242,165,4,2668,Eagle Springs,
27243,250,3,4665,Efland,
27244,1708,18,16259,Elon,
27248,353,5,4835,Franklinville,
27249,989,7,13355,Gibsonville,
27252,104,2,2264,Goldston,
27253,3120,41,31464,Graham,
27258,612,8,7740,Haw River,
27260,1928,36,25696,High Point,
27262,1825,42,24764,High Point,
27263,1899,32,22320,High Point,
27265,3801,47,50038,High Point,
27268,265,0,1695,High Point,
27278,1530,17,27181,Hillsborough,
27281,241,0,3710,Jackson Springs,
27282,1237,22,16597,Jamestown,
27283,214,2,2982,Julian,
27284,4506,60,56201,Kernersville,
27288,1690,21,23585,Eden,
27291,119,0,1538,Leasburg,
27292,3366,31,41465,Lexington,
27295,3501,44,39191,Lexington,
27298,715,9,10440,Liberty,
27299,512,4,5254,Linwood,
27301,916,16,10019,Mc Leansville,
27302,2235,11,32302,Mebane,
27305,148,1,1585,Milton,
27306,618,15,5945,Mount Gilead,
27310,574,3,8562,Oak Ridge,
27311,243,0,3220,Pelham,
27312,866,25,22205,Pittsboro,
27313,454,19,7288,Pleasant Garden,
27314,55,1,1138,Prospect Hill,
27315,111,0,2140,Providence,
27316,649,13,7156,Ramseur,
27317,1623,20,17851,Randleman,
27320,2811,20,38894,Reidsville,
27325,692,5,7676,Robbins,
27326,261,2,3692,Ruffin,
27330,3576,48,39529,Sanford,
27332,2560,24,33549,Sanford,
27341,455,2,5820,Seagrove,
27343,119,0,1840,Semora,
27344,1757,30,19290,Siler City,
27349,426,5,5850,Snow Camp,
