ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1301,7,14872,Advance,
27007,218,0,2136,Ararat,
27009,300,1,2937,Belews Creek,
27011,542,7,5411,Boonville,
27012,2819,49,28954,Clemmons,
27013,632,7,6495,Cleveland,
27014,83,1,957,Cooleemee,
27016,160,2,1682,Danbury,
27017,1095,14,9499,Dobson,
27018,712,5,8221,East Bend,
27019,343,1,4234,Germanton,
27020,692,6,6104,Hamptonville,
27021,1772,45,17979,King,
27022,96,2,1512,Lawsonville,
27023,1013,4,12775,Lewisville,
27024,283,3,2683,Lowgap,
27025,1010,22,11117,Madison,
27027,360,18,4017,Mayodan,
27028,2761,29,28039,Mocksville,
27030,4388,100,37641,Mount Airy,
27040,1016,9,13150,Pfafftown,
27041,727,8,8020,Pilot Mountain,
27042,69,2,720,Pine Hall,
27043,525,6,6442,Pinnacle,
27045,1027,8,9583,Rural Hall,
27046,151,1,1953,Sandy Ridge,
27047,115,2,1279,Siloam,
27048,697,8,8902,Stoneville,
27050,323,4,4084,Tobaccoville,
27051,708,5,8287,Walkertown,
27052,980,23,10061,Walnut Cove,
27053,201,2,3156,Westfield,
27054,304,5,2608,Woodleaf,
27055,1753,27,14521,Yadkinville,
27101,1835,34,24321,Winston Salem,
27103,3082,40,36071,Winston Salem,
27104,2546,33,29383,Winston Salem,
27105,4094,38,40186,Winston Salem,
27106,4419,54,51378,Winston Salem,
27107,5002,42,52432,Winston Salem,
27127,3951,24,38510,Winston Salem,
27157,46,0,5,Winston Salem,
27203,2823,54,21876,Asheboro,
27205,3750,47,34549,Asheboro,
27207,288,2,3806,Bear Creek,
27208,147,2,1691,Bennett,
27209,707,40,4151,Biscoe,
27212,386,1,1600,Blanch,
27214,1072,11,11747,Browns Summit,
27215,4641,76,44892,Burlington,
27217,5245,103,39111,Burlington,
27229,553,18,4014,Candor,
27231,123,0,2048,Cedar Grove,
27233,297,4,3647,Climax,
27235,433,12,4575,Colfax,
27239,876,13,9629,Denton,
27242,186,3,2668,Eagle Springs,
27243,298,2,4665,Efland,
