ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,2253,18,14872,Advance,
27007,388,3,2136,Ararat,
27009,488,6,2937,Belews Creek,
27011,976,10,5411,Boonville,
27012,4522,67,28954,Clemmons,
27013,1129,13,6495,Cleveland,
27014,197,6,957,Cooleemee,
27016,333,4,1682,Danbury,
27017,1869,24,9499,Dobson,
27018,1322,11,8221,East Bend,
27019,589,5,4234,Germanton,
27020,1194,11,6104,Hamptonville,
27021,3063,59,17979,King,
27022,206,3,1512,Lawsonville,
27023,1721,8,12775,Lewisville,
27024,500,5,2683,Lowgap,
27025,1693,36,11117,Madison,
27027,578,19,4017,Mayodan,
27028,4935,57,28039,Mocksville,
27030,7370,157,37641,Mount Airy,
27040,1739,13,13150,Pfafftown,
27041,1375,11,8020,Pilot Mountain,
27042,102,2,720,Pine Hall,
27043,1047,13,6442,Pinnacle,
27045,1680,15,9583,Rural Hall,
27046,291,5,1953,Sandy Ridge,
27047,202,2,1279,Siloam,
27048,1304,18,8902,Stoneville,
27050,617,8,4084,Tobaccoville,
27051,1272,13,8287,Walkertown,
27052,1641,30,10061,Walnut Cove,
27053,441,5,3156,Westfield,
27054,518,11,2608,Woodleaf,
27055,2877,38,14521,Yadkinville,
27101,2931,52,24321,Winston Salem,
27103,5026,51,36071,Winston Salem,
27104,3919,47,29383,Winston Salem,
27105,6461,61,40186,Winston Salem,
27106,6612,70,51378,Winston Salem,
27107,8162,80,52432,Winston Salem,
27127,6208,37,38510,Winston Salem,
27157,110,0,5,Winston Salem,
27203,3994,63,21876,Asheboro,
27205,5818,62,34549,Asheboro,
27207,548,2,3806,Bear Creek,
27208,260,4,1691,Bennett,
27209,922,44,4151,Biscoe,
27212,430,1,1600,Blanch,
27214,1732,17,11747,Browns Summit,
27215,7430,100,44892,Burlington,
27217,7733,121,39111,Burlington,
27229,751,18,4014,Candor,
27231,199,1,2048,Cedar Grove,
27233,541,8,3647,Climax,
27235,663,14,4575,Colfax,
27239,1623,25,9629,Denton,
27242,327,5,2668,Eagle Springs,
27243,519,4,4665,Efland,
27244,3183,30,16259,Elon,
27248,728,8,4835,Franklinville,
27249,2037,22,13355,Gibsonville,
27252,225,3,2264,Goldston,
27253,5759,74,31464,Graham,
27258,1156,11,7740,Haw River,
27260,3557,57,25696,High Point,
27262,3265,73,24764,High Point,
27263,3427,56,22320,High Point,
27265,7064,84,50038,High Point,
27268,345,0,1695,High Point,
27278,2740,25,27181,Hillsborough,
27281,436,4,3710,Jackson Springs,
27282,2233,30,16597,Jamestown,
27283,479,5,2982,Julian,
27284,8721,117,56201,Kernersville,
27288,3737,71,23585,Eden,
27291,212,1,1538,Leasburg,
27292,6819,71,41465,Lexington,
27295,7021,84,39191,Lexington,
27298,1555,16,10440,Liberty,
27299,1081,11,5254,Linwood,
27301,1716,24,10019,Mc Leansville,
27302,4563,30,32302,Mebane,
27305,228,1,1585,Milton,
27306,1093,22,5945,Mount Gilead,
27310,1080,5,8562,Oak Ridge,
27311,500,6,3220,Pelham,
27312,1735,28,22205,Pittsboro,
27313,930,27,7288,Pleasant Garden,
27314,122,1,1138,Prospect Hill,
27315,234,1,2140,Providence,
27316,1106,18,7156,Ramseur,
27317,3092,38,17851,Randleman,
27320,5843,70,38894,Reidsville,
27325,1162,15,7676,Robbins,
27326,594,3,3692,Ruffin,
27330,6574,75,39529,Sanford,
27332,4950,48,33549,Sanford,
27341,850,6,5820,Seagrove,
27343,200,0,1840,Semora,
27344,2912,41,19290,Siler City,
27349,998,7,5850,Snow Camp,
27350,1120,13,7508,Sophia,
27355,391,2,3196,Staley,
27356,522,8,3513,Star,
27357,1529,24,8325,Stokesdale,
27358,1850,10,15960,Summerfield,
27360,8144,110,48331,Thomasville,
27370,2621,49,14622,Trinity,
27371,1313,17,7778,Troy,
27376,1367,24,9884,West End,
27377,1666,12,9597,Whitsett,
27379,866,25,6057,Yanceyville,
27401,2981,36,20221,Greensboro,
27403,2340,25,21278,Greensboro,
27405,7705,72,52510,Greensboro,
27406,8892,142,60755,Greensboro,
27407,6918,87,49837,Greensboro,
27408,1933,9,17406,Greensboro,
27409,2406,21,17953,Greensboro,
27410,6347,63,56968,Greensboro,
27455,3724,76,29197,Greensboro,
27501,3460,30,21338,Angier,
27502,4342,14,43747,Apex,
27503,366,1,7222,Bahama,
27504,3313,35,16320,Benson,
27505,1016,18,7308,Broadway,
27507,227,3,2053,Bullock,
27508,393,1,2340,Bunn,
27509,2215,39,6935,Butner,
27510,1197,8,14543,Carrboro,
27511,3223,29,34041,Cary,
27513,3946,29,49003,Cary,
27514,2732,24,32847,Chapel Hill,
27516,3350,18,44117,Chapel Hill,
27517,1933,17,28831,Chapel Hill,
27518,1942,19,22765,Cary,
27519,4485,11,59960,Cary,
27520,7863,81,43958,Clayton,
27521,1142,15,7149,Coats,
27522,1825,10,13652,Creedmoor,
27523,1349,2,12782,Apex,
27524,2467,34,13532,Four Oaks,
27525,2787,7,15534,Franklinton,
27526,7361,68,54027,Fuquay Varina,
27527,5006,20,30234,Clayton,
27529,8465,90,53854,Garner,
27530,5547,104,40212,Goldsboro,
27531,40,0,666,Goldsboro,
27534,4592,96,31819,Goldsboro,
27536,2955,50,16459,Henderson,
27537,3977,47,25321,Henderson,
27539,2774,11,26567,Apex,
27540,5011,14,39075,Holly Springs,
27541,556,3,4044,Hurdle Mills,
