ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,2444,18,14872,Advance,
27007,429,3,2136,Ararat,
27009,517,6,2937,Belews Creek,
27011,1094,13,5411,Boonville,
27012,5056,71,28954,Clemmons,
27013,1198,13,6495,Cleveland,
27014,204,6,957,Cooleemee,
27016,355,4,1682,Danbury,
27017,1996,25,9499,Dobson,
27018,1497,11,8221,East Bend,
27019,635,5,4234,Germanton,
27020,1279,11,6104,Hamptonville,
27021,3331,60,17979,King,
27022,221,3,1512,Lawsonville,
27023,1958,8,12775,Lewisville,
27024,527,5,2683,Lowgap,
27025,1797,37,11117,Madison,
27027,616,19,4017,Mayodan,
27028,5260,57,28039,Mocksville,
27030,7841,161,37641,Mount Airy,
27040,1942,14,13150,Pfafftown,
27041,1457,12,8020,Pilot Mountain,
27042,105,2,720,Pine Hall,
27043,1124,13,6442,Pinnacle,
27045,1856,16,9583,Rural Hall,
27046,304,5,1953,Sandy Ridge,
27047,229,2,1279,Siloam,
27048,1402,18,8902,Stoneville,
27050,666,8,4084,Tobaccoville,
27051,1398,14,8287,Walkertown,
27052,1756,30,10061,Walnut Cove,
27053,477,5,3156,Westfield,
27054,547,11,2608,Woodleaf,
27055,3148,44,14521,Yadkinville,
27101,3255,53,24321,Winston Salem,
27103,5680,51,36071,Winston Salem,
27104,4474,47,29383,Winston Salem,
27105,7202,61,40186,Winston Salem,
27106,7369,72,51378,Winston Salem,
27107,8973,83,52432,Winston Salem,
27127,6855,38,38510,Winston Salem,
27157,166,1,5,Winston Salem,
27203,4320,63,21876,Asheboro,
27205,6187,62,34549,Asheboro,
27207,590,2,3806,Bear Creek,
27208,279,4,1691,Bennett,
27209,961,44,4151,Biscoe,
27212,453,1,1600,Blanch,
27214,1882,17,11747,Browns Summit,
27215,8234,100,44892,Burlington,
27217,8512,121,39111,Burlington,
27229,785,18,4014,Candor,
27231,234,1,2048,Cedar Grove,
27233,593,8,3647,Climax,
27235,716,15,4575,Colfax,
27239,1699,25,9629,Denton,
27242,346,5,2668,Eagle Springs,
27243,579,4,4665,Efland,
27244,3445,30,16259,Elon,
27248,765,8,4835,Franklinville,
27249,2238,22,13355,Gibsonville,
27252,247,3,2264,Goldston,
27253,6429,74,31464,Graham,
27258,1254,11,7740,Haw River,
27260,3874,58,25696,High Point,
27262,3534,73,24764,High Point,
27263,3656,59,22320,High Point,
27265,7632,85,50038,High Point,
27268,348,0,1695,High Point,
27278,3128,25,27181,Hillsborough,
27281,473,5,3710,Jackson Springs,
27282,2414,30,16597,Jamestown,
27283,515,5,2982,Julian,
27284,9543,119,56201,Kernersville,
27288,3996,74,23585,Eden,
27291,227,1,1538,Leasburg,
27292,7380,74,41465,Lexington,
27295,7616,84,39191,Lexington,
27298,1700,16,10440,Liberty,
27299,1154,11,5254,Linwood,
27301,1888,24,10019,Mc Leansville,
27302,5191,30,32302,Mebane,
27305,244,1,1585,Milton,
27306,1162,22,5945,Mount Gilead,
27310,1203,5,8562,Oak Ridge,
27311,551,6,3220,Pelham,
27312,2053,28,22205,Pittsboro,
27313,1020,27,7288,Pleasant Garden,
27314,135,1,1138,Prospect Hill,
27315,247,1,2140,Providence,
27316,1186,19,7156,Ramseur,
27317,3344,41,17851,Randleman,
27320,6334,71,38894,Reidsville,
27325,1216,16,7676,Robbins,
27326,619,3,3692,Ruffin,
27330,7210,76,39529,Sanford,
27332,5392,49,33549,Sanford,
27341,901,6,5820,Seagrove,
27343,210,0,1840,Semora,
27344,3179,41,19290,Siler City,
27349,1081,7,5850,Snow Camp,
27350,1183,13,7508,Sophia,
27355,419,2,3196,Staley,
27356,540,8,3513,Star,
27357,1647,24,8325,Stokesdale,
27358,2007,10,15960,Summerfield,
27360,8749,114,48331,Thomasville,
27370,2796,50,14622,Trinity,
27371,1385,17,7778,Troy,
27376,1508,24,9884,West End,
27377,1876,13,9597,Whitsett,
27379,935,25,6057,Yanceyville,
27401,3273,37,20221,Greensboro,
27403,2530,25,21278,Greensboro,
27405,8510,72,52510,Greensboro,
27406,9785,144,60755,Greensboro,
27407,7579,90,49837,Greensboro,
27408,2170,9,17406,Greensboro,
27409,2713,22,17953,Greensboro,
27410,7000,63,56968,Greensboro,
27455,4137,76,29197,Greensboro,
27501,3856,31,21338,Angier,
27502,5183,14,43747,Apex,
27503,439,1,7222,Bahama,
27504,3616,35,16320,Benson,
27505,1108,18,7308,Broadway,
27507,248,3,2053,Bullock,
27508,453,1,2340,Bunn,
27509,2368,39,6935,Butner,
27510,1386,8,14543,Carrboro,
27511,3797,29,34041,Cary,
27513,4783,29,49003,Cary,
27514,3053,24,32847,Chapel Hill,
27516,3847,19,44117,Chapel Hill,
27517,2328,17,28831,Chapel Hill,
27518,2375,19,22765,Cary,
27519,5644,11,59960,Cary,
27520,8963,81,43958,Clayton,
27521,1242,15,7149,Coats,
27522,2113,10,13652,Creedmoor,
27523,1694,2,12782,Apex,
27524,2686,34,13532,Four Oaks,
27525,3261,7,15534,Franklinton,
27526,8963,68,54027,Fuquay Varina,
27527,5778,20,30234,Clayton,
27529,9920,90,53854,Garner,
27530,6046,105,40212,Goldsboro,
27531,44,0,666,Goldsboro,
27534,4954,97,31819,Goldsboro,
27536,3410,50,16459,Henderson,
27537,4504,47,25321,Henderson,
27539,3450,11,26567,Apex,
27540,6256,14,39075,Holly Springs,
27541,616,3,4044,Hurdle Mills,
27542,1625,23,10043,Kenly,
27544,661,6,4291,Kittrell,
27545,6447,45,30327,Knightdale,
27546,4021,91,22436,Lillington,
27549,4046,40,25224,Louisburg,
27551,214,3,2205,Macon,
27553,616,1,2030,Manson,
27556,41,0,298,Middleburg,
27557,1594,12,9214,Middlesex,
27559,277,1,2874,Moncure,
27560,3897,16,33691,Morrisville,
27562,538,1,2791,New Hill,
27563,713,11,5312,Norlina,
27565,4337,59,26057,Oxford,
27569,1659,12,8984,Princeton,
27571,1638,3,7385,Rolesville,
27572,845,3,7316,Rougemont,
27573,2116,60,11561,Roxboro,
27574,2114,21,15232,Roxboro,
27576,3548,33,20197,Selma,
27577,5240,64,25214,Smithfield,
27581,581,2,3956,Stem,
27583,1139,10,7012,Timberlake,
27587,14790,63,74087,Wake Forest,
27589,1225,15,8312,Warrenton,
27591,5046,37,23448,Wendell,
27592,2972,11,17368,Willow Spring,
27596,3697,8,18655,Youngsville,
27597,6034,31,25494,Zebulon,
27601,1834,8,12139,Raleigh,
27603,9590,52,55479,Raleigh,
27604,8309,55,47645,Raleigh,
27605,1065,19,5253,Raleigh,
27606,6565,16,47938,Raleigh,
27607,3686,13,30296,Raleigh,
27608,1821,3,11603,Raleigh,
27609,6090,32,38631,Raleigh,
27610,16538,102,74203,Raleigh,
27612,5879,42,39208,Raleigh,
27613,6315,15,46521,Raleigh,
27614,5599,24,37689,Raleigh,
27615,6566,52,46038,Raleigh,
27616,11350,41,55260,Raleigh,
27617,3063,3,19511,Raleigh,
27701,3737,19,26489,Durham,
27703,9851,39,61351,Durham,
27704,7116,44,39369,Durham,
27705,6275,87,48078,Durham,
27707,6371,18,47036,Durham,
27708,470,0,4635,Durham,
27709,301,0,4,Durham,
27710,14,0,0,Durham,
27712,2684,34,22055,Durham,
27713,6339,31,53996,Durham,
27801,3725,30,21556,Rocky Mount,
27803,3655,40,22337,Rocky Mount,
27804,5489,99,29160,Rocky Mount,
27805,419,5,3769,Aulander,
27806,267,4,2441,Aurora,
27807,1459,17,6940,Bailey,
27808,349,7,2481,Bath,
27809,814,11,5254,Battleboro,
27812,432,2,2951,Bethel,
27813,133,0,687,Black Creek,
27814,230,3,1801,Blounts Creek,
27816,385,4,2634,Castalia,
27817,1329,13,7777,Chocowinity,
27818,168,1,1269,Como,
27820,365,7,3292,Conway,
27822,1614,21,9119,Elm City,
27823,1392,13,7812,Enfield,
27827,46,0,99,Falkland,
27828,1644,11,9031,Farmville,
27829,315,1,1872,Fountain,
27830,607,12,4858,Fremont,
27831,608,10,3588,Garysburg,
27832,519,8,2912,Gaston,
27834,11484,58,57505,Greenville,
27837,1185,4,6506,Grimesland,
27839,500,5,3702,Halifax,
27840,88,4,535,Hamilton,
27842,117,0,1436,Henrico,
27843,196,3,946,Hobgood,
27844,604,7,3039,Hollister,
27845,297,11,2841,Jackson,
27846,563,7,3069,Jamesville,
27847,99,0,1071,Kelford,
27849,202,3,1483,Lewiston Woodville,
27850,839,7,7413,Littleton,
27851,911,12,5595,Lucama,
27852,493,4,3454,Macclesfield,
27853,64,1,436,Margarettsville,
27855,821,7,6105,Murfreesboro,
27856,3590,44,17301,Nashville,
27857,232,10,1601,Oak City,
27858,10636,27,58170,Greenville,
27860,354,6,2062,Pantego,
27862,85,0,945,Pendleton,
27863,2039,33,12670,Pikeville,
27864,915,9,4823,Pinetops,
27865,365,9,2003,Pinetown,
27866,136,2,672,Pleasant Hill,
27869,429,17,2167,Rich Square,
27870,5277,81,26633,Roanoke Rapids,
27871,711,12,4466,Robersonville,
27874,738,13,4766,Scotland Neck,
27876,190,4,1290,Seaboard,
27880,607,2,3280,Sims,
27882,1500,15,7927,Spring Hope,
27883,595,11,4361,Stantonsburg,
27884,275,1,1545,Stokes,
27885,344,5,859,Swanquarter,
27886,3900,76,21595,Tarboro,
27888,453,2,2803,Walstonburg,
27889,5415,90,27543,Washington,
27890,432,19,2398,Weldon,
27891,866,11,5011,Whitakers,
27892,2638,43,14363,Williamston,
27893,7533,147,40647,Wilson,
27896,3893,48,21212,Wilson,
27897,224,1,2467,Woodland,
27909,6095,110,40958,Elizabeth City,
27910,1940,57,11609,Ahoskie,
27915,113,1,758,Avon,
27916,125,1,554,Aydlett,
27917,167,7,1084,Barco,
27922,128,4,1107,Cofield,
27924,482,6,3509,Colerain,
27925,621,7,4164,Columbia,
27926,165,1,1965,Corapeake,
27927,110,0,613,Corolla,
27928,278,5,1888,Creswell,
27929,187,2,1949,Currituck,
27932,2487,41,12644,Edenton,
27935,202,3,1674,Eure,
27937,426,6,4253,Gates,
27938,220,9,1430,Gatesville,
27942,90,1,936,Harrellsville,
27944,1751,12,12230,Hertford,
27946,133,0,1089,Hobbsville,
27948,1726,5,12518,Kill Devil Hills,
27949,1004,4,7235,Kitty Hawk,
27950,145,0,2183,Knotts Island,
27957,214,8,1419,Merry Hill,
27958,1583,11,12061,Moyock,
27959,418,1,2451,Nags Head,
27962,1181,26,7439,Plymouth,
