ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,1311,7,14872,Advance,
27007,220,0,2136,Ararat,
27009,300,1,2937,Belews Creek,
27011,541,7,5411,Boonville,
27012,2818,49,28954,Clemmons,
27013,633,7,6495,Cleveland,
27014,83,1,957,Cooleemee,
27016,160,2,1682,Danbury,
27017,1095,14,9499,Dobson,
27018,711,5,8221,East Bend,
27019,343,1,4234,Germanton,
27020,693,6,6104,Hamptonville,
27021,1774,45,17979,King,
27022,96,2,1512,Lawsonville,
27023,1015,4,12775,Lewisville,
27024,282,3,2683,Lowgap,
27025,1010,22,11117,Madison,
27027,360,18,4017,Mayodan,
27028,2762,30,28039,Mocksville,
27030,4390,100,37641,Mount Airy,
27040,1016,9,13150,Pfafftown,
27041,728,8,8020,Pilot Mountain,
27042,69,2,720,Pine Hall,
27043,525,6,6442,Pinnacle,
27045,1026,8,9583,Rural Hall,
27046,151,1,1953,Sandy Ridge,
27047,116,2,1279,Siloam,
27048,698,8,8902,Stoneville,
27050,322,4,4084,Tobaccoville,
27051,708,5,8287,Walkertown,
27052,981,22,10061,Walnut Cove,
27053,201,2,3156,Westfield,
27054,304,5,2608,Woodleaf,
27055,1756,27,14521,Yadkinville,
27101,1836,34,24321,Winston Salem,
27103,3082,40,36071,Winston Salem,
27104,2546,33,29383,Winston Salem,
27105,4094,38,40186,Winston Salem,
27106,4420,54,51378,Winston Salem,
27107,5003,42,52432,Winston Salem,
27127,3950,25,38510,Winston Salem,
27157,46,0,5,Winston Salem,
27203,2824,54,21876,Asheboro,
27205,3752,47,34549,Asheboro,
27207,288,2,3806,Bear Creek,
27208,147,2,1691,Bennett,
27209,709,40,4151,Biscoe,
27212,387,1,1600,Blanch,
27214,1074,11,11747,Browns Summit,
27215,4645,77,44892,Burlington,
27217,5246,103,39111,Burlington,
27229,553,18,4014,Candor,
27231,123,0,2048,Cedar Grove,
27233,300,4,3647,Climax,
27235,433,12,4575,Colfax,
27239,877,13,9629,Denton,
27242,186,3,2668,Eagle Springs,
27243,298,2,4665,Efland,
27244,2176,26,16259,Elon,
27248,389,5,4835,Franklinville,
27249,1136,8,13355,Gibsonville,
27252,112,2,2264,Goldston,
27253,3605,49,31464,Graham,
27258,705,8,7740,Haw River,
27260,2240,41,25696,High Point,
27262,2168,61,24764,High Point,
27263,2165,36,22320,High Point,
27265,4485,56,50038,High Point,
27268,318,0,1695,High Point,
27278,1720,19,27181,Hillsborough,
27281,256,1,3710,Jackson Springs,
27282,1448,23,16597,Jamestown,
27283,251,4,2982,Julian,
27284,5256,69,56201,Kernersville,
27288,1897,32,23585,Eden,
27291,135,0,1538,Leasburg,
27292,3837,35,41465,Lexington,
27295,4031,52,39191,Lexington,
27298,859,9,10440,Liberty,
27299,584,4,5254,Linwood,
27301,1067,18,10019,Mc Leansville,
27302,2688,21,32302,Mebane,
27305,156,1,1585,Milton,
27306,705,17,5945,Mount Gilead,
27310,659,4,8562,Oak Ridge,
27311,260,1,3220,Pelham,
27312,989,26,22205,Pittsboro,
27313,538,21,7288,Pleasant Garden,
27314,68,1,1138,Prospect Hill,
27315,122,0,2140,Providence,
27316,719,15,7156,Ramseur,
27317,1852,23,17851,Randleman,
27320,3237,39,38894,Reidsville,
27325,741,6,7676,Robbins,
27326,316,2,3692,Ruffin,
27330,3994,54,39529,Sanford,
27332,2896,28,33549,Sanford,
27341,495,3,5820,Seagrove,
27343,135,0,1840,Semora,
27344,1953,36,19290,Siler City,
27349,527,5,5850,Snow Camp,
27350,628,8,7508,Sophia,
27355,231,2,3196,Staley,
27356,337,7,3513,Star,
27357,896,17,8325,Stokesdale,
27358,1069,7,15960,Summerfield,
27360,5089,65,48331,Thomasville,
27370,1596,31,14622,Trinity,
27371,872,12,7778,Troy,
27376,820,17,9884,West End,
27377,922,8,9597,Whitsett,
27379,585,22,6057,Yanceyville,
27401,1961,25,20221,Greensboro,
27403,1503,18,21278,Greensboro,
27405,4810,50,52510,Greensboro,
27406,5472,110,60755,Greensboro,
27407,4524,69,49837,Greensboro,
27408,1272,8,17406,Greensboro,
27409,1505,16,17953,Greensboro,
27410,4113,50,56968,Greensboro,
27455,2486,67,29197,Greensboro,
27501,1960,18,21338,Angier,
27502,2501,9,43747,Apex,
27503,194,0,7222,Bahama,
27504,1987,22,16320,Benson,
27505,604,9,7308,Broadway,
27507,163,2,2053,Bullock,
27508,307,1,2340,Bunn,
27509,1702,37,6935,Butner,
27510,841,8,14543,Carrboro,
27511,2127,27,34041,Cary,
27513,2477,24,49003,Cary,
27514,1729,24,32847,Chapel Hill,
27516,2243,17,44117,Chapel Hill,
27517,1218,16,28831,Chapel Hill,
27518,1197,19,22765,Cary,
27519,2711,9,59960,Cary,
27520,4773,59,43958,Clayton,
27521,725,10,7149,Coats,
27522,1159,7,13652,Creedmoor,
27523,772,1,12782,Apex,
27524,1487,17,13532,Four Oaks,
27525,1609,3,15534,Franklinton,
27526,4117,50,54027,Fuquay Varina,
27527,2740,11,30234,Clayton,
27529,5097,65,53854,Garner,
27530,3301,76,40212,Goldsboro,
27531,15,0,666,Goldsboro,
27534,2816,76,31819,Goldsboro,
27536,1895,47,16459,Henderson,
27537,2598,37,25321,Henderson,
27539,1542,6,26567,Apex,
27540,2758,8,39075,Holly Springs,
27541,317,1,4044,Hurdle Mills,
27542,904,13,10043,Kenly,
27544,413,4,4291,Kittrell,
27545,3322,38,30327,Knightdale,
27546,2247,75,22436,Lillington,
27549,2409,33,25224,Louisburg,
27551,125,3,2205,Macon,
27553,488,0,2030,Manson,
27556,23,0,298,Middleburg,
27557,822,5,9214,Middlesex,
27559,134,1,2874,Moncure,
27560,1898,12,33691,Morrisville,
27562,255,0,2791,New Hill,
27563,388,6,5312,Norlina,
27565,2520,41,26057,Oxford,
27569,994,6,8984,Princeton,
27571,772,1,7385,Rolesville,
27572,436,3,7316,Rougemont,
27573,1174,53,11561,Roxboro,
27574,1144,10,15232,Roxboro,
27576,2068,22,20197,Selma,
27577,3086,47,25214,Smithfield,
27581,314,2,3956,Stem,
27583,605,6,7012,Timberlake,
27587,6764,50,74087,Wake Forest,
27589,707,7,8312,Warrenton,
27591,2520,27,23448,Wendell,
27592,1453,7,17368,Willow Spring,
27596,1806,6,18655,Youngsville,
27597,2865,22,25494,Zebulon,
27601,940,7,12139,Raleigh,
27603,4897,37,55479,Raleigh,
27604,4522,47,47645,Raleigh,
27605,630,18,5253,Raleigh,
27606,3546,11,47938,Raleigh,
27607,2171,12,30296,Raleigh,
27608,951,3,11603,Raleigh,
27609,3232,27,38631,Raleigh,
27610,8944,78,74203,Raleigh,
27612,2967,37,39208,Raleigh,
27613,3036,12,46521,Raleigh,
27614,2656,22,37689,Raleigh,
27615,3383,49,46038,Raleigh,
27616,5846,29,55260,Raleigh,
27617,1515,3,19511,Raleigh,
27701,2173,15,26489,Durham,
27703,5569,31,61351,Durham,
27704,4225,37,39369,Durham,
27705,3518,76,48078,Durham,
27707,3559,17,47036,Durham,
27708,288,0,4635,Durham,
27709,157,0,4,Durham,
27710,7,0,0,Durham,
27712,1424,29,22055,Durham,
27713,3361,28,53996,Durham,
27801,2142,26,21556,Rocky Mount,
27803,2182,27,22337,Rocky Mount,
27804,3350,87,29160,Rocky Mount,
27805,235,3,3769,Aulander,
27806,163,3,2441,Aurora,
27807,921,11,6940,Bailey,
27808,199,4,2481,Bath,
27809,526,10,5254,Battleboro,
27812,266,1,2951,Bethel,
27813,78,0,687,Black Creek,
27814,120,2,1801,Blounts Creek,
27816,274,3,2634,Castalia,
27817,663,6,7777,Chocowinity,
27818,112,1,1269,Como,
27820,216,5,3292,Conway,
27822,980,15,9119,Elm City,
27823,814,9,7812,Enfield,
27827,24,0,99,Falkland,
27828,894,8,9031,Farmville,
27829,194,1,1872,Fountain,
27830,336,7,4858,Fremont,
27831,339,7,3588,Garysburg,
27832,330,8,2912,Gaston,
27834,6486,40,57505,Greenville,
27837,665,3,6506,Grimesland,
27839,266,4,3702,Halifax,
27840,56,3,535,Hamilton,
27842,77,0,1436,Henrico,
27843,124,1,946,Hobgood,
27844,285,7,3039,Hollister,
27845,204,12,2841,Jackson,
27846,301,3,3069,Jamesville,
27847,56,0,1071,Kelford,
27849,108,3,1483,Lewiston Woodville,
27850,477,6,7413,Littleton,
27851,546,7,5595,Lucama,
27852,270,3,3454,Macclesfield,
27853,35,1,436,Margarettsville,
27855,477,6,6105,Murfreesboro,
27856,2429,32,17301,Nashville,
27857,128,5,1601,Oak City,
27858,6337,18,58170,Greenville,
27860,179,2,2062,Pantego,
27862,48,0,945,Pendleton,
27863,1031,19,12670,Pikeville,
27864,554,7,4823,Pinetops,
27865,227,4,2003,Pinetown,
27866,72,1,672,Pleasant Hill,
27869,286,17,2167,Rich Square,
27870,2993,60,26633,Roanoke Rapids,
27871,398,8,4466,Robersonville,
27874,452,12,4766,Scotland Neck,
27876,116,4,1290,Seaboard,
27880,405,0,3280,Sims,
27882,910,12,7927,Spring Hope,
27883,347,3,4361,Stantonsburg,
27884,170,1,1545,Stokes,
27885,311,5,859,Swanquarter,
27886,2263,73,21595,Tarboro,
27888,277,1,2803,Walstonburg,
27889,3035,70,27543,Washington,
27890,254,14,2398,Weldon,
27891,521,8,5011,Whitakers,
27892,1430,25,14363,Williamston,
27893,4897,116,40647,Wilson,
27896,2417,33,21212,Wilson,
27897,127,1,2467,Woodland,
27909,3311,84,40958,Elizabeth City,
27910,1226,49,11609,Ahoskie,
27915,32,0,758,Avon,
27916,51,0,554,Aydlett,
27917,115,6,1084,Barco,
27922,75,4,1107,Cofield,
27924,292,3,3509,Colerain,
27925,321,6,4164,Columbia,
27926,93,1,1965,Corapeake,
27927,27,0,613,Corolla,
27928,140,4,1888,Creswell,
27929,119,1,1949,Currituck,
27932,1296,22,12644,Edenton,
27935,110,3,1674,Eure,
27937,252,2,4253,Gates,
27938,123,7,1430,Gatesville,
27942,56,1,936,Harrellsville,
27944,904,9,12230,Hertford,
27946,78,0,1089,Hobbsville,
27948,742,1,12518,Kill Devil Hills,
27949,389,3,7235,Kitty Hawk,
27950,61,0,2183,Knotts Island,
27957,101,6,1419,Merry Hill,
27958,737,7,12061,Moyock,
27959,200,1,2451,Nags Head,
27962,690,20,7439,Plymouth,
27966,48,0,1473,Powells Point,
27968,16,0,413,Rodanthe,
27970,289,7,3214,Roper,
27976,245,1,3561,South Mills,
27979,89,0,1813,Sunbury,
27982,5,0,0,Waves,
27983,956,27,10633,Windsor,
27986,170,3,2650,Winton,
28001,3385,96,28360,Albemarle,
28006,133,1,1136,Alexis,
28012,2859,28,24276,Belmont,
28016,1561,27,14526,Bessemer City,
28018,591,20,5943,Bostic,
28020,243,1,2464,Casar,
28021,1466,36,13436,Cherryville,
28023,1718,17,14843,China Grove,
28025,5994,79,55325,Concord,
28027,7411,77,74072,Concord,
28031,2869,25,31049,Cornelius,
28032,386,1,3249,Cramerton,
28033,418,4,3362,Crouse,
28034,2516,33,17859,Dallas,
28036,1688,15,18554,Davidson,
28037,2706,8,23834,Denver,
28039,51,4,428,East Spencer,
28040,753,10,8270,Ellenboro,
28043,2488,78,21472,Forest City,
28052,4319,83,36823,Gastonia,
28054,4662,84,40184,Gastonia,
28056,4148,44,35595,Gastonia,
28071,337,4,3198,Gold Hill,
28073,572,10,5606,Grover,
28075,1948,15,19174,Harrisburg,
28078,6023,53,66079,Huntersville,
28079,4087,29,39813,Indian Trail,
28080,845,6,8157,Iron Station,
28081,3002,40,28249,Kannapolis,
