ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,390,3,14872,Advance,
27007,75,0,2136,Ararat,
27009,77,0,2937,Belews Creek,
27011,220,4,5411,Boonville,
27012,992,17,28954,Clemmons,
27013,195,4,6495,Cleveland,
27014,25,0,957,Cooleemee,
27016,52,0,1682,Danbury,
27017,452,3,9499,Dobson,
27018,277,3,8221,East Bend,
27019,119,1,4234,Germanton,
27020,268,4,6104,Hamptonville,
27021,504,7,17979,King,
27022,35,1,1512,Lawsonville,
27023,397,2,12775,Lewisville,
27024,84,3,2683,Lowgap,
27025,550,3,11117,Madison,
27027,169,0,4017,Mayodan,
27028,977,10,28039,Mocksville,
27030,1556,27,37641,Mount Airy,
27040,376,1,13150,Pfafftown,
27041,224,4,8020,Pilot Mountain,
27042,35,1,720,Pine Hall,
27043,207,2,6442,Pinnacle,
27045,394,3,9583,Rural Hall,
27046,60,1,1953,Sandy Ridge,
27047,53,0,1279,Siloam,
27048,337,1,8902,Stoneville,
27050,124,1,4084,Tobaccoville,
27051,230,3,8287,Walkertown,
27052,287,7,10061,Walnut Cove,
27053,51,1,3156,Westfield,
27054,86,0,2608,Woodleaf,
27055,772,4,14521,Yadkinville,
27101,732,22,24321,Winston Salem,
27103,1273,18,36071,Winston Salem,
27104,1062,15,29383,Winston Salem,
27105,1909,18,40186,Winston Salem,
27106,1788,16,51378,Winston Salem,
27107,2197,20,52432,Winston Salem,
27127,1544,14,38510,Winston Salem,
27157,14,0,5,Winston Salem,
27203,1225,25,21876,Asheboro,
27205,1475,20,34549,Asheboro,
27207,146,2,3806,Bear Creek,
27208,66,0,1691,Bennett,
27209,388,23,4151,Biscoe,
27212,228,0,1600,Blanch,
27214,371,1,11747,Browns Summit,
27215,1789,19,44892,Burlington,
27217,2512,53,39111,Burlington,
27229,273,8,4014,Candor,
27231,44,0,2048,Cedar Grove,
27233,85,1,3647,Climax,
27235,161,1,4575,Colfax,
27239,267,5,9629,Denton,
27242,77,0,2668,Eagle Springs,
27243,127,1,4665,Efland,
27244,884,6,16259,Elon,
27248,149,3,4835,Franklinville,
27249,420,3,13355,Gibsonville,
27252,35,1,2264,Goldston,
27253,1502,22,31464,Graham,
27258,264,3,7740,Haw River,
27260,923,18,25696,High Point,
27262,834,10,24764,High Point,
27263,857,16,22320,High Point,
27265,1507,29,50038,High Point,
27268,224,0,1695,High Point,
27278,698,3,27181,Hillsborough,
27281,102,0,3710,Jackson Springs,
27282,510,7,16597,Jamestown,
27283,95,1,2982,Julian,
27284,1891,27,56201,Kernersville,
27288,917,8,23585,Eden,
27291,53,0,1538,Leasburg,
27292,1356,10,41465,Lexington,
27295,1377,19,39191,Lexington,
27298,293,1,10440,Liberty,
27299,225,0,5254,Linwood,
