ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,103,3,14872,Advance,
27007,27,0,2136,Ararat,
27009,9,0,2937,Belews Creek,
27011,66,0,5411,Boonville,
27012,366,7,28954,Clemmons,
27013,84,2,6495,Cleveland,
27014,7,0,957,Cooleemee,
27016,19,0,1682,Danbury,
27017,195,1,9499,Dobson,
27018,108,2,8221,East Bend,
27019,33,0,4234,Germanton,
27020,122,2,6104,Hamptonville,
27021,138,1,17979,King,
27022,9,0,1512,Lawsonville,
27023,148,1,12775,Lewisville,
27024,22,1,2683,Lowgap,
27025,157,0,11117,Madison,
27027,25,0,4017,Mayodan,
27028,386,3,28039,Mocksville,
27030,583,10,37641,Mount Airy,
27040,117,1,13150,Pfafftown,
27041,81,0,8020,Pilot Mountain,
27042,9,1,720,Pine Hall,
27043,78,1,6442,Pinnacle,
27045,159,2,9583,Rural Hall,
27046,8,0,1953,Sandy Ridge,
27047,7,0,1279,Siloam,
27048,71,0,8902,Stoneville,
27050,32,0,4084,Tobaccoville,
27051,89,1,8287,Walkertown,
27052,69,0,10061,Walnut Cove,
27053,17,0,3156,Westfield,
27054,40,0,2608,Woodleaf,
27055,289,2,14521,Yadkinville,
27101,278,6,24321,Winston Salem,
27103,541,13,36071,Winston Salem,
27104,409,11,29383,Winston Salem,
27105,998,9,40186,Winston Salem,
27106,772,7,51378,Winston Salem,
27107,1126,13,52432,Winston Salem,
27127,754,5,38510,Winston Salem,
27157,10,0,5,Winston Salem,
27203,687,17,21876,Asheboro,
27205,616,7,34549,Asheboro,
27207,80,1,3806,Bear Creek,
27208,38,0,1691,Bennett,
27209,274,11,4151,Biscoe,
27212,55,0,1600,Blanch,
27214,115,1,11747,Browns Summit,
27215,709,5,44892,Burlington,
27217,1279,36,39111,Burlington,
27229,188,2,4014,Candor,
27231,15,0,2048,Cedar Grove,
27233,18,0,3647,Climax,
27235,45,0,4575,Colfax,
27239,73,3,9629,Denton,
27242,36,0,2668,Eagle Springs,
27243,56,1,4665,Efland,
27244,107,0,16259,Elon,
27248,54,1,4835,Franklinville,
27249,127,1,13355,Gibsonville,
27252,13,1,2264,Goldston,
27253,756,3,31464,Graham,
27258,128,1,7740,Haw River,
27260,481,12,25696,High Point,
27262,345,5,24764,High Point,
27263,280,2,22320,High Point,
27265,571,21,50038,High Point,
27268,8,0,1695,High Point,
27278,275,0,27181,Hillsborough,
27281,44,0,3710,Jackson Springs,
27282,167,3,16597,Jamestown,
27283,33,1,2982,Julian,
27284,634,7,56201,Kernersville,
27288,248,1,23585,Eden,
27291,4,0,1538,Leasburg,
27292,586,6,41465,Lexington,
27295,481,15,39191,Lexington,
27298,127,0,10440,Liberty,
27299,72,0,5254,Linwood,
27301,90,2,10019,Mc Leansville,
27302,393,0,32302,Mebane,
27305,29,1,1585,Milton,
27306,136,3,5945,Mount Gilead,
27310,64,1,8562,Oak Ridge,
27311,20,0,3220,Pelham,
27312,206,19,22205,Pittsboro,
27313,112,16,7288,Pleasant Garden,
27314,6,0,1138,Prospect Hill,
27315,11,0,2140,Providence,
27316,185,11,7156,Ramseur,
27317,244,4,17851,Randleman,
27320,327,6,38894,Reidsville,
27325,224,2,7676,Robbins,
27326,31,2,3692,Ruffin,
27330,927,9,39529,Sanford,
27332,622,5,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,73,0,5820,Seagrove,
27343,7,0,1840,Semora,
27344,869,22,19290,Siler City,
27349,52,1,5850,Snow Camp,
27350,66,0,7508,Sophia,
27355,47,0,3196,Staley,
27356,72,1,3513,Star,
27357,76,1,8325,Stokesdale,
27358,157,1,15960,Summerfield,
27360,764,8,48331,Thomasville,
27370,146,1,14622,Trinity,
27371,191,2,7778,Troy,
27376,124,5,9884,West End,
27377,118,0,9597,Whitsett,
27379,59,1,6057,Yanceyville,
27401,302,9,20221,Greensboro,
27403,210,8,21278,Greensboro,
27405,935,17,52510,Greensboro,
27406,847,39,60755,Greensboro,
27407,798,12,49837,Greensboro,
27408,183,0,17406,Greensboro,
27409,214,2,17953,Greensboro,
27410,457,7,56968,Greensboro,
27411,0,0,847,Greensboro,
27412,1,0,1886,Greensboro,
27455,289,9,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,310,1,21338,Angier,
27502,368,3,43747,Apex,
27503,28,0,7222,Bahama,
27504,277,4,16320,Benson,
27505,135,5,7308,Broadway,
27507,25,1,2053,Bullock,
27508,49,0,2340,Bunn,
27509,645,27,6935,Butner,
27510,224,4,14543,Carrboro,
27511,385,3,34041,Cary,
27513,367,2,49003,Cary,
27514,649,17,32847,Chapel Hill,
27516,633,11,44117,Chapel Hill,
27517,296,3,28831,Chapel Hill,
27518,175,1,22765,Cary,
27519,428,4,59960,Cary,
27520,871,26,43958,Clayton,
27521,112,1,7149,Coats,
27522,238,1,13652,Creedmoor,
27523,127,0,12782,Apex,
27524,296,3,13532,Four Oaks,
27525,235,1,15534,Franklinton,
27526,514,12,54027,Fuquay Varina,
27527,366,0,30234,Clayton,
27529,898,20,53854,Garner,
27530,605,17,40212,Goldsboro,
27531,2,0,666,Goldsboro,
27534,526,9,31819,Goldsboro,
27536,436,31,16459,Henderson,
27537,422,10,25321,Henderson,
27539,238,2,26567,Apex,
27540,337,1,39075,Holly Springs,
27541,34,0,4044,Hurdle Mills,
27542,141,3,10043,Kenly,
27544,46,0,4291,Kittrell,
27545,613,22,30327,Knightdale,
27546,309,25,22436,Lillington,
27549,510,25,25224,Louisburg,
27551,19,1,2205,Macon,
27553,24,0,2030,Manson,
27556,6,0,298,Middleburg,
27557,149,0,9214,Middlesex,
27559,27,0,2874,Moncure,
27560,317,1,33691,Morrisville,
27562,27,0,2791,New Hill,
27563,96,1,5312,Norlina,
27565,530,22,26057,Oxford,
27569,169,0,8984,Princeton,
27571,67,0,7385,Rolesville,
27572,58,0,7316,Rougemont,
27573,109,6,11561,Roxboro,
27574,119,0,15232,Roxboro,
27576,562,7,20197,Selma,
27577,649,5,25214,Smithfield,
27581,45,0,3956,Stem,
27583,75,0,7012,Timberlake,
27587,820,30,74087,Wake Forest,
27589,121,4,8312,Warrenton,
27591,391,4,23448,Wendell,
27592,236,1,17368,Willow Spring,
27596,199,1,18655,Youngsville,
27597,399,3,25494,Zebulon,
27599,10,0,0,Chapel Hill,
27601,150,2,12139,Raleigh,
27603,917,4,55479,Raleigh,
27604,1089,19,47645,Raleigh,
27605,77,2,5253,Raleigh,
27606,683,2,47938,Raleigh,
27607,451,1,30296,Raleigh,
27608,141,1,11603,Raleigh,
27609,635,8,38631,Raleigh,
27610,2253,39,74203,Raleigh,
27612,485,6,39208,Raleigh,
27613,438,5,46521,Raleigh,
27614,341,3,37689,Raleigh,
27615,557,8,46038,Raleigh,
27616,1034,5,55260,Raleigh,
27617,207,0,19511,Raleigh,
27701,616,5,26489,Durham,
27703,1491,9,61351,Durham,
27704,1428,15,39369,Durham,
27705,1123,37,48078,Durham,
27706,,,10,Durham,Population <500 and Cases <5
27707,1028,5,47036,Durham,
27708,3,0,4635,Durham,
27709,19,0,4,Durham,
27710,,,0,Durham,Population <500 and Cases <5
27711,,,62,Durham,Population <500 and Cases <5
27712,358,21,22055,Durham,
27713,721,4,53996,Durham,
27801,394,8,21556,Rocky Mount,
27803,315,7,22337,Rocky Mount,
27804,560,10,29160,Rocky Mount,
27805,69,0,3769,Aulander,
27806,14,0,2441,Aurora,
27807,197,3,6940,Bailey,
27808,31,1,2481,Bath,
27809,106,2,5254,Battleboro,
27810,40,0,4224,Belhaven,
27812,37,0,2951,Bethel,
27813,4,0,687,Black Creek,
27814,13,0,1801,Blounts Creek,
27816,34,0,2634,Castalia,
27817,98,0,7777,Chocowinity,
27818,27,0,1269,Como,
27820,40,2,3292,Conway,
27821,,,343,Edward,Population <500 and Cases <5
27822,141,2,9119,Elm City,
27823,149,0,7812,Enfield,
27824,22,0,1540,Engelhard,
27826,20,0,1245,Fairfield,
27827,,,99,Falkland,Population <500 and Cases <5
27828,102,0,9031,Farmville,
27829,18,1,1872,Fountain,
27830,62,1,4858,Fremont,
27831,55,1,3588,Garysburg,
27832,56,0,2912,Gaston,
27834,1154,8,57505,Greenville,
27837,69,0,6506,Grimesland,
27839,33,0,3702,Halifax,
27840,19,2,535,Hamilton,
27841,,,84,Hassell,Population <500 and Cases <5
27842,12,0,1436,Henrico,
27843,13,0,946,Hobgood,
27844,71,0,3039,Hollister,
27845,16,0,2841,Jackson,
27846,37,0,3069,Jamesville,
27847,20,0,1071,Kelford,
27849,26,0,1483,Lewiston Woodville,
27850,48,0,7413,Littleton,
27851,105,0,5595,Lucama,
27852,43,0,3454,Macclesfield,
27853,9,0,436,Margarettsville,
27855,117,1,6105,Murfreesboro,
27856,261,2,17301,Nashville,
27857,40,1,1601,Oak City,
27858,1399,5,58170,Greenville,
27860,40,1,2062,Pantego,
27862,5,0,945,Pendleton,
27863,148,1,12670,Pikeville,
27864,86,1,4823,Pinetops,
27865,18,0,2003,Pinetown,
27866,12,1,672,Pleasant Hill,
27869,73,11,2167,Rich Square,
27870,405,11,26633,Roanoke Rapids,
27871,60,2,4466,Robersonville,
27872,6,0,429,Roxobel,
