ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,538,3,14872,Advance,
27007,94,0,2136,Ararat,
27009,100,1,2937,Belews Creek,
27011,262,4,5411,Boonville,
27012,1326,20,28954,Clemmons,
27013,243,5,6495,Cleveland,
27014,32,0,957,Cooleemee,
27016,75,0,1682,Danbury,
27017,562,3,9499,Dobson,
27018,379,3,8221,East Bend,
27019,144,1,4234,Germanton,
27020,335,4,6104,Hamptonville,
27021,670,9,17979,King,
27022,43,1,1512,Lawsonville,
27023,520,2,12775,Lewisville,
27024,123,3,2683,Lowgap,
27025,625,3,11117,Madison,
27027,218,0,4017,Mayodan,
27028,1220,10,28039,Mocksville,
27030,1984,29,37641,Mount Airy,
27040,494,1,13150,Pfafftown,
27041,300,4,8020,Pilot Mountain,
27042,45,1,720,Pine Hall,
27043,257,3,6442,Pinnacle,
27045,488,4,9583,Rural Hall,
27046,78,1,1953,Sandy Ridge,
27047,58,0,1279,Siloam,
27048,420,2,8902,Stoneville,
27050,155,1,4084,Tobaccoville,
27051,322,3,8287,Walkertown,
27052,386,8,10061,Walnut Cove,
27053,69,1,3156,Westfield,
27054,114,1,2608,Woodleaf,
27055,957,10,14521,Yadkinville,
27101,911,27,24321,Winston Salem,
27103,1586,19,36071,Winston Salem,
27104,1288,18,29383,Winston Salem,
27105,2277,18,40186,Winston Salem,
27106,2200,21,51378,Winston Salem,
27107,2684,22,52432,Winston Salem,
27127,1991,15,38510,Winston Salem,
27157,17,0,5,Winston Salem,
27203,1486,25,21876,Asheboro,
27205,1769,22,34549,Asheboro,
27207,157,2,3806,Bear Creek,
27208,74,0,1691,Bennett,
27209,428,24,4151,Biscoe,
27212,256,0,1600,Blanch,
27214,449,1,11747,Browns Summit,
27215,2186,21,44892,Burlington,
27217,2929,56,39111,Burlington,
27229,305,8,4014,Candor,
27231,57,0,2048,Cedar Grove,
27233,102,2,3647,Climax,
27235,194,1,4575,Colfax,
27239,334,5,9629,Denton,
27242,80,0,2668,Eagle Springs,
27243,148,1,4665,Efland,
27244,986,7,16259,Elon,
27248,196,3,4835,Franklinville,
27249,515,3,13355,Gibsonville,
27252,39,1,2264,Goldston,
27253,1796,25,31464,Graham,
27258,314,3,7740,Haw River,
27260,1108,21,25696,High Point,
27262,1023,13,24764,High Point,
27263,1071,19,22320,High Point,
27265,1879,30,50038,High Point,
27268,228,0,1695,High Point,
27278,829,3,27181,Hillsborough,
27281,131,0,3710,Jackson Springs,
27282,627,7,16597,Jamestown,
27283,126,1,2982,Julian,
27284,2411,35,56201,Kernersville,
27288,1043,8,23585,Eden,
27291,57,0,1538,Leasburg,
27292,1764,14,41465,Lexington,
27295,1760,25,39191,Lexington,
27298,383,1,10440,Liberty,
27299,262,0,5254,Linwood,
27301,463,3,10019,Mc Leansville,
27302,1195,0,32302,Mebane,
27305,63,1,1585,Milton,
27306,345,8,5945,Mount Gilead,
27310,293,2,8562,Oak Ridge,
27311,114,0,3220,Pelham,
27312,484,23,22205,Pittsboro,
27313,252,18,7288,Pleasant Garden,
27314,25,1,1138,Prospect Hill,
27315,52,0,2140,Providence,
27316,407,13,7156,Ramseur,
27317,802,9,17851,Randleman,
27320,1416,11,38894,Reidsville,
27325,413,2,7676,Robbins,
27326,137,2,3692,Ruffin,
27330,1978,24,39529,Sanford,
27332,1462,15,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,222,0,5820,Seagrove,
27343,44,0,1840,Semora,
27344,1306,23,19290,Siler City,
27349,220,2,5850,Snow Camp,
27350,266,3,7508,Sophia,
27355,106,0,3196,Staley,
27356,163,2,3513,Star,
27357,410,3,8325,Stokesdale,
27358,534,1,15960,Summerfield,
27360,2316,24,48331,Thomasville,
27370,708,15,14622,Trinity,
27371,420,4,7778,Troy,
27376,356,6,9884,West End,
27377,395,2,9597,Whitsett,
27379,218,3,6057,Yanceyville,
27401,834,12,20221,Greensboro,
27403,665,11,21278,Greensboro,
27405,2330,24,52510,Greensboro,
27406,2431,60,60755,Greensboro,
27407,2046,25,49837,Greensboro,
27408,531,2,17406,Greensboro,
27409,670,9,17953,Greensboro,
27410,1711,14,56968,Greensboro,
27411,31,0,847,Greensboro,
27412,16,0,1886,Greensboro,
27455,1060,21,29197,Greensboro,
27498,,,13,Greensboro,Population <500 and Cases <5
27501,889,7,21338,Angier,
27502,999,4,43747,Apex,
27503,77,0,7222,Bahama,
27504,887,9,16320,Benson,
27505,295,5,7308,Broadway,
27507,73,2,2053,Bullock,
27508,96,0,2340,Bunn,
27509,1077,31,6935,Butner,
27510,479,6,14543,Carrboro,
27511,934,5,34041,Cary,
27513,987,4,49003,Cary,
27514,980,21,32847,Chapel Hill,
27516,1202,12,44117,Chapel Hill,
27517,689,8,28831,Chapel Hill,
27518,495,1,22765,Cary,
27519,1109,4,59960,Cary,
27520,2071,37,43958,Clayton,
27521,358,5,7149,Coats,
27522,558,3,13652,Creedmoor,
27523,294,0,12782,Apex,
27524,741,5,13532,Four Oaks,
27525,641,2,15534,Franklinton,
27526,1671,20,54027,Fuquay Varina,
27527,1079,1,30234,Clayton,
27529,2194,33,53854,Garner,
27530,1816,46,40212,Goldsboro,
27531,5,0,666,Goldsboro,
27534,1600,41,31819,Goldsboro,
27536,910,36,16459,Henderson,
27537,1283,28,25321,Henderson,
27539,692,4,26567,Apex,
27540,1111,3,39075,Holly Springs,
27541,137,1,4044,Hurdle Mills,
27542,424,6,10043,Kenly,
27544,150,1,4291,Kittrell,
27545,1423,22,30327,Knightdale,
27546,1027,41,22436,Lillington,
27549,1069,29,25224,Louisburg,
27551,53,2,2205,Macon,
27553,389,0,2030,Manson,
27556,14,0,298,Middleburg,
27557,396,2,9214,Middlesex,
27559,58,0,2874,Moncure,
27560,796,5,33691,Morrisville,
27562,83,0,2791,New Hill,
27563,195,2,5312,Norlina,
27565,1353,29,26057,Oxford,
27569,510,1,8984,Princeton,
27571,253,0,7385,Rolesville,
27572,201,1,7316,Rougemont,
27573,431,13,11561,Roxboro,
27574,467,3,15232,Roxboro,
27576,1094,12,20197,Selma,
27577,1674,11,25214,Smithfield,
27581,146,0,3956,Stem,
27583,292,4,7012,Timberlake,
27587,2723,38,74087,Wake Forest,
27589,340,4,8312,Warrenton,
27591,1140,7,23448,Wendell,
27592,609,1,17368,Willow Spring,
27596,644,3,18655,Youngsville,
27597,1227,8,25494,Zebulon,
27599,19,0,0,Chapel Hill,
27601,392,2,12139,Raleigh,
27603,2237,8,55479,Raleigh,
27604,2211,34,47645,Raleigh,
27605,227,3,5253,Raleigh,
